date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2018-01-20,-1.9772,-5.9043,-4.0275,DESCENDING,34
2018-01-24,-12.4077,-15.3869,-15.2345,ASCENDING,100
2018-01-25,1.7139,-2.3772,-0.8309,DESCENDING,107
2018-01-31,-8.7535,-11.9829,-10.5818,ASCENDING,27
2018-02-01,-2.035,-6.0252,-4.0663,DESCENDING,34
2018-02-05,-12.42,-15.3038,-15.2007,ASCENDING,100
2018-02-06,1.754,-2.3528,-0.7951,DESCENDING,107
2018-02-12,-8.624,-11.9063,-10.4799,ASCENDING,27
2018-02-13,-2.0809,-5.9351,-4.1158,DESCENDING,34
2018-02-17,-12.5214,-15.3618,-15.2515,ASCENDING,100
2018-02-18,1.5651,-2.4283,-0.9485,DESCENDING,107
2018-02-24,-8.7524,-12.0075,-10.54,ASCENDING,27
2018-02-25,-1.9683,-5.8064,-4.0164,DESCENDING,34
2018-03-01,-12.5477,-15.3369,-15.2958,ASCENDING,100
2018-03-02,1.5579,-2.4465,-1.0395,DESCENDING,107
2018-03-08,-8.7458,-11.9652,-10.6033,ASCENDING,27
2018-03-09,-2.0308,-5.9053,-4.0503,DESCENDING,34
2018-03-13,-12.6524,-15.8144,-15.3856,ASCENDING,100
2018-03-14,1.5095,-2.3965,-0.9521,DESCENDING,107
2018-03-20,-9.04,-12.5061,-11.0523,ASCENDING,27
2018-03-21,-1.8057,-5.8644,-3.9157,DESCENDING,34
2018-03-25,-12.537,-15.7584,-15.4203,ASCENDING,100
2018-03-26,1.7735,-2.2339,-0.8119,DESCENDING,107
2018-04-01,-9.947,-13.7416,-11.9146,ASCENDING,27
2018-04-02,-2.0916,-6.3045,-4.2131,DESCENDING,34
2018-04-06,-13.629,-17.2763,-16.4545,ASCENDING,100
2018-04-07,1.3642,-3.0109,-1.2317,DESCENDING,107
2018-04-13,-9.1573,-12.5319,-11.1621,ASCENDING,27
2018-04-14,-1.9754,-6.1471,-4.1633,DESCENDING,34
2018-04-18,-12.6793,-15.9077,-15.5975,ASCENDING,100
2018-04-19,1.6551,-2.5674,-0.9884,DESCENDING,107
2018-04-25,-10.448,-14.3086,-12.5381,ASCENDING,27
2018-04-26,-2.5207,-6.9031,-4.6439,DESCENDING,34
2018-04-30,-14.2352,-17.9331,-17.1126,ASCENDING,100
2018-05-01,1.1881,-3.3126,-1.3607,DESCENDING,107
2018-05-07,-9.3325,-12.8525,-11.3696,ASCENDING,27
2018-05-08,-2.3568,-6.648,-4.4408,DESCENDING,34
2018-05-12,-14.2626,-17.8159,-17.075,ASCENDING,100
2018-05-13,0.245,-4.2672,-2.2637,DESCENDING,107
2018-05-19,-9.6545,-13.2732,-11.7862,ASCENDING,27
2018-05-20,-2.7963,-7.3307,-4.9356,DESCENDING,34
2018-05-24,-14.2506,-17.9606,-16.4815,ASCENDING,100
2018-05-25,1.2475,-3.4082,-1.3457,DESCENDING,107
2018-05-31,-11.1203,-14.9677,-12.8164,ASCENDING,27
2018-06-01,-4.1819,-8.9628,-6.0017,DESCENDING,34
2018-06-05,-17.4896,-21.945,-18.7534,ASCENDING,100
2018-06-06,-0.9926,-6.3751,-2.9641,DESCENDING,107
2018-06-12,-14.645,-19.9756,-14.4263,ASCENDING,27
2018-06-13,-5.0916,-10.6224,-5.9921,DESCENDING,34
2018-06-17,-17.0051,-21.4434,-18.3468,ASCENDING,100
2018-06-18,-0.9051,-6.5102,-2.801,DESCENDING,107
2018-06-24,-11.9662,-16.3291,-13.1583,ASCENDING,27
2018-06-25,-4.2716,-9.4415,-5.6549,DESCENDING,34
2018-06-30,-0.5834,-5.6326,-2.728,DESCENDING,107
2018-07-07,-5.1309,-10.6268,-6.147,DESCENDING,34
2018-07-11,-19.8602,-25.4593,-19.0357,ASCENDING,100
2018-07-12,-3.7525,-10.4618,-4.4953,DESCENDING,107
2018-07-18,-17.3622,-23.4829,-15.3615,ASCENDING,27
2018-07-19,-8.2806,-15.072,-7.7094,DESCENDING,34
2018-07-23,-19.2363,-24.5023,-18.5037,ASCENDING,100
2018-07-24,-5.463,-13.007,-5.6111,DESCENDING,107
2018-07-30,-15.4313,-20.8766,-14.4414,ASCENDING,27
2018-07-31,-8.0056,-13.8362,-7.2099,DESCENDING,34
2018-08-04,-18.8885,-24.2361,-18.5262,ASCENDING,100
2018-08-05,-3.3659,-9.9853,-3.9976,DESCENDING,107
2018-08-11,-17.1249,-23.3496,-14.973,ASCENDING,27
2018-08-12,-8.4978,-15.0711,-7.3929,DESCENDING,34
2018-08-16,-19.1232,-24.1134,-18.2193,ASCENDING,100
2018-08-17,-3.7294,-10.2261,-4.2512,DESCENDING,107
2018-08-23,-16.1312,-21.962,-14.3239,ASCENDING,27
2018-08-24,-8.036,-14.3736,-7.1115,DESCENDING,34
2018-08-28,-17.4016,-21.8363,-17.4766,ASCENDING,100
2018-09-04,-13.5897,-18.7621,-13.1705,ASCENDING,27
2018-09-05,-6.4749,-12.1149,-6.3743,DESCENDING,34
2018-09-09,-16.1682,-20.2726,-17.1282,ASCENDING,100
2018-09-10,-1.7551,-7.1188,-3.2134,DESCENDING,107
2018-09-16,-11.6472,-16.0698,-12.5519,ASCENDING,27
2018-09-17,-4.8104,-9.755,-5.6716,DESCENDING,34
2018-09-21,-14.745,-18.7012,-16.627,ASCENDING,100
2018-09-22,-0.537,-5.6442,-2.4192,DESCENDING,107
2018-09-28,-11.0117,-15.1339,-12.0587,ASCENDING,27
2018-09-29,-4.1467,-8.8268,-5.3305,DESCENDING,34
2018-10-03,-14.1648,-17.7446,-16.4147,ASCENDING,100
2018-10-04,-0.1522,-4.8372,-2.2067,DESCENDING,107
2018-10-10,-10.1685,-14.004,-11.5266,ASCENDING,27
2018-10-11,-3.368,-7.7475,-4.8622,DESCENDING,34
2018-10-15,-13.6853,-16.9319,-16.139,ASCENDING,100
2018-10-16,0.3374,-3.9909,-1.894,DESCENDING,107
2018-10-22,-9.6927,-13.3106,-11.3683,ASCENDING,27
2018-10-23,-2.9917,-7.2112,-4.8067,DESCENDING,34
2018-10-27,-13.286,-16.5539,-16.0165,ASCENDING,100
2018-10-28,0.9941,-3.4052,-1.4881,DESCENDING,107
2018-11-03,-9.5351,-13.0329,-11.2898,ASCENDING,27
2018-11-08,-12.9874,-16.1196,-15.7848,ASCENDING,100
2018-11-09,1.0673,-3.1497,-1.4333,DESCENDING,107
2018-11-15,-9.3435,-12.597,-11.1652,ASCENDING,27
2018-11-16,-2.587,-6.6281,-4.5113,DESCENDING,34
2018-11-20,-12.8816,-15.8972,-15.7237,ASCENDING,100
2018-11-21,1.2783,-2.885,-1.2466,DESCENDING,107
2018-11-27,-9.2911,-12.5024,-11.1588,ASCENDING,27
2018-11-28,-2.3428,-6.4332,-4.3151,DESCENDING,34
2018-12-02,-12.8096,-15.7568,-15.601,ASCENDING,100
2018-12-03,1.4206,-2.7288,-1.1369,DESCENDING,107
2018-12-09,-9.1551,-12.4586,-10.9855,ASCENDING,27
2018-12-14,-12.9188,-15.8328,-15.7127,ASCENDING,100
2018-12-15,1.3657,-2.7116,-1.1737,DESCENDING,107
2018-12-21,-8.96,-12.237,-10.8343,ASCENDING,27
2018-12-26,-12.7073,-15.7761,-15.4804,ASCENDING,100
2018-12-27,1.4789,-2.5942,-1.0684,DESCENDING,107
2019-01-02,-8.8261,-12.1156,-10.6504,ASCENDING,27
2019-01-07,-12.6987,-15.7411,-15.4276,ASCENDING,100
2019-01-08,1.486,-2.5871,-1.0359,DESCENDING,107
2019-01-14,-8.9472,-12.2718,-10.6959,ASCENDING,27
2019-01-19,-12.7076,-15.7851,-15.488,ASCENDING,100
2019-01-20,1.548,-2.4688,-1.0436,DESCENDING,107
2019-01-26,-8.7764,-12.0736,-10.6525,ASCENDING,27
2019-01-27,-2.0866,-5.9855,-4.1847,DESCENDING,34
2019-01-31,-12.5803,-15.6126,-15.4124,ASCENDING,100
2019-02-01,1.5549,-2.443,-1.0042,DESCENDING,107
2019-02-07,-8.7773,-12.0591,-10.6366,ASCENDING,27
2019-02-12,-12.5895,-15.6088,-15.3528,ASCENDING,100
2019-02-13,1.651,-2.3244,-0.9532,DESCENDING,107
2019-02-19,-8.7591,-11.986,-10.5793,ASCENDING,27
2019-02-24,-12.5782,-15.8548,-15.3521,ASCENDING,100
2019-02-25,1.7032,-2.5516,-0.8517,DESCENDING,107
2019-03-03,-8.6656,-12.1757,-10.4693,ASCENDING,27
2019-03-08,-12.5967,-15.761,-15.3928,ASCENDING,100
2019-03-09,1.6869,-2.5388,-0.8174,DESCENDING,107
2019-03-15,-8.7001,-12.1949,-10.539,ASCENDING,27
2019-03-20,-12.3959,-15.7132,-15.1014,ASCENDING,100
2019-03-21,1.7786,-2.5747,-0.6966,DESCENDING,107
2019-03-27,-8.6218,-12.1879,-10.5835,ASCENDING,27
2019-04-01,-12.6469,-16.0957,-15.6667,ASCENDING,100
2019-04-02,1.7936,-2.4777,-0.7525,DESCENDING,107
2019-04-08,-9.8424,-13.8545,-11.6978,ASCENDING,27
2019-04-13,-12.6851,-16.0071,-15.5477,ASCENDING,100
2019-04-14,1.8151,-2.7538,-0.9468,DESCENDING,107
2019-04-20,-10.4048,-14.4878,-12.3041,ASCENDING,27
2019-04-25,-12.8264,-16.3103,-15.8393,ASCENDING,100
2019-04-26,1.5073,-3.1081,-1.1997,DESCENDING,107
2019-05-02,-8.93,-12.5875,-10.7951,ASCENDING,27
2019-05-03,-2.1824,-6.5094,-4.319,DESCENDING,34
2019-05-07,-13.6685,-17.3581,-16.3489,ASCENDING,100
2019-05-08,1.5084,-3.1075,-1.0158,DESCENDING,107
2019-05-14,-11.0214,-15.2139,-12.5696,ASCENDING,27
2019-05-15,-2.9226,-7.7506,-4.7874,DESCENDING,34
2019-05-19,-13.9676,-17.6313,-16.6139,ASCENDING,100
2019-05-20,0.8629,-4.1227,-1.6217,DESCENDING,107
2019-05-26,-10.4476,-14.5409,-12.0474,ASCENDING,27
2019-05-27,-3.2208,-7.983,-5.1649,DESCENDING,34
2019-05-31,-15.6257,-20.0019,-18.1153,ASCENDING,100
2019-06-01,0.4076,-4.7298,-2.0204,DESCENDING,107
2019-06-07,-10.7072,-14.979,-12.3673,ASCENDING,27
2019-06-08,-3.0729,-8.0455,-5.2045,DESCENDING,34
2019-06-12,-13.7497,-17.5494,-16.5979,ASCENDING,100
2019-06-13,0.7932,-4.1835,-1.7904,DESCENDING,107
2019-06-19,-13.3924,-18.5549,-14.2209,ASCENDING,27
2019-06-24,-14.2384,-18.1565,-16.9717,ASCENDING,100
2019-06-25,0.3226,-4.7283,-2.2724,DESCENDING,107
2019-07-01,-12.3018,-16.9759,-13.1604,ASCENDING,27
2019-07-02,-3.952,-9.2055,-5.6536,DESCENDING,34
2019-07-06,-19.0591,-24.1661,-19.2769,ASCENDING,100
2019-07-07,-1.7549,-7.9942,-3.4542,DESCENDING,107
2019-07-13,-17.0166,-23.3044,-15.4271,ASCENDING,27
2019-07-14,-7.9273,-14.5441,-7.4218,DESCENDING,34
2019-07-18,-19.5362,-24.545,-19.1588,ASCENDING,100
2019-07-19,-3.2166,-9.8582,-4.2049,DESCENDING,107
2019-07-25,-17.4818,-24.6656,-15.8973,ASCENDING,27
2019-07-26,-8.2292,-15.3655,-7.6853,DESCENDING,34
2019-07-30,-19.6345,-25.4251,-18.9856,ASCENDING,100
2019-07-31,-4.3224,-11.7743,-4.8052,DESCENDING,107
2019-08-06,-16.9945,-23.5789,-15.1186,ASCENDING,27
2019-08-11,-18.9994,-24.2788,-18.3609,ASCENDING,100
2019-08-12,-4.3527,-11.7737,-4.5926,DESCENDING,107
2019-08-18,-14.6616,-20.4272,-13.8782,ASCENDING,27
2019-08-23,-16.926,-21.5948,-17.6059,ASCENDING,100
2019-08-24,-2.5991,-8.7918,-3.6691,DESCENDING,107
2019-08-30,-13.8164,-19.4472,-13.636,ASCENDING,27
2019-08-31,-6.3885,-12.3234,-6.5459,DESCENDING,34
2019-09-04,-16.6443,-21.2436,-17.3659,ASCENDING,100
2019-09-05,-2.3197,-8.4351,-3.3853,DESCENDING,107
2019-09-11,-12.4251,-17.3658,-12.5913,ASCENDING,27
2019-09-12,-5.2663,-10.6936,-5.9625,DESCENDING,34
2019-09-16,-15.4101,-19.5793,-16.9786,ASCENDING,100
2019-09-17,-0.9635,-6.3232,-2.7422,DESCENDING,107
2019-09-23,-12.5329,-17.6335,-12.76,ASCENDING,27
2019-09-24,-4.6331,-9.7811,-5.5582,DESCENDING,34
2019-09-28,-15.3824,-19.568,-16.8804,ASCENDING,100
2019-09-29,-0.8275,-6.1293,-2.5664,DESCENDING,107
2019-10-05,-10.6685,-15.0479,-11.8371,ASCENDING,27
2019-10-06,-3.944,-8.6955,-5.1764,DESCENDING,34
2019-10-10,-14.1417,-17.9545,-16.3259,ASCENDING,100
2019-10-11,0.1419,-4.859,-2.0934,DESCENDING,107
2019-10-17,-10.0026,-14.1799,-11.2458,ASCENDING,27
2019-10-22,-13.6227,-17.151,-16.0066,ASCENDING,100
2019-10-23,0.5116,-4.2032,-1.7853,DESCENDING,107
2019-10-29,-9.7014,-13.5882,-11.2553,ASCENDING,27
2019-10-30,-2.9289,-7.3688,-4.7189,DESCENDING,34
2019-11-03,-13.1643,-16.5627,-15.7794,ASCENDING,100
2019-11-04,0.883,-3.775,-1.574,DESCENDING,107
2019-11-10,-9.4312,-13.1574,-11.0369,ASCENDING,27
2019-11-11,-2.6419,-6.876,-4.5276,DESCENDING,34
2019-11-15,-13.1626,-16.426,-15.8481,ASCENDING,100
2019-11-16,1.26,-3.4085,-1.276,DESCENDING,107
2019-11-22,-9.3211,-13.0532,-10.9931,ASCENDING,27
2019-11-23,-2.5272,-6.8078,-4.4096,DESCENDING,34
2019-11-27,-12.958,-16.3243,-15.6602,ASCENDING,100
2019-11-28,1.2559,-3.2239,-1.218,DESCENDING,107
2019-12-04,-9.0638,-12.7641,-10.8406,ASCENDING,27
2019-12-05,-2.3672,-6.551,-4.3593,DESCENDING,34
2019-12-09,-12.8479,-16.2407,-15.631,ASCENDING,100
2019-12-10,1.4289,-3.0454,-1.1515,DESCENDING,107
2019-12-16,-8.9972,-12.6242,-10.7587,ASCENDING,27
2019-12-21,-12.8856,-16.0317,-15.6608,ASCENDING,100
2019-12-22,1.4305,-2.9086,-1.1647,DESCENDING,107
2019-12-28,-8.9341,-12.5618,-10.7205,ASCENDING,27
2019-12-29,-2.2944,-6.5392,-4.3699,DESCENDING,34
2020-01-02,-12.8864,-16.076,-15.5715,ASCENDING,100
2020-01-03,1.4787,-2.9174,-1.1208,DESCENDING,107
2020-01-09,-8.9086,-12.6025,-10.6685,ASCENDING,27
2020-01-10,-2.261,-6.4142,-4.2268,DESCENDING,34
2020-01-14,-12.6417,-15.77,-15.3075,ASCENDING,100
2020-01-15,1.4136,-2.945,-1.117,DESCENDING,107
2020-01-21,-8.8567,-12.4472,-10.6338,ASCENDING,27
2020-01-22,-2.1379,-6.2933,-4.1942,DESCENDING,34
2020-01-26,-12.5787,-15.593,-15.3011,ASCENDING,100
2020-01-27,1.6094,-2.7618,-1.0091,DESCENDING,107
2020-02-02,-8.9294,-12.4586,-10.6523,ASCENDING,27
2020-02-07,-12.5281,-15.5513,-15.2941,ASCENDING,100
2020-02-08,1.6278,-2.6401,-0.9379,DESCENDING,107
2020-02-14,-8.9064,-12.3695,-10.686,ASCENDING,27
2020-02-19,-12.5433,-15.5455,-15.2793,ASCENDING,100
2020-02-20,1.4887,-2.7407,-1.0834,DESCENDING,107
2020-02-26,-8.9375,-12.5689,-10.7397,ASCENDING,27
2020-02-27,-2.1045,-6.0983,-4.1466,DESCENDING,34
2020-03-02,-12.7262,-15.7406,-15.5356,ASCENDING,100
2020-03-03,1.6066,-2.6103,-0.842,DESCENDING,107
2020-03-09,-8.8032,-12.2549,-10.5036,ASCENDING,27
2020-03-10,-2.1341,-6.114,-4.11,DESCENDING,34
2020-03-14,-12.5196,-15.53,-15.3158,ASCENDING,100
2020-03-15,1.6315,-2.6116,-0.8806,DESCENDING,107
2020-03-21,-8.7381,-12.24,-10.6212,ASCENDING,27
2020-03-22,-1.9192,-6.0257,-4.0181,DESCENDING,34
2020-03-26,-12.4988,-15.5068,-15.2304,ASCENDING,100
2020-03-27,1.7256,-2.6064,-0.8264,DESCENDING,107
2020-04-02,-8.8,-12.3552,-10.5767,ASCENDING,27
2020-04-07,-12.7867,-15.9956,-15.6699,ASCENDING,100
2020-04-08,1.7576,-2.6892,-0.7953,DESCENDING,107
2020-04-14,-8.8601,-12.4797,-10.9737,ASCENDING,27
2020-04-19,-12.5679,-15.6159,-15.4543,ASCENDING,100
2020-04-20,1.7814,-2.5666,-0.8579,DESCENDING,107
2020-04-26,-11.1497,-15.3334,-12.9128,ASCENDING,27
2020-05-01,-14.0096,-17.3469,-16.8983,ASCENDING,100
2020-05-02,0.4005,-4.5821,-2.275,DESCENDING,107
2020-05-08,-10.8144,-14.8463,-12.7694,ASCENDING,27
2020-05-13,-13.853,-17.294,-16.8672,ASCENDING,100
2020-05-14,0.8535,-4.1107,-1.765,DESCENDING,107
2020-05-20,-10.6265,-14.7057,-12.1815,ASCENDING,27
2020-05-25,-15.1247,-18.7601,-17.7477,ASCENDING,100
2020-05-26,0.5074,-4.6674,-2.0294,DESCENDING,107
2020-06-01,-12.0473,-16.5525,-13.096,ASCENDING,27
2020-06-06,-15.7065,-19.3417,-17.8853,ASCENDING,100
2020-06-07,-0.2142,-5.7144,-2.5211,DESCENDING,107
2020-06-13,-10.7236,-14.9895,-12.667,ASCENDING,27
2020-06-18,-14.4559,-17.9993,-17.1279,ASCENDING,100
2020-06-19,0.1942,-5.1431,-2.1604,DESCENDING,107
2020-06-25,-14.1982,-19.1303,-14.439,ASCENDING,27
2020-06-30,-15.1555,-18.7731,-17.3363,ASCENDING,100
2020-07-01,-0.9252,-6.4747,-2.8459,DESCENDING,107
2020-07-07,-14.3525,-19.4453,-14.3152,ASCENDING,27
2020-07-12,-16.8059,-20.2612,-17.5502,ASCENDING,100
2020-07-13,-2.0634,-7.9216,-3.4583,DESCENDING,107
2020-07-19,-13.8212,-18.6935,-14.0285,ASCENDING,27
2020-07-24,-17.9671,-21.7266,-18.0753,ASCENDING,100
2020-07-25,-1.6591,-7.9498,-3.4366,DESCENDING,107
2020-07-31,-16.5408,-21.7526,-15.0153,ASCENDING,27
2020-08-05,-17.474,-21.1789,-17.5745,ASCENDING,100
2020-08-06,-3.1919,-9.6236,-3.8981,DESCENDING,107
2020-08-12,-16.2347,-21.7781,-14.614,ASCENDING,27
2020-08-17,-18.9117,-22.6841,-18.0047,ASCENDING,100
2020-08-18,-3.4064,-10.2865,-3.9596,DESCENDING,107
2020-08-24,-15.5688,-21.0403,-14.0065,ASCENDING,27
2020-08-29,-17.1013,-21.0541,-17.334,ASCENDING,100
2020-08-30,-3.057,-9.6309,-3.7105,DESCENDING,107
2020-09-05,-13.7303,-18.779,-13.3745,ASCENDING,27
2020-09-10,-15.7398,-19.3484,-17.1483,ASCENDING,100
2020-09-11,-1.4783,-6.9642,-3.0807,DESCENDING,107
2020-09-17,-12.1185,-16.6519,-12.7151,ASCENDING,27
2020-09-22,-15.082,-18.6462,-16.9375,ASCENDING,100
2020-09-23,-0.4887,-5.8559,-2.4886,DESCENDING,107
2020-09-29,-10.5706,-14.7716,-11.9395,ASCENDING,27
