date,lst_kelvin,lst_anomaly_kelvin,qa_passed
2017-01-25,257.46,0.38,1
2017-01-26,257.85,0.65,1
2017-01-27,255.39,-1.92,1
2017-01-28,NaN,NaN,0
2017-01-29,257.81,0.25,1
2017-01-30,255.07,-2.61,1
2017-01-31,258.06,0.25,1
2017-02-01,NaN,NaN,0
2017-02-02,255.06,-3.02,1
2017-02-03,NaN,NaN,0
2017-02-04,259.35,1.0,1
2017-02-05,253.48,-5.01,1
2017-02-06,256.75,-1.88,1
2017-02-07,256.29,-2.49,1
2017-02-08,261.53,2.6,1
2017-02-09,260.57,1.49,1
2017-02-10,262.32,3.09,1
2017-02-11,257.52,-1.87,1
2017-02-12,262.99,3.45,1
2017-02-13,264.28,4.58,1
2017-02-14,NaN,NaN,0
2017-02-15,NaN,NaN,0
2017-02-16,257.88,-2.31,1
2017-02-17,259.78,-0.57,1
2017-02-18,260.54,0.02,1
2017-02-19,263.68,2.99,1
2017-02-20,258.24,-2.62,1
2017-02-21,260.16,-0.88,1
2017-02-22,259.86,-1.35,1
2017-02-23,258.92,-2.47,1
2017-02-24,NaN,NaN,0
2017-02-25,NaN,NaN,0
2017-02-26,258.37,-3.56,1
2017-02-27,NaN,NaN,0
2017-02-28,265.07,2.78,1
2017-03-01,260.6,-1.88,1
2017-03-02,NaN,NaN,0
2017-03-03,265.48,2.63,1
2017-03-04,NaN,NaN,0
2017-03-05,263.87,0.64,1
2017-03-06,263.15,-0.27,1
2017-03-07,262.89,-0.72,1
2017-03-08,261.13,-2.67,1
2017-03-09,NaN,NaN,0
2017-03-10,NaN,NaN,0
2017-03-11,263.42,-0.96,1
2017-03-12,265.71,1.13,1
2017-03-13,263.97,-0.8,1
2017-03-14,265.74,0.77,1
2017-03-15,265.71,0.54,1
2017-03-16,NaN,NaN,0
2017-03-17,261.97,-3.59,1
2017-03-18,266.85,1.09,1
2017-03-19,270.05,4.09,1
2017-03-20,261.94,-4.21,1
2017-03-21,269.06,2.71,1
2017-03-22,268.64,2.09,1
2017-03-23,266.13,-0.62,1
2017-03-24,265.83,-1.12,1
2017-03-25,269.53,2.39,1
2017-03-26,265.37,-1.97,1
2017-03-27,266.25,-1.29,1
2017-03-28,264.6,-3.13,1
2017-03-29,269.21,1.28,1
2017-03-30,269.71,1.58,1
2017-03-31,NaN,NaN,0
2017-04-01,NaN,NaN,0
2017-04-02,269.39,0.68,1
2017-04-03,271.85,2.94,1
2017-04-04,271.27,2.17,1
2017-04-05,NaN,NaN,0
2017-04-06,NaN,NaN,0
2017-04-07,264.05,-5.63,1
2017-04-08,NaN,NaN,0
2017-04-09,272.42,2.37,1
2017-04-10,268.21,-2.03,1
2017-04-11,271.03,0.6,1
2017-04-12,272.4,1.79,1
2017-04-13,NaN,NaN,0
2017-04-14,274.02,3.04,1
2017-04-15,267.0,-4.16,1
2017-04-16,271.09,-0.25,1
2017-04-17,271.61,0.09,1
2017-04-18,268.63,-3.07,1
2017-04-19,NaN,NaN,0
2017-04-20,271.62,-0.43,1
2017-04-21,270.04,-2.18,1
2017-04-22,276.48,4.09,1
2017-04-23,274.94,2.38,1
2017-04-24,267.82,-4.91,1
2017-04-25,270.24,-2.65,1
2017-04-26,270.13,-2.93,1
2017-04-27,272.96,-0.26,1
2017-04-28,272.89,-0.49,1
2017-04-29,275.31,1.77,1
2017-04-30,274.04,0.35,1
2017-05-01,275.0,1.15,1
2017-05-02,267.62,-6.38,1
2017-05-03,NaN,NaN,0
2017-05-04,272.01,-2.28,1
2017-05-05,273.0,-1.44,1
2017-05-06,NaN,NaN,0
2017-05-07,277.53,2.81,1
2017-05-08,276.21,1.35,1
2017-05-09,276.38,1.39,1
2017-05-10,NaN,NaN,0
2017-05-11,273.38,-1.87,1
2017-05-12,NaN,NaN,0
2017-05-13,276.79,1.29,1
2017-05-14,277.28,1.65,1
2017-05-15,NaN,NaN,0
2017-05-16,273.46,-2.4,1
2017-05-17,278.85,2.87,1
2017-05-18,273.33,-2.76,1
2017-05-19,NaN,NaN,0
2017-05-20,275.56,-0.74,1
2017-05-21,273.9,-2.5,1
2017-05-22,NaN,NaN,0
2017-05-23,272.29,-4.31,1
2017-05-24,273.96,-2.73,1
2017-05-25,277.82,1.04,1
2017-05-26,273.65,-3.22,1
2017-05-27,275.92,-1.03,1
2017-05-28,NaN,NaN,0
2017-05-29,NaN,NaN,0
2017-05-30,NaN,NaN,0
2017-05-31,277.78,0.52,1
2017-06-01,276.96,-0.37,1
2017-06-02,272.79,-4.6,1
2017-06-03,278.49,1.04,1
2017-06-04,NaN,NaN,0
2017-06-05,281.3,3.73,1
2017-06-06,284.86,7.24,1
2017-06-07,278.81,1.14,1
2017-06-08,NaN,NaN,0
2017-06-09,281.39,3.63,1
2017-06-10,NaN,NaN,0
2017-06-11,275.03,-2.8,1
2017-06-12,273.6,-4.26,1
2017-06-13,277.77,-0.12,1
2017-06-14,278.69,0.77,1
2017-06-15,NaN,NaN,0
2017-06-16,273.49,-4.47,1
2017-06-17,275.34,-2.63,1
2017-06-18,275.26,-2.72,1
2017-06-19,NaN,NaN,0
2017-06-20,280.4,2.4,1
2017-06-21,276.9,-1.1,1
2017-06-22,274.39,-3.61,1
2017-06-23,277.86,-0.13,1
2017-06-24,276.94,-1.04,1
2017-06-25,276.08,-1.89,1
2017-06-26,282.54,4.58,1
2017-06-27,278.86,0.92,1
2017-06-28,277.33,-0.59,1
2017-06-29,279.25,1.36,1
2017-06-30,273.79,-4.07,1
2017-07-01,279.2,1.37,1
2017-07-02,276.57,-1.22,1
2017-07-03,284.95,7.19,1
2017-07-04,277.98,0.27,1
2017-07-05,NaN,NaN,0
2017-07-06,277.92,0.3,1
2017-07-07,279.93,2.36,1
2017-07-08,NaN,NaN,0
2017-07-09,279.37,1.92,1
2017-07-10,277.23,-0.16,1
2017-07-11,285.0,7.67,1
2017-07-12,273.67,-3.59,1
2017-07-13,275.77,-1.42,1
2017-07-14,275.15,-1.96,1
2017-07-15,274.05,-2.98,1
2017-07-16,279.48,2.53,1
2017-07-17,279.01,2.14,1
2017-07-18,278.37,1.59,1
2017-07-19,274.07,-2.62,1
2017-07-20,274.92,-1.68,1
2017-07-21,275.84,-0.66,1
2017-07-22,276.91,0.51,1
2017-07-23,275.65,-0.65,1
2017-07-24,NaN,NaN,0
2017-07-25,273.81,-2.28,1
2017-07-26,275.43,-0.55,1
2017-07-27,NaN,NaN,0
2017-07-28,279.14,3.39,1
2017-07-29,274.8,-0.83,1
2017-07-30,273.76,-1.74,1
2017-07-31,277.71,2.33,1
2017-08-01,271.56,-3.69,1
2017-08-02,NaN,NaN,0
2017-08-03,275.61,0.62,1
2017-08-04,273.55,-1.31,1
2017-08-05,279.57,4.85,1
2017-08-06,271.64,-2.94,1
2017-08-07,NaN,NaN,0
2017-08-08,273.41,-0.88,1
2017-08-09,NaN,NaN,0
2017-08-10,272.79,-1.21,1
2017-08-11,NaN,NaN,0
2017-08-12,270.3,-3.39,1
2017-08-13,NaN,NaN,0
2017-08-14,273.36,-0.02,1
2017-08-15,272.2,-1.02,1
2017-08-16,NaN,NaN,0
2017-08-17,NaN,NaN,0
2017-08-18,273.01,0.28,1
2017-08-19,269.06,-3.5,1
2017-08-20,269.54,-2.85,1
2017-08-21,273.7,1.48,1
2017-08-22,271.55,-0.5,1
2017-08-23,269.23,-2.64,1
2017-08-24,273.46,1.76,1
2017-08-25,274.97,3.45,1
2017-08-26,272.05,0.71,1
2017-08-27,272.26,1.1,1
2017-08-28,261.84,-9.14,1
2017-08-29,NaN,NaN,0
2017-08-30,272.31,1.7,1
2017-08-31,NaN,NaN,0
2017-09-01,NaN,NaN,0
2017-09-02,267.33,-2.72,1
2017-09-03,269.04,-0.82,1
2017-09-04,268.91,-0.77,1
2017-09-05,268.76,-0.72,1
2017-09-06,268.96,-0.33,1
2017-09-07,NaN,NaN,0
2017-09-08,270.06,1.15,1
2017-09-09,270.13,1.42,1
2017-09-10,NaN,NaN,0
2017-09-11,268.42,0.1,1
2017-09-12,271.86,3.73,1
2017-09-13,269.35,1.42,1
2017-09-14,264.63,-3.1,1
2017-09-15,265.39,-2.15,1
2017-09-16,268.01,0.67,1
2017-09-17,266.98,-0.16,1
2017-09-18,268.86,1.91,1
2017-09-19,263.85,-2.9,1
2017-09-20,266.17,-0.38,1
2017-09-21,262.51,-3.84,1
2017-09-22,267.38,1.23,1
2017-09-23,264.53,-1.43,1
2017-09-24,268.63,2.87,1
2017-09-25,265.11,-0.45,1
2017-09-26,264.1,-1.26,1
2017-09-27,262.97,-2.2,1
2017-09-28,263.69,-1.28,1
2017-09-29,268.68,3.91,1
2017-09-30,262.16,-2.42,1
2017-10-01,267.98,3.6,1
2017-10-02,268.71,4.52,1
2017-10-03,265.48,1.48,1
2017-10-04,262.39,-1.41,1
2017-10-05,265.9,2.29,1
2017-10-06,264.64,1.22,1
2017-10-07,266.88,3.65,1
2017-10-08,262.63,-0.41,1
2017-10-09,262.64,-0.21,1
2017-10-10,262.2,-0.47,1
2017-10-11,264.1,1.62,1
2017-10-12,264.59,2.3,1
2017-10-13,257.34,-4.77,1
2017-10-14,261.06,-0.87,1
2017-10-15,261.38,-0.37,1
2017-10-16,261.64,0.07,1
2017-10-17,262.37,0.98,1
2017-10-18,262.72,1.51,1
2017-10-19,262.25,1.21,1
2017-10-20,260.52,-0.34,1
2017-10-21,263.48,2.79,1
2017-10-22,259.51,-1.01,1
2017-10-23,256.29,-4.06,1
2017-10-24,NaN,NaN,0
2017-10-25,256.71,-3.31,1
2017-10-26,260.01,0.15,1
2017-10-27,257.53,-2.17,1
2017-10-28,261.9,2.36,1
2017-10-29,260.0,0.61,1
2017-10-30,257.33,-1.9,1
2017-10-31,262.47,3.39,1
2017-11-01,263.6,4.67,1
2017-11-02,261.48,2.7,1
2017-11-03,257.33,-1.3,1
2017-11-04,NaN,NaN,0
2017-11-05,254.25,-4.1,1
2017-11-06,257.66,-0.55,1
2017-11-07,257.73,-0.35,1
2017-11-08,250.66,-7.28,1
2017-11-09,NaN,NaN,0
2017-11-10,258.99,1.31,1
2017-11-11,259.81,2.25,1
2017-11-12,255.39,-2.04,1
2017-11-13,260.78,3.47,1
2017-11-14,259.69,2.49,1
2017-11-15,254.17,-2.91,1
2017-11-16,257.11,0.14,1
2017-11-17,256.01,-0.85,1
2017-11-18,NaN,NaN,0
2017-11-19,255.78,-0.87,1
2017-11-20,252.01,-4.54,1
2017-11-21,253.56,-2.89,1
2017-11-22,255.5,-0.86,1
2017-11-23,258.98,2.72,1
2017-11-24,256.27,0.09,1
2017-11-25,258.18,2.09,1
2017-11-26,260.53,4.52,1
2017-11-27,254.95,-0.98,1
2017-11-28,251.28,-4.57,1
2017-11-29,254.2,-1.58,1
2017-11-30,254.07,-1.64,1
2017-12-01,251.38,-4.26,1
2017-12-02,255.22,-0.36,1
2017-12-03,259.69,4.17,1
2017-12-04,NaN,NaN,0
2017-12-05,255.81,0.4,1
2017-12-06,253.82,-1.54,1
2017-12-07,254.69,-0.62,1
2017-12-08,256.27,1.0,1
2017-12-09,255.15,-0.07,1
2017-12-10,NaN,NaN,0
2017-12-11,253.41,-1.74,1
2017-12-12,257.18,2.06,1
2017-12-13,259.67,4.57,1
2017-12-14,256.81,1.74,1
2017-12-15,256.09,1.04,1
2017-12-16,254.17,-0.86,1
2017-12-17,254.39,-0.63,1
2017-12-18,256.73,1.72,1
2017-12-19,NaN,NaN,0
2017-12-20,255.58,0.58,1
2017-12-21,NaN,NaN,0
2017-12-22,252.11,-2.89,1
2017-12-23,255.77,0.76,1
2017-12-24,254.41,-0.61,1
2017-12-25,NaN,NaN,0
2017-12-26,256.44,1.39,1
2017-12-27,253.51,-1.56,1
2017-12-28,NaN,NaN,0
2017-12-29,259.2,4.08,1
2017-12-30,252.87,-2.28,1
2017-12-31,259.11,3.92,1
2018-01-01,251.93,-3.29,1
2018-01-02,NaN,NaN,0
2018-01-03,251.56,-3.75,1
2018-01-04,263.07,7.71,1
2018-01-05,253.81,-1.6,1
2018-01-06,254.45,-1.01,1
2018-01-07,255.58,0.06,1
2018-01-08,259.53,3.95,1
2018-01-09,255.09,-0.55,1
2018-01-10,262.0,6.29,1
2018-01-11,253.11,-2.67,1
2018-01-12,256.69,0.84,1
2018-01-13,255.14,-0.79,1
2018-01-14,255.71,-0.3,1
2018-01-15,253.83,-2.26,1
2018-01-16,257.02,0.84,1
2018-01-17,256.84,0.58,1
2018-01-18,257.76,1.4,1
2018-01-19,255.88,-0.57,1
2018-01-20,NaN,NaN,0
2018-01-21,256.91,0.26,1
2018-01-22,255.66,-1.09,1
2018-01-23,254.25,-2.61,1
2018-01-24,256.23,-0.74,1
2018-01-25,257.1,0.02,1
2018-01-26,260.7,3.5,1
2018-01-27,252.52,-4.79,1
2018-01-28,254.98,-2.45,1
2018-01-29,NaN,NaN,0
2018-01-30,257.58,-0.1,1
2018-01-31,259.04,1.23,1
2018-02-01,256.06,-1.88,1
2018-02-02,261.89,3.81,1
2018-02-03,262.62,4.41,1
2018-02-04,259.6,1.25,1
2018-02-05,255.89,-2.6,1
2018-02-06,260.81,2.18,1
2018-02-07,254.89,-3.89,1
2018-02-08,259.88,0.95,1
2018-02-09,259.38,0.3,1
2018-02-10,257.53,-1.7,1
2018-02-11,257.94,-1.45,1
2018-02-12,NaN,NaN,0
2018-02-13,261.97,2.27,1
2018-02-14,263.9,4.04,1
2018-02-15,258.54,-1.48,1
2018-02-16,263.91,3.72,1
2018-02-17,259.0,-1.35,1
2018-02-18,261.17,0.65,1
2018-02-19,259.42,-1.27,1
2018-02-20,NaN,NaN,0
2018-02-21,264.86,3.82,1
2018-02-22,265.34,4.13,1
2018-02-23,260.77,-0.62,1
2018-02-24,262.4,0.83,1
2018-02-25,270.91,9.16,1
2018-02-26,262.85,0.92,1
2018-02-27,261.71,-0.4,1
2018-02-28,258.85,-3.44,1
2018-03-01,264.96,2.48,1
2018-03-02,260.92,-1.75,1
2018-03-03,265.93,3.08,1
2018-03-04,261.41,-1.63,1
2018-03-05,263.85,0.62,1
2018-03-06,261.28,-2.14,1
2018-03-07,259.29,-4.32,1
2018-03-08,263.3,-0.5,1
