date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2018-02-28,-15.6498,-22.7069,-12.2271,ASCENDING,31
2018-03-06,-13.6036,-22.6369,-10.9002,DESCENDING,55
2018-03-12,-14.9838,-24.5183,-9.4405,ASCENDING,163
2018-03-24,-14.0655,-23.2699,-12.3788,DESCENDING,161
2018-03-31,-17.4473,-23.2047,-9.1277,ASCENDING,61
2018-04-05,-13.7317,-22.0157,-9.0021,ASCENDING,71
2018-04-12,-13.3501,-22.1038,-10.1793,ASCENDING,7
2018-04-18,-14.7487,-22.3554,-10.7651,DESCENDING,156
2018-04-24,-15.153,-23.8099,-11.1907,DESCENDING,38
2018-04-29,-15.3006,-24.3525,-10.5746,DESCENDING,95
2018-05-05,-13.8435,-22.2768,-11.8158,DESCENDING,163
2018-05-11,-16.4888,-22.1238,-11.756,DESCENDING,95
2018-05-16,-16.1136,-23.3129,-11.0536,ASCENDING,4
2018-05-26,-14.1879,-22.1518,-8.1467,ASCENDING,158
2018-06-07,-15.124,-22.8434,-9.46,DESCENDING,69
2018-06-13,-14.9927,-23.3678,-11.7328,DESCENDING,76
2018-06-19,-15.5704,-23.9101,-9.7304,ASCENDING,133
2018-06-25,-16.2629,-21.5987,-11.1144,ASCENDING,42
2018-06-30,-15.0439,-24.0953,-12.2195,ASCENDING,121
2018-07-06,-14.5338,-22.457,-11.8253,ASCENDING,134
2018-07-13,-13.7129,-23.6749,-11.0171,ASCENDING,161
2018-07-19,-15.3681,-22.2627,-12.1488,ASCENDING,123
2018-07-25,-15.2503,-22.2657,-10.8502,ASCENDING,103
2018-07-31,-13.9551,-23.2534,-10.3636,ASCENDING,57
2018-08-11,-13.1677,-24.0848,-11.6775,DESCENDING,92
2018-08-17,-15.0661,-22.6192,-10.2514,DESCENDING,102
2018-08-22,-16.5399,-24.931,-10.9499,DESCENDING,24
2018-08-28,-16.4833,-23.4164,-11.2215,DESCENDING,142
2018-09-10,-14.7716,-24.0839,-11.0377,ASCENDING,39
2018-09-16,-14.3157,-22.6928,-11.364,ASCENDING,103
2018-09-22,-16.0069,-22.9764,-11.0765,ASCENDING,20
2018-09-27,-12.8995,-24.1471,-11.3337,DESCENDING,135
2018-10-03,-15.2366,-21.9298,-10.9052,DESCENDING,24
2018-10-09,-15.2181,-22.5813,-11.7345,ASCENDING,120
2018-10-15,-13.7368,-22.1221,-10.1296,DESCENDING,171
2018-10-21,-13.004,-23.7034,-11.0651,ASCENDING,152
2018-10-27,-15.0193,-24.7452,-10.8071,DESCENDING,111
2018-11-02,-15.5718,-23.7312,-10.4319,ASCENDING,149
2018-11-08,-18.3697,-23.2063,-13.0695,ASCENDING,90
2018-11-15,-15.4008,-22.3853,-10.5964,ASCENDING,45
2018-11-21,-16.8641,-23.8933,-9.2437,ASCENDING,46
2018-11-28,-15.9311,-23.3042,-9.8571,ASCENDING,21
2018-12-03,-14.2947,-23.8192,-12.1901,DESCENDING,138
2018-12-16,-11.9787,-22.3055,-9.8315,DESCENDING,67
2018-12-22,-13.9801,-22.3724,-10.9207,ASCENDING,85
2018-12-28,-13.9468,-23.5502,-8.0216,ASCENDING,172
2019-01-04,-13.3302,-22.4453,-11.8993,ASCENDING,10
2019-01-21,-16.0479,-24.2538,-12.4024,ASCENDING,12
2019-01-27,-15.4197,-23.2986,-11.0901,DESCENDING,23
2019-02-02,-13.9502,-22.1063,-9.4744,DESCENDING,17
2019-02-08,-13.7891,-24.3597,-10.1518,ASCENDING,31
2019-02-14,-15.1989,-21.5704,-10.6288,DESCENDING,36
2019-02-20,-13.8605,-24.1811,-11.4202,ASCENDING,72
2019-02-26,-13.5601,-23.5888,-10.9627,DESCENDING,64
2019-03-04,-14.3283,-21.6936,-10.9333,DESCENDING,113
2019-03-10,-12.3864,-23.3048,-12.1866,ASCENDING,126
2019-03-17,-18.2495,-23.198,-10.6903,ASCENDING,156
2019-03-29,-14.1727,-24.1352,-11.513,ASCENDING,88
2019-04-04,-15.0091,-23.001,-9.828,ASCENDING,84
2019-04-15,-15.4901,-22.6885,-11.9101,DESCENDING,11
2019-04-28,-14.9682,-24.0596,-9.4894,ASCENDING,90
2019-05-04,-14.9334,-22.1211,-11.4411,ASCENDING,102
2019-05-11,-14.069,-24.3823,-12.2067,ASCENDING,121
2019-05-17,-18.4168,-22.8695,-11.0646,DESCENDING,23
2019-05-22,-14.5342,-23.238,-10.2983,DESCENDING,132
2019-05-27,-14.73,-23.6972,-9.5759,ASCENDING,80
2019-06-13,-18.3206,-23.2474,-10.9671,ASCENDING,55
2019-06-20,-15.7305,-22.0218,-11.9669,DESCENDING,130
2019-06-26,-15.0506,-23.7656,-12.3705,DESCENDING,139
2019-07-02,-13.3727,-23.0199,-10.7223,DESCENDING,131
2019-07-08,-11.9804,-22.4943,-9.2962,DESCENDING,126
2019-07-14,-13.7866,-23.6405,-8.9787,DESCENDING,58
2019-07-19,-14.1757,-23.3487,-10.8846,ASCENDING,129
2019-07-26,-15.9099,-22.4631,-11.4592,DESCENDING,130
2019-08-01,-16.2603,-24.5771,-10.8696,DESCENDING,162
2019-08-06,-15.3893,-22.9101,-10.555,DESCENDING,102
2019-08-12,-15.8303,-22.9666,-10.8862,ASCENDING,19
2019-08-19,-15.3872,-23.4116,-11.7367,DESCENDING,87
2019-08-25,-15.8154,-24.1005,-9.8529,ASCENDING,61
2019-08-31,-12.2201,-22.5335,-11.8029,ASCENDING,59
2019-09-06,-16.2662,-22.5157,-10.2754,ASCENDING,4
2019-09-11,-14.0913,-23.2863,-10.7961,DESCENDING,154
2019-09-17,-15.4948,-24.485,-11.8618,DESCENDING,133
2019-09-23,-13.7434,-23.7932,-10.4665,DESCENDING,32
2019-09-28,-13.2239,-22.1597,-11.8232,ASCENDING,11
2019-10-03,-14.5572,-22.4835,-11.1786,DESCENDING,164
2019-10-09,-15.4675,-23.8191,-10.8671,DESCENDING,66
2019-10-14,-13.0201,-23.1458,-9.3517,DESCENDING,19
2019-10-20,-15.7368,-22.9817,-9.5947,ASCENDING,116
2019-11-01,-14.3444,-22.536,-10.1748,DESCENDING,93
2019-11-07,-16.2286,-22.7455,-9.6349,DESCENDING,71
2019-11-12,-15.6694,-20.7034,-9.6994,DESCENDING,76
2019-11-18,-13.9527,-24.6066,-9.7596,DESCENDING,86
2019-11-23,-16.5873,-22.8799,-12.2829,DESCENDING,102
2019-11-29,-14.2922,-21.7534,-9.8425,DESCENDING,48
2019-12-05,-15.7336,-22.8072,-10.5459,DESCENDING,32
2019-12-11,-13.5791,-22.3312,-10.8452,DESCENDING,72
2019-12-17,-13.2474,-23.2864,-9.6214,DESCENDING,88
2019-12-23,-15.0116,-22.9332,-7.5412,ASCENDING,145
2019-12-29,-14.7169,-22.7874,-11.8469,ASCENDING,160
2020-01-10,-14.8335,-23.0789,-10.2237,DESCENDING,65
2020-01-16,-15.8089,-22.4834,-10.5214,ASCENDING,5
2020-01-22,-12.813,-21.8558,-11.7499,DESCENDING,82
2020-01-28,-12.0459,-22.0439,-11.3734,ASCENDING,33
2020-02-04,-16.2815,-23.7051,-10.1441,DESCENDING,132
2020-02-10,-14.6185,-23.0015,-11.7808,ASCENDING,12
2020-02-16,-15.6791,-23.4026,-10.751,ASCENDING,88
2020-02-22,-13.2076,-23.3311,-10.4909,ASCENDING,114
2020-02-29,-14.0824,-22.602,-10.8636,ASCENDING,78
2020-03-06,-16.2677,-23.1076,-10.7584,ASCENDING,46
2020-03-13,-14.5422,-24.0972,-11.5094,DESCENDING,38
2020-03-19,-14.1196,-24.8007,-9.9454,ASCENDING,112
2020-03-25,-16.0398,-23.291,-9.162,ASCENDING,16
2020-04-05,-13.3606,-23.0853,-12.0168,ASCENDING,1
2020-04-11,-13.4369,-22.9829,-9.8716,ASCENDING,7
2020-04-17,-14.7131,-22.5066,-10.432,ASCENDING,112
2020-04-23,-14.7519,-24.0882,-9.9926,ASCENDING,74
2020-04-30,-16.213,-21.8503,-10.9884,ASCENDING,18
2020-05-06,-13.9033,-23.1429,-11.2235,ASCENDING,14
2020-05-13,-15.4373,-22.037,-9.9238,ASCENDING,162
2020-05-26,-13.0398,-22.6462,-10.6302,DESCENDING,140
2020-06-01,-14.966,-23.327,-11.0182,DESCENDING,51
2020-06-07,-13.0427,-22.841,-9.8742,DESCENDING,34
2020-06-14,-15.3333,-24.035,-12.0658,DESCENDING,139
2020-06-20,-14.9284,-22.6948,-10.6824,ASCENDING,57
2020-06-25,-15.4972,-22.8656,-9.6407,DESCENDING,133
2020-07-01,-13.9218,-22.7677,-10.0342,ASCENDING,140
2020-07-08,-12.5186,-22.2643,-11.2874,DESCENDING,51
2020-07-14,-13.9572,-23.1698,-10.0758,ASCENDING,56
2020-07-25,-12.8545,-23.3487,-9.8351,DESCENDING,84
2020-08-07,-15.5533,-24.2565,-10.549,ASCENDING,160
2020-08-13,-13.1706,-22.8831,-10.2759,DESCENDING,140
2020-08-20,-14.6592,-23.6065,-10.9219,ASCENDING,38
2020-08-26,-15.8716,-22.332,-9.4311,DESCENDING,172
2020-09-07,-14.1818,-22.2532,-8.6212,ASCENDING,73
2020-09-13,-13.4809,-23.3577,-9.3163,ASCENDING,42
2020-09-20,-14.7416,-22.1437,-11.1555,DESCENDING,18
2020-09-27,-16.3901,-24.3382,-13.1118,ASCENDING,31
2020-10-03,-14.9559,-23.622,-11.8832,ASCENDING,125
2020-10-09,-12.6639,-22.1746,-9.7851,DESCENDING,86
2020-10-16,-12.5737,-22.1803,-10.1526,DESCENDING,42
2020-10-22,-14.0353,-22.6703,-10.1217,ASCENDING,82
2020-10-28,-15.4196,-22.9446,-11.6524,DESCENDING,72
2020-11-03,-12.8863,-21.5124,-9.6952,ASCENDING,147
2020-11-15,-15.5419,-21.7621,-11.6983,DESCENDING,67
2020-11-21,-16.3554,-23.9528,-11.343,ASCENDING,130
2020-11-27,-16.4922,-23.9387,-11.7991,DESCENDING,140
2020-12-04,-15.242,-24.1066,-12.8885,DESCENDING,94
2020-12-10,-14.0452,-21.6624,-11.1759,ASCENDING,34
2020-12-17,-14.9693,-22.6267,-10.7405,DESCENDING,81
2020-12-30,-16.6596,-23.8791,-10.5086,DESCENDING,3
2021-01-05,-14.7866,-21.7601,-10.1438,DESCENDING,145
2021-01-10,-13.3278,-23.5655,-11.3477,DESCENDING,138
2021-01-17,-14.7266,-22.1578,-11.3111,ASCENDING,75
2021-01-24,-14.507,-24.042,-10.4323,ASCENDING,53
2021-01-29,-15.2373,-23.7469,-7.7344,DESCENDING,164
2021-02-03,-14.7349,-21.8872,-12.9562,DESCENDING,173
2021-02-09,-16.4179,-24.5625,-12.8171,ASCENDING,172
2021-02-16,-12.423,-22.5197,-11.1016,DESCENDING,66
2021-02-23,-14.8581,-23.9732,-12.4313,ASCENDING,83
2021-03-01,-14.8111,-23.9699,-10.2799,DESCENDING,165
2021-03-06,-16.1002,-24.0512,-12.0316,DESCENDING,109
2021-03-12,-13.6342,-22.0058,-10.5758,DESCENDING,101
2021-03-19,-16.4245,-23.2717,-10.8277,ASCENDING,169
2021-03-24,-15.5894,-22.9929,-11.4726,ASCENDING,169
2021-03-30,-14.9562,-23.7035,-9.8046,ASCENDING,76
2021-04-05,-15.768,-21.3808,-10.6249,DESCENDING,53
2021-04-10,-15.7148,-24.1988,-10.9384,ASCENDING,150
2021-04-15,-14.9342,-23.1665,-11.4269,ASCENDING,174
2021-04-21,-13.6892,-24.6984,-10.3486,DESCENDING,118
2021-05-04,-15.0818,-22.6109,-9.6728,DESCENDING,35
2021-05-15,-15.5742,-22.6356,-10.4976,DESCENDING,6
2021-05-21,-15.7738,-23.0616,-11.1818,DESCENDING,47
2021-05-26,-16.1216,-23.185,-10.1524,DESCENDING,156
2021-06-01,-15.0374,-24.0612,-9.6533,DESCENDING,88
2021-06-07,-14.8505,-23.4398,-11.1939,DESCENDING,77
2021-06-14,-13.8836,-21.0879,-10.9904,ASCENDING,130
2021-06-26,-14.7458,-22.7992,-9.9198,ASCENDING,16
2021-07-02,-15.3558,-23.2082,-10.7438,ASCENDING,135
2021-07-07,-15.2715,-23.8335,-10.5548,DESCENDING,139
2021-07-12,-11.9827,-22.9125,-11.442,DESCENDING,42
2021-07-19,-14.6054,-23.4975,-12.1504,DESCENDING,118
2021-07-26,-15.5461,-21.8105,-10.5372,ASCENDING,104
2021-08-01,-15.6029,-24.4786,-12.9999,DESCENDING,31
2021-08-06,-11.8534,-24.1721,-11.2652,ASCENDING,127
2021-08-13,-13.2308,-23.0221,-10.6029,ASCENDING,160
2021-08-20,-16.0033,-23.8966,-11.4329,DESCENDING,154
2021-08-25,-14.0661,-23.0327,-11.186,ASCENDING,6
2021-08-31,-14.3614,-23.0305,-12.5297,ASCENDING,16
2021-09-06,-13.4866,-23.2083,-9.1675,ASCENDING,33
2021-09-13,-13.5522,-22.7676,-8.7037,DESCENDING,106
2021-09-25,-13.2934,-23.54,-12.7732,ASCENDING,167
2021-09-30,-14.1318,-23.5781,-10.7252,ASCENDING,73
2021-10-07,-13.6214,-22.6305,-10.3666,DESCENDING,66
2021-10-13,-13.7551,-22.3294,-9.9564,DESCENDING,137
2021-10-18,-13.8246,-22.7253,-12.9789,ASCENDING,167
2021-10-23,-17.6098,-22.8819,-9.4155,ASCENDING,9
2021-10-29,-15.2503,-22.8871,-10.7203,DESCENDING,74
2021-11-10,-13.2291,-23.0693,-11.7348,DESCENDING,22
2021-11-17,-13.1307,-23.2283,-11.3338,DESCENDING,59
2021-11-23,-15.691,-23.4365,-11.5389,ASCENDING,32
2021-11-30,-13.842,-23.9862,-11.6292,DESCENDING,99
2021-12-06,-16.9778,-22.1217,-10.4424,DESCENDING,5
2021-12-12,-15.2659,-24.6978,-10.4902,DESCENDING,9
2021-12-18,-14.9167,-23.1877,-10.7717,DESCENDING,134
2021-12-24,-15.5939,-23.0815,-11.3505,ASCENDING,35
2021-12-30,-16.4449,-21.853,-10.5549,DESCENDING,75
2022-01-05,-14.6212,-23.7041,-11.4985,DESCENDING,166
2022-01-10,-15.067,-23.5889,-11.647,DESCENDING,57
2022-01-17,-13.4331,-23.4921,-10.0014,DESCENDING,60
2022-01-22,-15.3659,-22.8919,-11.9221,ASCENDING,96
2022-01-28,-15.0239,-22.0609,-10.29,DESCENDING,71
2022-02-02,-15.0375,-22.8949,-10.0597,ASCENDING,21
2022-02-15,-15.5759,-23.0369,-11.136,DESCENDING,13
2022-03-01,-15.3303,-21.1274,-11.2987,ASCENDING,147
2022-03-07,-14.0902,-24.3722,-12.512,ASCENDING,6
2022-03-13,-16.4316,-22.0232,-10.2247,DESCENDING,110
2022-03-19,-15.6669,-23.3572,-10.3272,ASCENDING,152
2022-03-24,-16.3169,-21.7801,-9.9897,ASCENDING,18
2022-03-30,-14.1445,-24.1289,-8.8737,DESCENDING,2
2022-04-06,-16.4586,-22.6048,-10.7071,ASCENDING,41
2022-04-12,-13.933,-21.9117,-10.7789,ASCENDING,132
2022-04-18,-16.0955,-22.8142,-9.2468,ASCENDING,108
2022-04-30,-15.8458,-23.3829,-12.047,DESCENDING,8
2022-05-11,-16.1619,-22.4687,-12.0067,DESCENDING,119
2022-05-16,-13.2244,-21.8936,-9.5561,DESCENDING,15
2022-05-21,-15.9477,-22.2759,-8.7272,DESCENDING,168
2022-05-27,-11.5077,-22.0915,-8.5645,DESCENDING,86
2022-06-03,-14.4651,-23.9074,-10.6748,ASCENDING,99
2022-06-10,-15.6245,-22.0584,-12.0028,DESCENDING,19
2022-06-16,-14.0842,-24.5534,-9.7197,ASCENDING,150
2022-06-23,-15.1912,-23.0379,-12.1021,DESCENDING,122
2022-06-29,-15.2508,-23.2988,-11.2794,DESCENDING,28
2022-07-05,-16.7645,-22.6293,-10.9772,DESCENDING,128
2022-07-17,-16.377,-22.4647,-10.6497,ASCENDING,9
2022-07-29,-18.5242,-23.6442,-9.2448,DESCENDING,116
2022-08-03,-14.6615,-23.3739,-9.9742,DESCENDING,162
2022-08-09,-14.979,-22.7679,-10.7402,ASCENDING,15
2022-08-14,-14.4875,-22.5195,-9.9362,ASCENDING,135
2022-08-19,-13.882,-23.1377,-11.9408,ASCENDING,22
2022-08-24,-15.0118,-21.5507,-8.8172,ASCENDING,19
2022-08-30,-15.6582,-23.9197,-11.2101,ASCENDING,93
2022-09-05,-16.0088,-23.1426,-9.0409,ASCENDING,113
2022-09-11,-15.6767,-22.9056,-11.0656,DESCENDING,29
2022-09-16,-14.8112,-22.6953,-11.231,ASCENDING,153
2022-09-21,-12.7797,-23.4972,-10.3981,DESCENDING,79
2022-09-26,-15.3052,-24.1345,-11.239,ASCENDING,80
2022-10-02,-13.3472,-23.9393,-9.6868,ASCENDING,99
2022-10-08,-16.8012,-23.2386,-12.105,DESCENDING,48
2022-10-14,-15.8374,-21.2029,-11.7641,ASCENDING,58
2022-10-21,-15.5701,-21.5191,-11.5254,ASCENDING,93
2022-10-27,-13.9457,-22.9482,-11.0551,DESCENDING,70
2022-11-02,-16.6847,-22.1112,-10.0393,DESCENDING,85
2022-11-08,-16.7907,-21.6505,-9.2582,DESCENDING,149
2022-11-14,-12.5105,-21.137,-12.1422,DESCENDING,5
2022-11-19,-15.8935,-25.1339,-10.204,DESCENDING,162
2022-11-29,-14.0034,-22.8053,-10.1442,ASCENDING,54
2022-12-05,-14.5282,-21.6198,-12.3981,ASCENDING,71
2022-12-10,-16.5645,-23.7782,-11.7716,ASCENDING,152
2022-12-16,-12.0718,-22.0491,-10.5744,ASCENDING,111
2022-12-23,-17.4225,-23.519,-9.9961,ASCENDING,87
2022-12-29,-17.0762,-22.6738,-11.4613,ASCENDING,99
2023-01-04,-14.7013,-22.682,-10.3172,ASCENDING,144
2023-01-10,-15.0439,-22.7408,-10.8345,DESCENDING,18
2023-01-16,-15.0944,-22.5089,-10.1349,DESCENDING,130
2023-01-23,-12.299,-22.7069,-12.6953,ASCENDING,126
2023-01-29,-15.7758,-22.6462,-10.8635,DESCENDING,79
2023-02-04,-15.7103,-22.1328,-10.6133,ASCENDING,38
2023-02-10,-15.5219,-21.4025,-10.2225,DESCENDING,46
2023-02-16,-15.0169,-23.2038,-11.7115,ASCENDING,95
2023-02-23,-14.9183,-22.2817,-11.756,ASCENDING,73
2023-03-02,-14.5132,-21.9089,-10.1422,ASCENDING,40
2023-03-07,-14.8595,-21.8328,-8.1335,ASCENDING,109
2023-03-13,-15.6987,-23.5059,-11.564,DESCENDING,159
2023-03-25,-15.1759,-23.5159,-11.2703,DESCENDING,63
2023-03-31,-14.3614,-21.8718,-11.3427,DESCENDING,4
2023-04-06,-16.3796,-23.4693,-11.1631,ASCENDING,59
2023-04-13,-16.286,-22.8741,-8.8495,DESCENDING,53
2023-04-19,-15.8526,-23.1525,-12.1812,DESCENDING,4
2023-04-24,-15.405,-24.5008,-9.411,DESCENDING,54
2023-04-29,-12.9545,-23.1431,-10.1873,ASCENDING,118
2023-05-05,-14.4026,-22.5781,-11.5323,DESCENDING,166
2023-05-12,-14.1108,-22.9214,-10.398,DESCENDING,26
2023-05-18,-15.5573,-23.1082,-10.5785,DESCENDING,164
2023-05-24,-14.407,-21.1437,-12.1612,DESCENDING,62
2023-05-30,-14.4224,-21.3243,-10.8002,ASCENDING,165
2023-06-10,-17.5576,-23.5784,-10.7152,DESCENDING,13
2023-06-16,-14.4195,-22.6865,-12.7309,DESCENDING,28
2023-06-22,-12.932,-22.5848,-10.5945,ASCENDING,3
2023-06-27,-15.2159,-23.2399,-10.7238,DESCENDING,165
2023-07-03,-13.2318,-23.8918,-10.3545,ASCENDING,166
2023-07-09,-14.0261,-23.7462,-10.2132,ASCENDING,101
2023-07-15,-13.3491,-23.8447,-9.4762,ASCENDING,160
2023-07-21,-14.5723,-21.3883,-12.4679,ASCENDING,104
2023-07-28,-14.9169,-23.1165,-11.1866,ASCENDING,130
2023-08-03,-16.223,-21.8396,-10.5064,DESCENDING,147
2023-08-08,-17.1811,-22.5224,-11.7587,DESCENDING,112
2023-08-14,-16.0143,-23.8711,-12.3435,DESCENDING,5
