date,lst_kelvin,lst_anomaly_kelvin,qa_passed
2016-12-24,253.98,-1.05,1
2016-12-25,254.06,-0.99,1
2016-12-26,256.54,1.47,1
2016-12-27,252.07,-3.03,1
2016-12-28,252.37,-2.75,1
2016-12-29,251.65,-3.5,1
2016-12-30,255.39,0.2,1
2016-12-31,257.08,1.86,1
2017-01-01,253.97,-1.25,1
2017-01-02,255.87,0.6,1
2017-01-03,256.56,1.25,1
2017-01-04,257.02,1.66,1
2017-01-05,252.79,-2.62,1
2017-01-06,255.62,0.16,1
2017-01-07,251.07,-4.45,1
2017-01-08,NaN,NaN,0
2017-01-09,253.48,-2.16,1
2017-01-10,252.89,-2.82,1
2017-01-11,257.79,2.01,1
2017-01-12,256.05,0.2,1
2017-01-13,253.66,-2.27,1
2017-01-14,254.66,-1.35,1
2017-01-15,255.59,-0.5,1
2017-01-16,256.82,0.64,1
2017-01-17,257.32,1.06,1
2017-01-18,258.4,2.04,1
2017-01-19,NaN,NaN,0
2017-01-20,260.38,3.83,1
2017-01-21,252.21,-4.44,1
2017-01-22,258.48,1.73,1
2017-01-23,251.91,-4.95,1
2017-01-24,256.2,-0.77,1
2017-01-25,NaN,NaN,0
2017-01-26,NaN,NaN,0
2017-01-27,NaN,NaN,0
2017-01-28,259.08,1.65,1
2017-01-29,258.46,0.9,1
2017-01-30,259.3,1.62,1
2017-01-31,259.01,1.2,1
2017-02-01,255.59,-2.35,1
2017-02-02,257.21,-0.87,1
2017-02-03,257.59,-0.62,1
2017-02-04,261.7,3.35,1
2017-02-05,NaN,NaN,0
2017-02-06,254.72,-3.91,1
2017-02-07,256.49,-2.29,1
2017-02-08,255.95,-2.98,1
2017-02-09,264.65,5.57,1
2017-02-10,259.9,0.67,1
2017-02-11,257.46,-1.93,1
2017-02-12,259.34,-0.2,1
2017-02-13,259.15,-0.55,1
2017-02-14,NaN,NaN,0
2017-02-15,257.96,-2.06,1
2017-02-16,260.68,0.49,1
2017-02-17,258.34,-2.01,1
2017-02-18,260.28,-0.24,1
2017-02-19,257.64,-3.05,1
2017-02-20,261.5,0.64,1
2017-02-21,263.14,2.1,1
2017-02-22,259.65,-1.56,1
2017-02-23,NaN,NaN,0
2017-02-24,260.85,-0.72,1
2017-02-25,259.61,-2.14,1
2017-02-26,NaN,NaN,0
2017-02-27,262.05,-0.06,1
2017-02-28,261.11,-1.18,1
2017-03-01,263.3,0.82,1
2017-03-02,NaN,NaN,0
2017-03-03,263.69,0.84,1
2017-03-04,263.29,0.25,1
2017-03-05,263.69,0.46,1
2017-03-06,266.25,2.83,1
2017-03-07,265.01,1.4,1
2017-03-08,256.4,-7.4,1
2017-03-09,265.64,1.64,1
2017-03-10,263.56,-0.63,1
2017-03-11,273.77,9.39,1
2017-03-12,265.03,0.45,1
2017-03-13,265.64,0.87,1
2017-03-14,264.78,-0.19,1
2017-03-15,NaN,NaN,0
2017-03-16,261.37,-3.99,1
2017-03-17,266.32,0.76,1
2017-03-18,262.6,-3.16,1
2017-03-19,NaN,NaN,0
2017-03-20,268.22,2.07,1
2017-03-21,267.58,1.23,1
2017-03-22,269.74,3.19,1
2017-03-23,263.89,-2.86,1
2017-03-24,NaN,NaN,0
2017-03-25,265.6,-1.54,1
2017-03-26,266.36,-0.98,1
2017-03-27,272.43,4.89,1
2017-03-28,267.26,-0.47,1
2017-03-29,266.06,-1.87,1
2017-03-30,265.22,-2.91,1
2017-03-31,266.26,-2.06,1
2017-04-01,267.64,-0.88,1
2017-04-02,NaN,NaN,0
2017-04-03,268.7,-0.21,1
2017-04-04,272.78,3.68,1
2017-04-05,273.98,4.69,1
2017-04-06,NaN,NaN,0
2017-04-07,268.18,-1.5,1
2017-04-08,NaN,NaN,0
2017-04-09,271.28,1.23,1
2017-04-10,269.06,-1.18,1
2017-04-11,269.81,-0.62,1
2017-04-12,275.2,4.59,1
2017-04-13,271.04,0.24,1
2017-04-14,272.72,1.74,1
2017-04-15,269.32,-1.84,1
2017-04-16,271.88,0.54,1
2017-04-17,278.15,6.63,1
2017-04-18,271.03,-0.67,1
2017-04-19,268.86,-3.01,1
2017-04-20,273.85,1.8,1
2017-04-21,275.98,3.76,1
2017-04-22,272.7,0.31,1
2017-04-23,275.33,2.77,1
2017-04-24,273.64,0.91,1
2017-04-25,273.38,0.49,1
2017-04-26,271.88,-1.18,1
2017-04-27,274.67,1.45,1
2017-04-28,NaN,NaN,0
2017-04-29,NaN,NaN,0
2017-04-30,269.75,-3.94,1
2017-05-01,271.52,-2.33,1
2017-05-02,277.49,3.49,1
2017-05-03,272.81,-1.34,1
2017-05-04,NaN,NaN,0
2017-05-05,274.29,-0.15,1
2017-05-06,274.17,-0.41,1
2017-05-07,271.72,-3.0,1
2017-05-08,274.48,-0.38,1
2017-05-09,276.91,1.92,1
2017-05-10,278.2,3.08,1
2017-05-11,272.05,-3.2,1
2017-05-12,NaN,NaN,0
2017-05-13,NaN,NaN,0
2017-05-14,272.68,-2.95,1
2017-05-15,278.71,2.96,1
2017-05-16,NaN,NaN,0
2017-05-17,274.66,-1.32,1
2017-05-18,NaN,NaN,0
2017-05-19,273.53,-2.66,1
2017-05-20,280.01,3.71,1
2017-05-21,278.46,2.06,1
2017-05-22,276.78,0.28,1
2017-05-23,NaN,NaN,0
2017-05-24,277.31,0.62,1
2017-05-25,273.36,-3.42,1
2017-05-26,274.54,-2.33,1
2017-05-27,276.58,-0.37,1
2017-05-28,281.1,4.07,1
2017-05-29,NaN,NaN,0
2017-05-30,278.47,1.28,1
2017-05-31,275.4,-1.86,1
2017-06-01,279.55,2.22,1
2017-06-02,275.4,-1.99,1
2017-06-03,277.87,0.42,1
2017-06-04,279.48,1.97,1
2017-06-05,277.85,0.28,1
2017-06-06,278.3,0.68,1
2017-06-07,278.64,0.97,1
2017-06-08,272.03,-5.68,1
2017-06-09,274.7,-3.06,1
2017-06-10,277.41,-0.38,1
2017-06-11,275.73,-2.1,1
2017-06-12,283.46,5.6,1
2017-06-13,272.68,-5.21,1
2017-06-14,275.58,-2.34,1
2017-06-15,NaN,NaN,0
2017-06-16,275.35,-2.61,1
2017-06-17,275.89,-2.08,1
2017-06-18,278.45,0.47,1
2017-06-19,275.98,-2.01,1
2017-06-20,278.37,0.37,1
2017-06-21,278.02,0.02,1
2017-06-22,284.14,6.14,1
2017-06-23,NaN,NaN,0
2017-06-24,280.88,2.9,1
2017-06-25,275.44,-2.53,1
2017-06-26,278.09,0.13,1
2017-06-27,275.77,-2.17,1
2017-06-28,NaN,NaN,0
2017-06-29,278.25,0.36,1
2017-06-30,NaN,NaN,0
2017-07-01,NaN,NaN,0
2017-07-02,276.9,-0.89,1
2017-07-03,279.52,1.76,1
2017-07-04,NaN,NaN,0
2017-07-05,279.97,2.3,1
2017-07-06,279.62,2.0,1
2017-07-07,276.75,-0.82,1
2017-07-08,NaN,NaN,0
2017-07-09,NaN,NaN,0
2017-07-10,NaN,NaN,0
2017-07-11,272.85,-4.48,1
2017-07-12,280.56,3.3,1
2017-07-13,276.38,-0.81,1
2017-07-14,NaN,NaN,0
2017-07-15,NaN,NaN,0
2017-07-16,278.01,1.06,1
2017-07-17,280.17,3.3,1
2017-07-18,280.51,3.73,1
2017-07-19,NaN,NaN,0
2017-07-20,275.12,-1.48,1
2017-07-21,271.42,-5.08,1
2017-07-22,278.87,2.47,1
2017-07-23,276.39,0.09,1
2017-07-24,NaN,NaN,0
2017-07-25,279.35,3.26,1
2017-07-26,274.71,-1.27,1
2017-07-27,275.47,-0.39,1
2017-07-28,279.77,4.02,1
2017-07-29,273.4,-2.23,1
2017-07-30,274.67,-0.83,1
2017-07-31,NaN,NaN,0
2017-08-01,275.77,0.52,1
2017-08-02,274.58,-0.54,1
2017-08-03,272.46,-2.53,1
2017-08-04,276.73,1.87,1
2017-08-05,271.39,-3.33,1
2017-08-06,273.02,-1.56,1
2017-08-07,272.33,-2.11,1
2017-08-08,276.0,1.71,1
2017-08-09,275.15,1.0,1
2017-08-10,272.02,-1.98,1
2017-08-11,272.59,-1.26,1
2017-08-12,273.47,-0.22,1
2017-08-13,279.41,5.87,1
2017-08-14,NaN,NaN,0
2017-08-15,271.96,-1.26,1
2017-08-16,271.32,-1.74,1
2017-08-17,272.67,-0.22,1
2017-08-18,277.7,4.97,1
2017-08-19,NaN,NaN,0
2017-08-20,277.16,4.77,1
2017-08-21,272.92,0.7,1
2017-08-22,NaN,NaN,0
2017-08-23,269.94,-1.93,1
2017-08-24,273.77,2.07,1
2017-08-25,268.34,-3.18,1
2017-08-26,265.3,-6.04,1
2017-08-27,272.51,1.35,1
2017-08-28,270.56,-0.42,1
2017-08-29,272.25,1.45,1
2017-08-30,NaN,NaN,0
2017-08-31,NaN,NaN,0
2017-09-01,270.57,0.33,1
2017-09-02,269.67,-0.38,1
2017-09-03,270.17,0.31,1
2017-09-04,270.8,1.12,1
2017-09-05,266.9,-2.58,1
2017-09-06,271.84,2.55,1
2017-09-07,272.77,3.67,1
2017-09-08,265.76,-3.15,1
2017-09-09,270.7,1.99,1
2017-09-10,264.33,-4.19,1
2017-09-11,262.55,-5.77,1
2017-09-12,265.97,-2.16,1
2017-09-13,268.95,1.02,1
2017-09-14,NaN,NaN,0
2017-09-15,267.7,0.16,1
2017-09-16,NaN,NaN,0
2017-09-17,267.86,0.72,1
2017-09-18,267.96,1.01,1
2017-09-19,266.88,0.13,1
2017-09-20,262.22,-4.33,1
2017-09-21,266.52,0.17,1
2017-09-22,NaN,NaN,0
2017-09-23,NaN,NaN,0
2017-09-24,NaN,NaN,0
2017-09-25,266.93,1.37,1
2017-09-26,264.98,-0.38,1
2017-09-27,262.68,-2.49,1
2017-09-28,263.86,-1.11,1
2017-09-29,259.91,-4.86,1
2017-09-30,264.01,-0.57,1
2017-10-01,NaN,NaN,0
2017-10-02,263.34,-0.85,1
2017-10-03,264.49,0.49,1
2017-10-04,265.46,1.66,1
2017-10-05,266.83,3.22,1
2017-10-06,263.16,-0.26,1
2017-10-07,264.1,0.87,1
2017-10-08,261.45,-1.59,1
2017-10-09,267.97,5.12,1
2017-10-10,NaN,NaN,0
2017-10-11,258.19,-4.29,1
2017-10-12,NaN,NaN,0
2017-10-13,266.82,4.71,1
2017-10-14,NaN,NaN,0
2017-10-15,259.78,-1.97,1
2017-10-16,260.53,-1.04,1
2017-10-17,260.8,-0.59,1
2017-10-18,258.31,-2.9,1
2017-10-19,263.18,2.14,1
2017-10-20,260.84,-0.02,1
2017-10-21,NaN,NaN,0
2017-10-22,258.83,-1.69,1
2017-10-23,264.38,4.03,1
2017-10-24,261.21,1.02,1
2017-10-25,258.41,-1.61,1
2017-10-26,NaN,NaN,0
2017-10-27,256.42,-3.28,1
2017-10-28,261.46,1.92,1
2017-10-29,254.55,-4.84,1
2017-10-30,259.41,0.18,1
2017-10-31,262.72,3.64,1
2017-11-01,NaN,NaN,0
2017-11-02,254.41,-4.37,1
2017-11-03,264.11,5.48,1
2017-11-04,258.84,0.35,1
2017-11-05,258.85,0.5,1
2017-11-06,255.47,-2.74,1
2017-11-07,258.7,0.62,1
2017-11-08,NaN,NaN,0
2017-11-09,258.18,0.37,1
2017-11-10,253.5,-4.18,1
2017-11-11,257.56,0.0,1
2017-11-12,259.7,2.27,1
2017-11-13,258.15,0.84,1
2017-11-14,255.47,-1.73,1
2017-11-15,258.76,1.68,1
2017-11-16,256.65,-0.32,1
2017-11-17,255.54,-1.32,1
2017-11-18,259.13,2.38,1
2017-11-19,NaN,NaN,0
2017-11-20,257.4,0.85,1
2017-11-21,NaN,NaN,0
2017-11-22,256.85,0.49,1
2017-11-23,259.4,3.14,1
2017-11-24,257.83,1.65,1
2017-11-25,259.13,3.04,1
2017-11-26,255.98,-0.03,1
2017-11-27,257.35,1.42,1
2017-11-28,254.9,-0.95,1
2017-11-29,253.02,-2.76,1
2017-11-30,253.89,-1.82,1
2017-12-01,253.35,-2.29,1
2017-12-02,255.6,0.02,1
2017-12-03,253.26,-2.26,1
2017-12-04,256.57,1.11,1
2017-12-05,255.76,0.35,1
2017-12-06,NaN,NaN,0
2017-12-07,254.72,-0.59,1
2017-12-08,NaN,NaN,0
2017-12-09,251.58,-3.64,1
2017-12-10,255.78,0.59,1
2017-12-11,255.64,0.49,1
2017-12-12,254.17,-0.95,1
2017-12-13,NaN,NaN,0
2017-12-14,253.5,-1.57,1
2017-12-15,254.95,-0.1,1
2017-12-16,NaN,NaN,0
2017-12-17,252.82,-2.2,1
2017-12-18,251.28,-3.73,1
2017-12-19,254.6,-0.4,1
2017-12-20,NaN,NaN,0
2017-12-21,256.57,1.57,1
2017-12-22,259.91,4.91,1
2017-12-23,257.51,2.5,1
2017-12-24,252.79,-2.23,1
2017-12-25,252.17,-2.86,1
2017-12-26,255.74,0.69,1
2017-12-27,256.9,1.83,1
2017-12-28,253.25,-1.85,1
2017-12-29,254.42,-0.7,1
2017-12-30,255.86,0.71,1
2017-12-31,254.64,-0.55,1
2018-01-01,260.59,5.37,1
2018-01-02,256.62,1.35,1
2018-01-03,257.81,2.5,1
2018-01-04,259.26,3.9,1
2018-01-05,254.33,-1.08,1
2018-01-06,258.89,3.43,1
2018-01-07,256.38,0.86,1
2018-01-08,255.74,0.16,1
2018-01-09,258.28,2.64,1
2018-01-10,255.7,-0.01,1
2018-01-11,255.08,-0.7,1
2018-01-12,255.23,-0.62,1
2018-01-13,256.08,0.15,1
2018-01-14,262.27,6.26,1
2018-01-15,256.54,0.45,1
2018-01-16,257.57,1.39,1
2018-01-17,257.88,1.62,1
2018-01-18,256.49,0.13,1
2018-01-19,257.5,1.05,1
2018-01-20,261.18,4.63,1
2018-01-21,258.31,1.66,1
2018-01-22,255.93,-0.82,1
2018-01-23,253.78,-3.08,1
2018-01-24,255.16,-1.81,1
2018-01-25,253.89,-3.19,1
2018-01-26,NaN,NaN,0
2018-01-27,258.42,1.11,1
2018-01-28,NaN,NaN,0
2018-01-29,257.68,0.12,1
2018-01-30,NaN,NaN,0
2018-01-31,256.73,-1.08,1
2018-02-01,260.29,2.35,1
2018-02-02,256.35,-1.73,1
2018-02-03,261.17,2.96,1
2018-02-04,NaN,NaN,0
2018-02-05,261.76,3.27,1
2018-02-06,259.2,0.57,1
2018-02-07,258.87,0.09,1
2018-02-08,258.74,-0.19,1
2018-02-09,258.55,-0.53,1
2018-02-10,261.24,2.01,1
2018-02-11,259.12,-0.27,1
2018-02-12,261.1,1.56,1
2018-02-13,259.51,-0.19,1
2018-02-14,261.48,1.62,1
2018-02-15,255.44,-4.58,1
2018-02-16,259.87,-0.32,1
2018-02-17,257.16,-3.19,1
2018-02-18,258.92,-1.6,1
2018-02-19,NaN,NaN,0
2018-02-20,254.97,-5.89,1
2018-02-21,NaN,NaN,0
2018-02-22,263.44,2.23,1
2018-02-23,262.65,1.26,1
2018-02-24,261.43,-0.14,1
2018-02-25,258.31,-3.44,1
2018-02-26,259.55,-2.38,1
2018-02-27,264.49,2.38,1
2018-02-28,266.4,4.11,1
2018-03-01,259.3,-3.18,1
2018-03-02,266.22,3.55,1
2018-03-03,266.68,3.83,1
2018-03-04,261.28,-1.76,1
2018-03-05,261.48,-1.75,1
2018-03-06,264.17,0.75,1
2018-03-07,261.96,-1.65,1
2018-03-08,266.71,2.91,1
2018-03-09,266.58,2.58,1
2018-03-10,263.04,-1.15,1
