date,lst_kelvin,lst_anomaly_kelvin,qa_passed
2016-04-04,272.45,3.16,1
2016-04-05,276.47,6.99,1
2016-04-06,268.84,-0.84,1
2016-04-07,271.24,1.38,1
2016-04-08,NaN,NaN,0
2016-04-09,268.48,-1.76,1
2016-04-10,272.71,2.28,1
2016-04-11,270.51,-0.1,1
2016-04-12,266.75,-4.05,1
2016-04-13,270.89,-0.09,1
2016-04-14,272.93,1.77,1
2016-04-15,NaN,NaN,0
2016-04-16,275.69,4.17,1
2016-04-17,269.09,-2.61,1
2016-04-18,275.51,3.64,1
2016-04-19,270.34,-1.71,1
2016-04-20,270.73,-1.49,1
2016-04-21,273.56,1.17,1
2016-04-22,268.01,-4.55,1
2016-04-23,271.71,-1.02,1
2016-04-24,279.39,6.5,1
2016-04-25,273.06,0.0,1
2016-04-26,270.67,-2.55,1
2016-04-27,274.97,1.59,1
2016-04-28,273.48,-0.06,1
2016-04-29,272.19,-1.5,1
2016-04-30,269.81,-4.04,1
2016-05-01,273.43,-0.57,1
2016-05-02,270.38,-3.77,1
2016-05-03,271.04,-3.25,1
2016-05-04,277.94,3.5,1
2016-05-05,270.25,-4.33,1
2016-05-06,273.59,-1.13,1
2016-05-07,275.93,1.07,1
2016-05-08,275.12,0.13,1
2016-05-09,274.56,-0.56,1
2016-05-10,273.08,-2.17,1
2016-05-11,275.89,0.51,1
2016-05-12,NaN,NaN,0
2016-05-13,NaN,NaN,0
2016-05-14,277.2,1.45,1
2016-05-15,NaN,NaN,0
2016-05-16,277.17,1.19,1
2016-05-17,276.02,-0.07,1
2016-05-18,279.17,2.98,1
2016-05-19,NaN,NaN,0
2016-05-20,275.85,-0.55,1
2016-05-21,274.47,-2.03,1
2016-05-22,278.12,1.52,1
2016-05-23,276.72,0.03,1
2016-05-24,273.34,-3.44,1
2016-05-25,NaN,NaN,0
2016-05-26,280.81,3.86,1
2016-05-27,275.42,-1.61,1
2016-05-28,279.98,2.87,1
2016-05-29,276.07,-1.12,1
2016-05-30,NaN,NaN,0
2016-05-31,277.34,0.01,1
2016-06-01,279.58,2.19,1
2016-06-02,NaN,NaN,0
2016-06-03,278.43,0.92,1
2016-06-04,277.32,-0.25,1
2016-06-05,281.01,3.39,1
2016-06-06,NaN,NaN,0
2016-06-07,277.25,-0.46,1
2016-06-08,275.71,-2.05,1
2016-06-09,NaN,NaN,0
2016-06-10,278.81,0.98,1
2016-06-11,277.81,-0.05,1
2016-06-12,274.9,-2.99,1
2016-06-13,276.42,-1.5,1
2016-06-14,277.31,-0.63,1
2016-06-15,282.35,4.39,1
2016-06-16,275.89,-2.08,1
2016-06-17,278.85,0.87,1
2016-06-18,278.02,0.03,1
2016-06-19,276.88,-1.12,1
2016-06-20,276.06,-1.94,1
2016-06-21,276.87,-1.13,1
2016-06-22,278.65,0.66,1
2016-06-23,283.39,5.41,1
2016-06-24,281.3,3.33,1
2016-06-25,277.76,-0.2,1
2016-06-26,278.37,0.43,1
2016-06-27,277.31,-0.61,1
2016-06-28,278.14,0.25,1
2016-06-29,277.34,-0.52,1
2016-06-30,278.38,0.55,1
2016-07-01,282.0,4.21,1
2016-07-02,277.99,0.23,1
2016-07-03,270.5,-7.21,1
2016-07-04,NaN,NaN,0
2016-07-05,273.81,-3.81,1
2016-07-06,277.39,-0.18,1
2016-07-07,277.68,0.17,1
2016-07-08,276.25,-1.2,1
2016-07-09,NaN,NaN,0
2016-07-10,281.85,4.52,1
2016-07-11,278.97,1.71,1
2016-07-12,NaN,NaN,0
2016-07-13,277.0,-0.11,1
2016-07-14,275.73,-1.3,1
2016-07-15,280.92,3.97,1
2016-07-16,275.51,-1.36,1
2016-07-17,275.56,-1.22,1
2016-07-18,NaN,NaN,0
2016-07-19,279.28,2.68,1
2016-07-20,271.89,-4.61,1
2016-07-21,280.33,3.93,1
2016-07-22,276.0,-0.3,1
2016-07-23,274.43,-1.76,1
2016-07-24,NaN,NaN,0
2016-07-25,274.32,-1.66,1
2016-07-26,277.17,1.31,1
2016-07-27,276.23,0.48,1
2016-07-28,276.06,0.43,1
2016-07-29,275.6,0.1,1
2016-07-30,277.01,1.63,1
2016-07-31,275.19,-0.06,1
2016-08-01,276.89,1.77,1
2016-08-02,276.74,1.75,1
2016-08-03,275.76,0.9,1
2016-08-04,277.62,2.9,1
2016-08-05,278.14,3.56,1
2016-08-06,274.94,0.5,1
2016-08-07,278.63,4.34,1
2016-08-08,273.95,-0.2,1
2016-08-09,272.24,-1.76,1
2016-08-10,273.83,-0.02,1
2016-08-11,NaN,NaN,0
2016-08-12,272.45,-1.09,1
2016-08-13,NaN,NaN,0
2016-08-14,271.08,-2.14,1
2016-08-15,NaN,NaN,0
2016-08-16,271.61,-1.28,1
2016-08-17,272.33,-0.4,1
2016-08-18,272.01,-0.55,1
2016-08-19,NaN,NaN,0
2016-08-20,NaN,NaN,0
2016-08-21,275.13,3.08,1
2016-08-22,270.34,-1.53,1
2016-08-23,269.25,-2.45,1
2016-08-24,270.89,-0.63,1
2016-08-25,270.18,-1.16,1
2016-08-26,272.31,1.15,1
2016-08-27,271.99,1.01,1
2016-08-28,271.21,0.41,1
2016-08-29,272.45,1.84,1
2016-08-30,270.81,0.38,1
2016-08-31,269.1,-1.14,1
2016-09-01,271.32,1.27,1
2016-09-02,268.13,-1.73,1
2016-09-03,266.44,-3.24,1
2016-09-04,269.15,-0.33,1
2016-09-05,NaN,NaN,0
2016-09-06,NaN,NaN,0
2016-09-07,266.49,-2.42,1
2016-09-08,263.16,-5.55,1
2016-09-09,272.79,4.27,1
2016-09-10,266.54,-1.78,1
2016-09-11,268.68,0.55,1
2016-09-12,272.16,4.23,1
2016-09-13,264.71,-3.02,1
2016-09-14,270.85,3.31,1
2016-09-15,NaN,NaN,0
2016-09-16,NaN,NaN,0
2016-09-17,270.56,3.61,1
2016-09-18,263.73,-3.02,1
2016-09-19,263.63,-2.92,1
2016-09-20,263.16,-3.19,1
2016-09-21,267.58,1.43,1
2016-09-22,264.3,-1.66,1
2016-09-23,264.15,-1.61,1
2016-09-24,268.54,2.98,1
2016-09-25,NaN,NaN,0
2016-09-26,264.07,-1.1,1
2016-09-27,261.12,-3.85,1
2016-09-28,262.23,-2.54,1
2016-09-29,262.1,-2.48,1
2016-09-30,264.4,0.02,1
2016-10-01,263.19,-1.0,1
2016-10-02,264.11,0.11,1
2016-10-03,262.95,-0.85,1
2016-10-04,264.05,0.44,1
2016-10-05,259.62,-3.8,1
2016-10-06,262.64,-0.59,1
2016-10-07,262.29,-0.75,1
2016-10-08,261.36,-1.49,1
2016-10-09,263.46,0.79,1
2016-10-10,260.99,-1.49,1
2016-10-11,262.09,-0.2,1
2016-10-12,262.28,0.17,1
2016-10-13,263.64,1.71,1
2016-10-14,261.56,-0.19,1
2016-10-15,263.55,1.98,1
2016-10-16,NaN,NaN,0
2016-10-17,261.18,-0.03,1
2016-10-18,265.27,4.23,1
2016-10-19,257.87,-2.99,1
2016-10-20,258.49,-2.2,1
2016-10-21,264.02,3.5,1
2016-10-22,258.83,-1.52,1
2016-10-23,260.76,0.57,1
2016-10-24,NaN,NaN,0
2016-10-25,261.86,2.0,1
2016-10-26,NaN,NaN,0
2016-10-27,259.66,0.12,1
2016-10-28,260.97,1.58,1
2016-10-29,NaN,NaN,0
2016-10-30,261.41,2.33,1
2016-10-31,262.61,3.68,1
2016-11-01,NaN,NaN,0
2016-11-02,257.42,-1.21,1
2016-11-03,256.1,-2.39,1
2016-11-04,263.13,4.78,1
2016-11-05,257.72,-0.49,1
2016-11-06,256.1,-1.98,1
2016-11-07,NaN,NaN,0
2016-11-08,257.61,-0.2,1
2016-11-09,254.23,-3.45,1
2016-11-10,258.54,0.98,1
2016-11-11,255.3,-2.13,1
2016-11-12,258.09,0.78,1
2016-11-13,NaN,NaN,0
2016-11-14,254.18,-2.9,1
2016-11-15,261.25,4.28,1
2016-11-16,259.64,2.78,1
2016-11-17,NaN,NaN,0
2016-11-18,NaN,NaN,0
2016-11-19,259.0,2.45,1
2016-11-20,NaN,NaN,0
2016-11-21,258.09,1.73,1
2016-11-22,251.71,-4.55,1
2016-11-23,255.54,-0.64,1
2016-11-24,257.6,1.51,1
2016-11-25,251.48,-4.53,1
2016-11-26,257.55,1.62,1
2016-11-27,NaN,NaN,0
2016-11-28,249.86,-5.92,1
2016-11-29,256.22,0.51,1
2016-11-30,NaN,NaN,0
2016-12-01,257.15,1.57,1
2016-12-02,253.74,-1.78,1
2016-12-03,251.37,-4.09,1
2016-12-04,252.62,-2.79,1
2016-12-05,NaN,NaN,0
2016-12-06,254.41,-0.9,1
2016-12-07,259.09,3.82,1
2016-12-08,253.52,-1.7,1
2016-12-09,253.52,-1.67,1
2016-12-10,256.19,1.04,1
2016-12-11,255.16,0.04,1
2016-12-12,252.52,-2.58,1
2016-12-13,257.21,2.14,1
2016-12-14,251.99,-3.06,1
2016-12-15,251.59,-3.44,1
2016-12-16,NaN,NaN,0
2016-12-17,256.99,1.98,1
2016-12-18,253.8,-1.2,1
2016-12-19,252.95,-2.05,1
2016-12-20,253.88,-1.12,1
2016-12-21,254.61,-0.39,1
2016-12-22,257.14,2.13,1
2016-12-23,254.14,-0.88,1
2016-12-24,253.39,-1.64,1
2016-12-25,255.05,0.0,1
2016-12-26,256.48,1.41,1
2016-12-27,255.46,0.36,1
2016-12-28,NaN,NaN,0
2016-12-29,257.44,2.29,1
2016-12-30,NaN,NaN,0
2016-12-31,257.54,2.32,1
2017-01-01,NaN,NaN,0
2017-01-02,255.79,0.52,1
2017-01-03,251.32,-3.99,1
2017-01-04,254.42,-0.94,1
2017-01-05,NaN,NaN,0
2017-01-06,254.22,-1.24,1
2017-01-07,NaN,NaN,0
2017-01-08,254.91,-0.67,1
2017-01-09,249.46,-6.18,1
2017-01-10,255.13,-0.58,1
2017-01-11,254.26,-1.52,1
2017-01-12,256.29,0.44,1
2017-01-13,251.66,-4.27,1
2017-01-14,253.66,-2.35,1
2017-01-15,NaN,NaN,0
2017-01-16,NaN,NaN,0
2017-01-17,NaN,NaN,0
2017-01-18,257.1,0.74,1
2017-01-19,258.74,2.29,1
2017-01-20,255.86,-0.69,1
2017-01-21,255.89,-0.76,1
2017-01-22,256.73,-0.02,1
2017-01-23,254.31,-2.55,1
2017-01-24,254.51,-2.46,1
2017-01-25,254.41,-2.67,1
2017-01-26,255.85,-1.35,1
2017-01-27,259.68,2.37,1
2017-01-28,256.29,-1.14,1
2017-01-29,255.78,-1.78,1
2017-01-30,NaN,NaN,0
2017-01-31,258.1,0.29,1
2017-02-01,253.41,-4.53,1
2017-02-02,259.18,1.1,1
2017-02-03,255.88,-2.33,1
2017-02-04,260.31,1.96,1
2017-02-05,262.92,4.43,1
2017-02-06,259.92,1.29,1
2017-02-07,255.07,-3.71,1
2017-02-08,257.18,-1.75,1
2017-02-09,260.68,1.6,1
2017-02-10,259.02,-0.21,1
2017-02-11,NaN,NaN,0
2017-02-12,262.67,3.13,1
2017-02-13,258.32,-1.38,1
2017-02-14,260.71,0.85,1
2017-02-15,258.77,-1.25,1
2017-02-16,254.29,-5.9,1
2017-02-17,260.91,0.56,1
2017-02-18,257.84,-2.68,1
2017-02-19,258.35,-2.34,1
2017-02-20,NaN,NaN,0
2017-02-21,263.15,2.11,1
2017-02-22,NaN,NaN,0
2017-02-23,256.91,-4.48,1
2017-02-24,262.24,0.67,1
2017-02-25,262.28,0.53,1
2017-02-26,263.11,1.18,1
2017-02-27,262.38,0.27,1
2017-02-28,262.5,0.21,1
2017-03-01,NaN,NaN,0
2017-03-02,265.37,2.7,1
2017-03-03,265.15,2.3,1
2017-03-04,265.44,2.4,1
2017-03-05,NaN,NaN,0
2017-03-06,NaN,NaN,0
2017-03-07,263.17,-0.44,1
2017-03-08,262.58,-1.22,1
2017-03-09,262.58,-1.42,1
2017-03-10,264.75,0.56,1
2017-03-11,261.47,-2.91,1
2017-03-12,261.41,-3.17,1
2017-03-13,NaN,NaN,0
2017-03-14,262.93,-2.04,1
2017-03-15,265.62,0.45,1
2017-03-16,262.72,-2.64,1
2017-03-17,264.71,-0.85,1
2017-03-18,266.61,0.85,1
2017-03-19,265.33,-0.63,1
2017-03-20,266.27,0.12,1
2017-03-21,268.55,2.2,1
2017-03-22,263.53,-3.02,1
2017-03-23,271.13,4.38,1
2017-03-24,263.37,-3.58,1
2017-03-25,263.73,-3.41,1
2017-03-26,262.41,-4.93,1
2017-03-27,263.4,-4.14,1
2017-03-28,266.83,-0.9,1
2017-03-29,269.14,1.21,1
2017-03-30,267.86,-0.27,1
2017-03-31,266.97,-1.35,1
2017-04-01,264.74,-3.78,1
2017-04-02,267.74,-0.97,1
2017-04-03,267.92,-0.99,1
2017-04-04,271.47,2.37,1
2017-04-05,267.99,-1.3,1
2017-04-06,270.03,0.55,1
2017-04-07,NaN,NaN,0
2017-04-08,271.24,1.38,1
2017-04-09,268.81,-1.24,1
2017-04-10,269.02,-1.22,1
2017-04-11,271.91,1.48,1
2017-04-12,273.89,3.28,1
2017-04-13,275.0,4.2,1
2017-04-14,269.84,-1.14,1
2017-04-15,271.02,-0.14,1
2017-04-16,277.07,5.73,1
2017-04-17,275.15,3.63,1
2017-04-18,272.62,0.92,1
2017-04-19,273.61,1.74,1
2017-04-20,269.82,-2.23,1
2017-04-21,NaN,NaN,0
2017-04-22,271.33,-1.06,1
2017-04-23,273.94,1.38,1
2017-04-24,NaN,NaN,0
2017-04-25,270.27,-2.62,1
2017-04-26,270.96,-2.1,1
2017-04-27,272.14,-1.08,1
2017-04-28,276.16,2.78,1
2017-04-29,272.24,-1.3,1
2017-04-30,275.79,2.1,1
2017-05-01,275.16,1.31,1
2017-05-02,271.68,-2.32,1
2017-05-03,275.82,1.67,1
2017-05-04,274.67,0.38,1
2017-05-05,NaN,NaN,0
2017-05-06,277.31,2.73,1
2017-05-07,274.31,-0.41,1
2017-05-08,273.57,-1.29,1
2017-05-09,273.64,-1.35,1
2017-05-10,276.97,1.85,1
2017-05-11,273.81,-1.44,1
2017-05-12,279.48,4.1,1
2017-05-13,275.43,-0.07,1
2017-05-14,276.57,0.94,1
2017-05-15,277.66,1.91,1
2017-05-16,279.26,3.4,1
2017-05-17,273.99,-1.99,1
2017-05-18,276.93,0.84,1
2017-05-19,NaN,NaN,0
2017-05-20,NaN,NaN,0
2017-05-21,NaN,NaN,0
2017-05-22,275.74,-0.76,1
2017-05-23,279.07,2.47,1
2017-05-24,278.68,1.99,1
2017-05-25,NaN,NaN,0
2017-05-26,273.84,-3.03,1
2017-05-27,NaN,NaN,0
2017-05-28,274.14,-2.89,1
2017-05-29,279.39,2.28,1
2017-05-30,273.54,-3.65,1
2017-05-31,274.31,-2.95,1
2017-06-01,274.99,-2.34,1
2017-06-02,277.7,0.31,1
2017-06-03,277.55,0.1,1
2017-06-04,272.35,-5.16,1
2017-06-05,277.67,0.1,1
2017-06-06,275.72,-1.9,1
2017-06-07,282.83,5.16,1
2017-06-08,280.88,3.17,1
2017-06-09,280.18,2.42,1
2017-06-10,273.85,-3.94,1
2017-06-11,NaN,NaN,0
2017-06-12,NaN,NaN,0
2017-06-13,274.69,-3.2,1
2017-06-14,277.94,0.02,1
2017-06-15,277.9,-0.04,1
2017-06-16,273.26,-4.7,1
2017-06-17,NaN,NaN,0
2017-06-18,280.83,2.85,1
2017-06-19,276.64,-1.35,1
2017-06-20,275.87,-2.13,1
2017-06-21,283.58,5.58,1
2017-06-22,NaN,NaN,0
2017-06-23,279.21,1.22,1
2017-06-24,277.0,-0.98,1
2017-06-25,NaN,NaN,0
2017-06-26,271.85,-6.11,1
2017-06-27,279.86,1.92,1
2017-06-28,278.69,0.77,1
2017-06-29,280.84,2.95,1
2017-06-30,281.48,3.62,1
2017-07-01,NaN,NaN,0
2017-07-02,281.94,4.15,1
2017-07-03,NaN,NaN,0
2017-07-04,NaN,NaN,0
2017-07-05,NaN,NaN,0
2017-07-06,273.37,-4.25,1
2017-07-07,278.4,0.83,1
2017-07-08,NaN,NaN,0
2017-07-09,278.85,1.4,1
2017-07-10,274.13,-3.26,1
2017-07-11,279.05,1.72,1
2017-07-12,278.64,1.38,1
2017-07-13,282.05,4.86,1
2017-07-14,277.44,0.33,1
2017-07-15,278.09,1.06,1
2017-07-16,NaN,NaN,0
2017-07-17,278.15,1.28,1
2017-07-18,NaN,NaN,0
2017-07-19,276.91,0.22,1
2017-07-20,275.13,-1.47,1
2017-07-21,278.15,1.65,1
2017-07-22,278.74,2.34,1
2017-07-23,276.1,-0.2,1
2017-07-24,274.81,-1.38,1
2017-07-25,278.82,2.73,1
2017-07-26,276.64,0.66,1
2017-07-27,278.56,2.7,1
2017-07-28,279.73,3.98,1
2017-07-29,278.38,2.75,1
2017-07-30,NaN,NaN,0
2017-07-31,279.49,4.11,1
2017-08-01,274.71,-0.54,1
2017-08-02,NaN,NaN,0
2017-08-03,276.27,1.28,1
2017-08-04,275.75,0.89,1
2017-08-05,273.11,-1.61,1
2017-08-06,NaN,NaN,0
2017-08-07,274.34,-0.1,1
2017-08-08,NaN,NaN,0
2017-08-09,273.26,-0.89,1
2017-08-10,272.26,-1.74,1
2017-08-11,271.48,-2.37,1
2017-08-12,274.76,1.07,1
2017-08-13,270.06,-3.48,1
2017-08-14,270.97,-2.41,1
2017-08-15,NaN,NaN,0
2017-08-16,272.52,-0.54,1
2017-08-17,271.76,-1.13,1
2017-08-18,272.52,-0.21,1
2017-08-19,NaN,NaN,0
2017-08-20,269.71,-2.68,1
2017-08-21,270.2,-2.02,1
2017-08-22,272.48,0.43,1
2017-08-23,269.11,-2.76,1
2017-08-24,270.8,-0.9,1
2017-08-25,270.56,-0.96,1
2017-08-26,276.1,4.76,1
2017-08-27,267.11,-4.05,1
2017-08-28,270.19,-0.79,1
2017-08-29,NaN,NaN,0
2017-08-30,NaN,NaN,0
2017-08-31,266.2,-4.23,1
2017-09-01,269.92,-0.32,1
2017-09-02,264.84,-5.21,1
2017-09-03,273.41,3.55,1
2017-09-04,270.22,0.54,1
2017-09-05,267.46,-2.02,1
2017-09-06,271.07,1.78,1
2017-09-07,NaN,NaN,0
2017-09-08,268.32,-0.59,1
2017-09-09,267.99,-0.72,1
2017-09-10,270.08,1.56,1
2017-09-11,271.21,2.89,1
2017-09-12,269.27,1.14,1
2017-09-13,NaN,NaN,0
2017-09-14,265.84,-1.89,1
2017-09-15,267.76,0.22,1
2017-09-16,266.89,-0.45,1
2017-09-17,266.53,-0.61,1
2017-09-18,NaN,NaN,0
2017-09-19,263.53,-3.22,1
2017-09-20,268.24,1.69,1
2017-09-21,264.4,-1.95,1
2017-09-22,269.21,3.06,1
2017-09-23,264.84,-1.12,1
2017-09-24,265.59,-0.17,1
2017-09-25,261.45,-4.11,1
2017-09-26,266.41,1.05,1
2017-09-27,264.15,-1.02,1
2017-09-28,265.11,0.14,1
2017-09-29,266.17,1.4,1
2017-09-30,261.81,-2.77,1
2017-10-01,262.99,-1.39,1
2017-10-02,261.15,-3.04,1
2017-10-03,261.21,-2.79,1
2017-10-04,268.8,5.0,1
2017-10-05,267.04,3.43,1
2017-10-06,263.29,-0.13,1
2017-10-07,263.07,-0.16,1
2017-10-08,264.54,1.5,1
2017-10-09,264.28,1.43,1
2017-10-10,NaN,NaN,0
2017-10-11,262.7,0.22,1
2017-10-12,NaN,NaN,0
2017-10-13,261.21,-0.9,1
2017-10-14,263.13,1.2,1
2017-10-15,260.61,-1.14,1
2017-10-16,254.55,-7.02,1
2017-10-17,263.3,1.91,1
2017-10-18,263.74,2.53,1
2017-10-19,258.69,-2.35,1
2017-10-20,259.62,-1.24,1
2017-10-21,260.45,-0.24,1
2017-10-22,256.65,-3.87,1
2017-10-23,260.08,-0.27,1
2017-10-24,NaN,NaN,0
2017-10-25,260.33,0.31,1
2017-10-26,259.74,-0.12,1
2017-10-27,260.51,0.81,1
2017-10-28,NaN,NaN,0
2017-10-29,260.27,0.88,1
2017-10-30,260.19,0.96,1
2017-10-31,261.27,2.19,1
2017-11-01,254.49,-4.44,1
2017-11-02,259.71,0.93,1
2017-11-03,256.47,-2.16,1
2017-11-04,264.03,5.54,1
2017-11-05,256.24,-2.11,1
2017-11-06,260.57,2.36,1
2017-11-07,257.1,-0.98,1
2017-11-08,259.75,1.81,1
2017-11-09,NaN,NaN,0
2017-11-10,NaN,NaN,0
2017-11-11,256.31,-1.25,1
2017-11-12,255.57,-1.86,1
2017-11-13,258.58,1.27,1
2017-11-14,256.66,-0.54,1
2017-11-15,254.1,-2.98,1
2017-11-16,255.63,-1.34,1
2017-11-17,257.99,1.13,1
2017-11-18,256.22,-0.53,1
2017-11-19,256.38,-0.27,1
2017-11-20,260.46,3.91,1
2017-11-21,NaN,NaN,0
2017-11-22,254.89,-1.47,1
2017-11-23,255.92,-0.34,1
2017-11-24,261.41,5.23,1
2017-11-25,255.39,-0.7,1
2017-11-26,NaN,NaN,0
2017-11-27,258.58,2.65,1
2017-11-28,NaN,NaN,0
2017-11-29,256.54,0.76,1
2017-11-30,NaN,NaN,0
2017-12-01,NaN,NaN,0
2017-12-02,254.61,-0.97,1
2017-12-03,256.34,0.82,1
2017-12-04,253.16,-2.3,1
2017-12-05,255.66,0.25,1
2017-12-06,259.0,3.64,1
2017-12-07,255.27,-0.04,1
2017-12-08,253.45,-1.82,1
2017-12-09,254.82,-0.4,1
2017-12-10,258.52,3.33,1
2017-12-11,253.17,-1.98,1
2017-12-12,258.3,3.18,1
2017-12-13,NaN,NaN,0
2017-12-14,256.99,1.92,1
2017-12-15,NaN,NaN,0
2017-12-16,250.42,-4.61,1
2017-12-17,256.52,1.5,1
2017-12-18,NaN,NaN,0
2017-12-19,255.76,0.76,1
2017-12-20,253.42,-1.58,1
2017-12-21,254.83,-0.17,1
2017-12-22,256.56,1.56,1
2017-12-23,259.06,4.05,1
2017-12-24,256.71,1.69,1
2017-12-25,257.54,2.51,1
2017-12-26,256.25,1.2,1
2017-12-27,NaN,NaN,0
2017-12-28,257.27,2.17,1
2017-12-29,257.37,2.25,1
2017-12-30,256.39,1.24,1
2017-12-31,254.38,-0.81,1
2018-01-01,255.72,0.5,1
2018-01-02,251.94,-3.33,1
2018-01-03,254.75,-0.56,1
2018-01-04,258.95,3.59,1
2018-01-05,257.57,2.16,1
2018-01-06,NaN,NaN,0
2018-01-07,252.33,-3.19,1
2018-01-08,254.8,-0.78,1
2018-01-09,NaN,NaN,0
2018-01-10,NaN,NaN,0
2018-01-11,258.0,2.22,1
2018-01-12,256.14,0.29,1
2018-01-13,257.72,1.79,1
2018-01-14,263.71,7.7,1
2018-01-15,256.27,0.18,1
2018-01-16,252.61,-3.57,1
2018-01-17,254.6,-1.66,1
2018-01-18,252.93,-3.43,1
2018-01-19,257.12,0.67,1
2018-01-20,254.58,-1.97,1
2018-01-21,259.05,2.4,1
2018-01-22,254.52,-2.23,1
2018-01-23,252.66,-4.2,1
2018-01-24,259.3,2.33,1
2018-01-25,259.44,2.36,1
2018-01-26,NaN,NaN,0
2018-01-27,256.34,-0.97,1
2018-01-28,258.91,1.48,1
2018-01-29,255.33,-2.23,1
2018-01-30,NaN,NaN,0
2018-01-31,255.29,-2.52,1
2018-02-01,260.38,2.44,1
2018-02-02,257.55,-0.53,1
2018-02-03,258.86,0.65,1
2018-02-04,257.8,-0.55,1
2018-02-05,NaN,NaN,0
2018-02-06,257.16,-1.47,1
2018-02-07,260.94,2.16,1
2018-02-08,256.43,-2.5,1
2018-02-09,261.67,2.59,1
2018-02-10,NaN,NaN,0
2018-02-11,259.77,0.38,1
2018-02-12,260.38,0.84,1
2018-02-13,263.59,3.89,1
2018-02-14,261.53,1.67,1
2018-02-15,258.89,-1.13,1
2018-02-16,260.42,0.23,1
2018-02-17,NaN,NaN,0
2018-02-18,260.67,0.15,1
2018-02-19,259.06,-1.63,1
2018-02-20,262.39,1.53,1
2018-02-21,261.75,0.71,1
2018-02-22,264.24,3.03,1
2018-02-23,259.27,-2.12,1
2018-02-24,261.32,-0.25,1
2018-02-25,262.78,1.03,1
2018-02-26,263.94,2.01,1
2018-02-27,259.77,-2.34,1
2018-02-28,263.98,1.69,1
2018-03-01,261.35,-1.13,1
2018-03-02,264.8,2.13,1
2018-03-03,261.26,-1.59,1
2018-03-04,262.21,-0.83,1
2018-03-05,263.82,0.59,1
2018-03-06,264.63,1.21,1
2018-03-07,264.51,0.9,1
2018-03-08,266.94,3.14,1
2018-03-09,266.45,2.45,1
