date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2021-12-30,-14.7296,-21.6127,-11.1338,DESCENDING,4
2022-01-04,-11.1706,-22.2924,-10.2823,ASCENDING,166
2022-01-10,-14.0054,-21.9191,-12.1439,ASCENDING,87
2022-01-16,-12.7212,-21.7405,-8.7895,ASCENDING,17
2022-01-22,-13.4128,-21.0737,-11.5586,ASCENDING,139
2022-01-27,-14.9711,-21.7353,-8.5404,ASCENDING,103
2022-02-09,-14.3269,-22.1289,-9.9521,DESCENDING,149
2022-02-21,-14.4611,-20.1146,-9.6863,DESCENDING,139
2022-03-06,-16.3185,-23.8188,-9.0363,ASCENDING,172
2022-03-12,-13.5787,-22.0542,-11.8379,DESCENDING,90
2022-03-18,-10.446,-19.6047,-8.3216,ASCENDING,40
2022-03-24,-13.1328,-18.5093,-10.3505,ASCENDING,81
2022-03-31,-14.2538,-22.8161,-11.3732,ASCENDING,26
2022-04-13,-16.2103,-21.1579,-8.555,DESCENDING,23
2022-04-20,-13.3553,-20.5528,-10.0144,DESCENDING,167
2022-04-26,-9.8656,-20.499,-11.0202,DESCENDING,114
2022-05-07,-10.9353,-20.7828,-8.8857,DESCENDING,26
2022-05-13,-13.7743,-24.094,-10.5391,ASCENDING,87
2022-05-19,-12.3687,-22.5716,-8.3787,ASCENDING,11
2022-05-25,-13.7942,-19.4692,-9.9425,ASCENDING,57
2022-05-31,-13.3957,-21.5942,-10.4639,DESCENDING,99
2022-06-06,-14.2143,-21.7713,-10.1336,DESCENDING,126
2022-06-13,-13.1483,-21.8324,-10.9972,DESCENDING,91
2022-06-19,-13.256,-20.2082,-7.9538,DESCENDING,34
2022-06-25,-14.4399,-20.0405,-8.9724,DESCENDING,70
2022-07-01,-11.942,-21.4362,-8.8042,ASCENDING,162
2022-07-06,-12.7862,-22.5552,-11.579,ASCENDING,20
2022-07-13,-13.4222,-22.0782,-8.7431,DESCENDING,36
2022-07-18,-15.6431,-21.4649,-9.8808,ASCENDING,118
2022-07-24,-12.7561,-20.3285,-10.2533,ASCENDING,23
2022-07-29,-13.2905,-20.3409,-11.8447,DESCENDING,43
2022-08-04,-13.9455,-21.4341,-7.8468,ASCENDING,155
2022-08-10,-14.6424,-22.1774,-12.8905,DESCENDING,63
2022-08-16,-16.3594,-22.1764,-12.8186,DESCENDING,52
2022-08-22,-12.8613,-22.5889,-9.7981,DESCENDING,29
2022-08-28,-13.8189,-20.6528,-11.7256,ASCENDING,53
2022-09-04,-14.3881,-22.8934,-7.2579,DESCENDING,52
2022-09-09,-12.8546,-20.7234,-11.7763,ASCENDING,141
2022-09-14,-13.6349,-21.8929,-10.2245,ASCENDING,93
2022-09-20,-13.426,-21.3466,-9.0295,ASCENDING,162
2022-09-25,-13.7336,-24.631,-11.9515,DESCENDING,35
2022-09-30,-14.8589,-20.1721,-7.8475,DESCENDING,75
2022-10-06,-15.3598,-20.6707,-8.417,ASCENDING,164
2022-10-18,-14.1544,-20.7239,-9.555,DESCENDING,138
2022-10-24,-10.7378,-21.5779,-8.9014,ASCENDING,132
2022-10-30,-15.3236,-21.3789,-7.029,ASCENDING,67
2022-11-05,-11.6762,-20.8838,-9.021,DESCENDING,82
2022-11-17,-13.3178,-20.3687,-12.5339,ASCENDING,54
2022-11-28,-12.1403,-23.3433,-8.4942,DESCENDING,80
2022-12-04,-11.9712,-21.1809,-11.4626,ASCENDING,76
2022-12-09,-14.578,-21.7871,-8.0452,ASCENDING,146
2022-12-14,-13.773,-19.9947,-10.1299,ASCENDING,68
2022-12-20,-17.0044,-22.2392,-9.8596,ASCENDING,98
2022-12-27,-12.939,-24.0843,-11.0609,DESCENDING,122
2023-01-02,-12.4355,-21.4895,-8.7138,DESCENDING,80
2023-01-08,-13.9182,-18.0505,-9.9265,ASCENDING,133
2023-01-14,-11.8649,-21.857,-10.2075,ASCENDING,2
2023-01-19,-12.5663,-22.6419,-10.1187,ASCENDING,127
2023-01-25,-13.0416,-19.5439,-7.7095,ASCENDING,140
2023-01-31,-14.472,-19.0433,-9.3386,ASCENDING,80
2023-02-06,-14.4448,-21.4925,-11.7978,ASCENDING,145
2023-02-12,-13.4972,-21.2455,-9.5784,DESCENDING,27
2023-03-02,-11.1118,-20.9938,-8.1696,ASCENDING,55
2023-03-08,-13.9991,-22.1525,-8.2374,ASCENDING,151
2023-03-14,-12.3698,-20.9394,-11.9206,ASCENDING,161
2023-03-19,-12.7512,-21.9045,-11.988,ASCENDING,7
2023-03-24,-15.2998,-21.4718,-11.6646,DESCENDING,109
2023-03-30,-12.9203,-21.2748,-10.625,ASCENDING,146
2023-04-11,-14.8476,-22.4871,-8.7198,DESCENDING,59
2023-04-18,-15.4618,-22.0478,-12.1006,DESCENDING,41
2023-04-23,-16.5106,-19.8632,-9.1791,DESCENDING,35
2023-04-29,-13.056,-21.2766,-8.439,DESCENDING,102
2023-05-04,-14.2646,-20.3799,-12.2212,ASCENDING,88
2023-05-10,-13.1546,-20.2413,-10.1815,DESCENDING,132
2023-05-16,-13.1831,-23.4462,-12.8098,ASCENDING,45
2023-05-21,-16.2231,-21.2836,-11.9306,DESCENDING,50
2023-05-27,-13.8493,-22.2444,-9.1726,ASCENDING,163
2023-06-01,-14.5889,-21.6762,-10.2002,ASCENDING,111
2023-06-08,-12.9829,-21.25,-9.4692,DESCENDING,30
2023-06-19,-11.4028,-21.2974,-9.8636,DESCENDING,162
2023-06-25,-14.6159,-20.0703,-10.7045,DESCENDING,92
2023-06-30,-11.8637,-20.5216,-9.2253,DESCENDING,121
2023-07-07,-12.6831,-24.6398,-11.0092,ASCENDING,120
2023-07-13,-10.0824,-20.2238,-11.7681,DESCENDING,103
2023-07-19,-11.8778,-20.8603,-10.7396,ASCENDING,51
