date,lst_kelvin,lst_anomaly_kelvin,qa_passed
2016-04-01,262.08,-6.63,1
2016-04-02,261.88,-7.03,1
2016-04-03,269.01,-0.09,1
2016-04-04,267.33,-1.96,1
2016-04-05,270.88,1.4,1
2016-04-06,NaN,NaN,0
2016-04-07,270.46,0.6,1
2016-04-08,272.1,2.05,1
2016-04-09,NaN,NaN,0
2016-04-10,267.05,-3.38,1
2016-04-11,266.97,-3.64,1
2016-04-12,NaN,NaN,0
2016-04-13,274.76,3.78,1
2016-04-14,NaN,NaN,0
2016-04-15,NaN,NaN,0
2016-04-16,274.49,2.97,1
2016-04-17,270.93,-0.77,1
2016-04-18,269.19,-2.68,1
2016-04-19,266.72,-5.33,1
2016-04-20,276.44,4.22,1
2016-04-21,272.17,-0.22,1
2016-04-22,273.58,1.02,1
2016-04-23,270.51,-2.22,1
2016-04-24,270.84,-2.05,1
2016-04-25,275.91,2.85,1
2016-04-26,270.28,-2.94,1
2016-04-27,NaN,NaN,0
2016-04-28,270.82,-2.72,1
2016-04-29,276.41,2.72,1
2016-04-30,272.28,-1.57,1
2016-05-01,273.64,-0.36,1
2016-05-02,NaN,NaN,0
2016-05-03,277.16,2.87,1
2016-05-04,277.08,2.64,1
2016-05-05,NaN,NaN,0
2016-05-06,276.98,2.26,1
2016-05-07,NaN,NaN,0
2016-05-08,277.08,2.09,1
2016-05-09,278.32,3.2,1
2016-05-10,275.0,-0.25,1
2016-05-11,274.1,-1.28,1
2016-05-12,272.34,-3.16,1
2016-05-13,279.92,4.29,1
2016-05-14,272.38,-3.37,1
2016-05-15,278.7,2.84,1
2016-05-16,276.4,0.42,1
2016-05-17,278.56,2.47,1
2016-05-18,277.08,0.89,1
2016-05-19,277.09,0.79,1
2016-05-20,275.34,-1.06,1
2016-05-21,279.74,3.24,1
2016-05-22,278.2,1.6,1
2016-05-23,276.13,-0.56,1
2016-05-24,276.89,0.11,1
2016-05-25,275.6,-1.27,1
2016-05-26,274.13,-2.82,1
2016-05-27,NaN,NaN,0
2016-05-28,277.48,0.37,1
2016-05-29,275.02,-2.17,1
2016-05-30,NaN,NaN,0
2016-05-31,277.47,0.14,1
2016-06-01,NaN,NaN,0
2016-06-02,273.97,-3.48,1
2016-06-03,NaN,NaN,0
2016-06-04,275.39,-2.18,1
2016-06-05,281.04,3.42,1
2016-06-06,279.36,1.69,1
2016-06-07,276.06,-1.65,1
2016-06-08,276.29,-1.47,1
2016-06-09,279.33,1.54,1
2016-06-10,275.12,-2.71,1
2016-06-11,281.07,3.21,1
2016-06-12,277.2,-0.69,1
2016-06-13,275.15,-2.77,1
2016-06-14,279.92,1.98,1
2016-06-15,277.87,-0.09,1
2016-06-16,280.56,2.59,1
2016-06-17,280.52,2.54,1
2016-06-18,276.71,-1.28,1
2016-06-19,274.91,-3.09,1
2016-06-20,279.76,1.76,1
2016-06-21,NaN,NaN,0
2016-06-22,278.82,0.83,1
2016-06-23,276.11,-1.87,1
2016-06-24,NaN,NaN,0
2016-06-25,NaN,NaN,0
2016-06-26,NaN,NaN,0
2016-06-27,278.37,0.45,1
2016-06-28,275.48,-2.41,1
2016-06-29,276.84,-1.02,1
2016-06-30,275.25,-2.58,1
2016-07-01,277.5,-0.29,1
2016-07-02,273.42,-4.34,1
2016-07-03,276.64,-1.07,1
2016-07-04,278.04,0.37,1
2016-07-05,282.2,4.58,1
2016-07-06,274.41,-3.16,1
2016-07-07,281.23,3.72,1
2016-07-08,273.99,-3.46,1
2016-07-09,276.13,-1.26,1
2016-07-10,271.47,-5.86,1
2016-07-11,275.62,-1.64,1
2016-07-12,276.94,-0.25,1
2016-07-13,279.27,2.16,1
2016-07-14,277.0,-0.03,1
2016-07-15,278.42,1.47,1
2016-07-16,275.07,-1.8,1
2016-07-17,279.02,2.24,1
2016-07-18,278.63,1.94,1
2016-07-19,273.75,-2.85,1
2016-07-20,NaN,NaN,0
2016-07-21,275.91,-0.49,1
2016-07-22,273.28,-3.02,1
2016-07-23,273.41,-2.78,1
2016-07-24,276.13,0.04,1
2016-07-25,279.19,3.21,1
2016-07-26,275.94,0.08,1
2016-07-27,276.62,0.87,1
2016-07-28,275.61,-0.02,1
2016-07-29,275.24,-0.26,1
2016-07-30,NaN,NaN,0
2016-07-31,276.66,1.41,1
2016-08-01,271.61,-3.51,1
2016-08-02,NaN,NaN,0
2016-08-03,272.87,-1.99,1
2016-08-04,275.37,0.65,1
2016-08-05,NaN,NaN,0
2016-08-06,277.54,3.1,1
2016-08-07,272.4,-1.89,1
2016-08-08,272.82,-1.33,1
2016-08-09,272.66,-1.34,1
2016-08-10,270.92,-2.93,1
2016-08-11,274.66,0.97,1
2016-08-12,275.57,2.03,1
2016-08-13,275.85,2.47,1
2016-08-14,NaN,NaN,0
2016-08-15,276.49,3.43,1
2016-08-16,275.86,2.97,1
2016-08-17,275.48,2.75,1
2016-08-18,274.03,1.47,1
2016-08-19,273.24,0.85,1
2016-08-20,271.45,-0.77,1
2016-08-21,270.93,-1.12,1
2016-08-22,268.22,-3.65,1
2016-08-23,274.23,2.53,1
2016-08-24,267.03,-4.49,1
2016-08-25,275.54,4.2,1
2016-08-26,268.78,-2.38,1
2016-08-27,268.45,-2.53,1
2016-08-28,NaN,NaN,0
2016-08-29,270.6,-0.01,1
2016-08-30,NaN,NaN,0
2016-08-31,268.68,-1.56,1
2016-09-01,268.32,-1.73,1
2016-09-02,NaN,NaN,0
2016-09-03,NaN,NaN,0
2016-09-04,269.99,0.51,1
2016-09-05,NaN,NaN,0
2016-09-06,268.98,-0.12,1
2016-09-07,270.18,1.27,1
2016-09-08,267.97,-0.74,1
2016-09-09,271.84,3.32,1
2016-09-10,268.37,0.05,1
2016-09-11,269.61,1.48,1
2016-09-12,267.7,-0.23,1
2016-09-13,266.11,-1.62,1
2016-09-14,266.12,-1.42,1
2016-09-15,266.07,-1.27,1
2016-09-16,267.51,0.37,1
2016-09-17,268.46,1.51,1
2016-09-18,265.86,-0.89,1
2016-09-19,270.22,3.67,1
2016-09-20,257.21,-9.14,1
2016-09-21,267.12,0.97,1
2016-09-22,267.88,1.92,1
2016-09-23,268.51,2.75,1
2016-09-24,NaN,NaN,0
2016-09-25,269.89,4.53,1
2016-09-26,261.52,-3.65,1
2016-09-27,268.83,3.86,1
2016-09-28,265.55,0.78,1
2016-09-29,264.98,0.4,1
2016-09-30,269.02,4.64,1
2016-10-01,266.71,2.52,1
2016-10-02,263.78,-0.22,1
2016-10-03,260.19,-3.61,1
2016-10-04,261.58,-2.03,1
2016-10-05,264.4,0.98,1
2016-10-06,265.12,1.89,1
2016-10-07,263.71,0.67,1
2016-10-08,260.8,-2.05,1
2016-10-09,259.39,-3.28,1
2016-10-10,NaN,NaN,0
2016-10-11,NaN,NaN,0
2016-10-12,264.03,1.92,1
2016-10-13,260.8,-1.13,1
2016-10-14,260.81,-0.94,1
2016-10-15,262.84,1.27,1
2016-10-16,263.41,2.02,1
2016-10-17,259.56,-1.65,1
2016-10-18,NaN,NaN,0
2016-10-19,264.86,4.0,1
2016-10-20,262.08,1.39,1
2016-10-21,264.56,4.04,1
2016-10-22,260.61,0.26,1
2016-10-23,257.05,-3.14,1
2016-10-24,263.16,3.14,1
2016-10-25,259.5,-0.36,1
2016-10-26,258.86,-0.84,1
2016-10-27,259.6,0.06,1
2016-10-28,261.91,2.52,1
2016-10-29,258.32,-0.91,1
2016-10-30,257.91,-1.17,1
2016-10-31,NaN,NaN,0
2016-11-01,257.73,-1.05,1
2016-11-02,261.59,2.96,1
2016-11-03,NaN,NaN,0
2016-11-04,257.87,-0.48,1
2016-11-05,NaN,NaN,0
2016-11-06,257.67,-0.41,1
2016-11-07,257.86,-0.08,1
2016-11-08,256.69,-1.12,1
2016-11-09,253.9,-3.78,1
2016-11-10,258.24,0.68,1
2016-11-11,254.95,-2.48,1
2016-11-12,254.41,-2.9,1
2016-11-13,258.2,1.0,1
2016-11-14,258.86,1.78,1
2016-11-15,NaN,NaN,0
2016-11-16,256.25,-0.61,1
2016-11-17,257.42,0.67,1
2016-11-18,255.63,-1.02,1
2016-11-19,255.36,-1.19,1
2016-11-20,257.82,1.37,1
2016-11-21,256.65,0.29,1
2016-11-22,254.72,-1.54,1
2016-11-23,253.21,-2.97,1
2016-11-24,255.99,-0.1,1
2016-11-25,256.81,0.8,1
2016-11-26,254.65,-1.28,1
2016-11-27,253.52,-2.33,1
2016-11-28,251.64,-4.14,1
2016-11-29,252.23,-3.48,1
2016-11-30,249.34,-6.3,1
2016-12-01,256.75,1.17,1
2016-12-02,254.23,-1.29,1
2016-12-03,NaN,NaN,0
2016-12-04,256.87,1.46,1
2016-12-05,254.46,-0.9,1
2016-12-06,250.79,-4.52,1
2016-12-07,256.06,0.79,1
2016-12-08,259.48,4.26,1
2016-12-09,256.42,1.23,1
2016-12-10,251.5,-3.65,1
2016-12-11,255.22,0.1,1
2016-12-12,256.51,1.41,1
2016-12-13,258.75,3.68,1
2016-12-14,249.54,-5.51,1
2016-12-15,253.79,-1.24,1
2016-12-16,252.11,-2.91,1
2016-12-17,250.99,-4.02,1
2016-12-18,253.89,-1.11,1
2016-12-19,255.69,0.69,1
2016-12-20,255.2,0.2,1
2016-12-21,254.43,-0.57,1
2016-12-22,253.06,-1.95,1
2016-12-23,260.82,5.8,1
2016-12-24,251.8,-3.23,1
2016-12-25,255.96,0.91,1
2016-12-26,259.12,4.05,1
2016-12-27,252.76,-2.34,1
2016-12-28,252.33,-2.79,1
2016-12-29,NaN,NaN,0
2016-12-30,254.15,-1.04,1
2016-12-31,257.16,1.94,1
2017-01-01,254.77,-0.45,1
2017-01-02,258.23,2.96,1
2017-01-03,256.98,1.67,1
2017-01-04,NaN,NaN,0
2017-01-05,256.6,1.19,1
2017-01-06,255.31,-0.15,1
2017-01-07,259.05,3.53,1
2017-01-08,NaN,NaN,0
2017-01-09,258.05,2.41,1
2017-01-10,256.05,0.34,1
2017-01-11,254.79,-0.99,1
2017-01-12,254.94,-0.91,1
2017-01-13,257.61,1.68,1
2017-01-14,259.55,3.54,1
2017-01-15,255.36,-0.73,1
2017-01-16,NaN,NaN,0
2017-01-17,257.42,1.16,1
2017-01-18,257.95,1.59,1
2017-01-19,252.61,-3.84,1
2017-01-20,260.94,4.39,1
2017-01-21,260.79,4.14,1
2017-01-22,257.53,0.78,1
2017-01-23,253.77,-3.09,1
2017-01-24,257.5,0.53,1
2017-01-25,NaN,NaN,0
2017-01-26,NaN,NaN,0
2017-01-27,256.45,-0.86,1
2017-01-28,255.46,-1.97,1
2017-01-29,NaN,NaN,0
2017-01-30,260.95,3.27,1
2017-01-31,253.41,-4.4,1
2017-02-01,256.89,-1.05,1
2017-02-02,256.16,-1.92,1
2017-02-03,255.68,-2.53,1
2017-02-04,255.63,-2.72,1
2017-02-05,NaN,NaN,0
2017-02-06,257.84,-0.79,1
2017-02-07,255.08,-3.7,1
2017-02-08,259.57,0.64,1
2017-02-09,262.35,3.27,1
2017-02-10,259.21,-0.02,1
2017-02-11,259.87,0.48,1
2017-02-12,261.5,1.96,1
2017-02-13,263.09,3.39,1
2017-02-14,NaN,NaN,0
2017-02-15,255.65,-4.37,1
2017-02-16,260.59,0.4,1
2017-02-17,264.09,3.74,1
2017-02-18,262.06,1.54,1
2017-02-19,258.53,-2.16,1
2017-02-20,263.85,2.99,1
2017-02-21,259.18,-1.86,1
2017-02-22,264.66,3.45,1
2017-02-23,261.25,-0.14,1
2017-02-24,263.3,1.73,1
2017-02-25,NaN,NaN,0
2017-02-26,258.39,-3.54,1
2017-02-27,260.53,-1.58,1
2017-02-28,264.23,1.94,1
2017-03-01,262.66,0.18,1
2017-03-02,NaN,NaN,0
2017-03-03,265.92,3.07,1
2017-03-04,258.98,-4.06,1
2017-03-05,265.42,2.19,1
2017-03-06,264.69,1.27,1
2017-03-07,264.56,0.95,1
2017-03-08,266.55,2.75,1
2017-03-09,259.12,-4.88,1
2017-03-10,265.81,1.62,1
2017-03-11,262.14,-2.24,1
2017-03-12,NaN,NaN,0
2017-03-13,264.55,-0.22,1
2017-03-14,269.53,4.56,1
2017-03-15,264.97,-0.2,1
2017-03-16,266.53,1.17,1
2017-03-17,264.17,-1.39,1
2017-03-18,260.8,-4.96,1
2017-03-19,264.78,-1.18,1
2017-03-20,266.43,0.28,1
2017-03-21,261.76,-4.59,1
2017-03-22,265.85,-0.7,1
2017-03-23,269.23,2.48,1
2017-03-24,267.99,1.04,1
2017-03-25,NaN,NaN,0
2017-03-26,267.59,0.25,1
2017-03-27,266.4,-1.14,1
2017-03-28,NaN,NaN,0
2017-03-29,265.23,-2.7,1
2017-03-30,NaN,NaN,0
2017-03-31,267.83,-0.49,1
2017-04-01,270.2,1.68,1
2017-04-02,267.72,-0.99,1
2017-04-03,272.04,3.13,1
2017-04-04,268.68,-0.42,1
2017-04-05,265.45,-3.84,1
2017-04-06,269.53,0.05,1
2017-04-07,269.48,-0.2,1
2017-04-08,270.33,0.47,1
2017-04-09,NaN,NaN,0
2017-04-10,269.78,-0.46,1
2017-04-11,270.61,0.18,1
2017-04-12,269.07,-1.54,1
2017-04-13,272.5,1.7,1
2017-04-14,NaN,NaN,0
2017-04-15,270.38,-0.78,1
2017-04-16,269.15,-2.19,1
2017-04-17,NaN,NaN,0
2017-04-18,269.28,-2.42,1
2017-04-19,275.51,3.64,1
2017-04-20,275.42,3.37,1
2017-04-21,276.6,4.38,1
2017-04-22,272.49,0.1,1
2017-04-23,272.68,0.12,1
2017-04-24,272.57,-0.16,1
2017-04-25,NaN,NaN,0
2017-04-26,270.45,-2.61,1
2017-04-27,NaN,NaN,0
2017-04-28,275.19,1.81,1
2017-04-29,277.99,4.45,1
2017-04-30,268.8,-4.89,1
2017-05-01,277.05,3.2,1
2017-05-02,270.92,-3.08,1
2017-05-03,277.2,3.05,1
2017-05-04,272.18,-2.11,1
2017-05-05,274.53,0.09,1
2017-05-06,272.09,-2.49,1
2017-05-07,274.84,0.12,1
2017-05-08,275.84,0.98,1
2017-05-09,272.75,-2.24,1
2017-05-10,276.69,1.57,1
2017-05-11,278.04,2.79,1
2017-05-12,273.02,-2.36,1
2017-05-13,NaN,NaN,0
2017-05-14,NaN,NaN,0
2017-05-15,278.92,3.17,1
2017-05-16,276.49,0.63,1
2017-05-17,277.25,1.27,1
2017-05-18,276.95,0.86,1
2017-05-19,277.59,1.4,1
2017-05-20,277.89,1.59,1
2017-05-21,272.98,-3.42,1
2017-05-22,NaN,NaN,0
2017-05-23,277.06,0.46,1
2017-05-24,277.98,1.29,1
2017-05-25,277.65,0.87,1
2017-05-26,NaN,NaN,0
2017-05-27,277.01,0.06,1
2017-05-28,272.44,-4.59,1
2017-05-29,278.8,1.69,1
2017-05-30,NaN,NaN,0
2017-05-31,275.58,-1.68,1
2017-06-01,273.73,-3.6,1
2017-06-02,277.85,0.46,1
2017-06-03,278.48,1.03,1
2017-06-04,277.23,-0.28,1
2017-06-05,NaN,NaN,0
2017-06-06,276.89,-0.73,1
2017-06-07,282.39,4.72,1
2017-06-08,276.18,-1.53,1
2017-06-09,280.39,2.63,1
2017-06-10,282.81,5.02,1
2017-06-11,279.9,2.07,1
2017-06-12,NaN,NaN,0
2017-06-13,278.83,0.94,1
2017-06-14,277.64,-0.28,1
2017-06-15,279.53,1.59,1
2017-06-16,278.48,0.52,1
2017-06-17,275.94,-2.03,1
2017-06-18,NaN,NaN,0
2017-06-19,278.87,0.88,1
2017-06-20,278.05,0.05,1
2017-06-21,274.8,-3.2,1
2017-06-22,277.53,-0.47,1
2017-06-23,281.66,3.67,1
2017-06-24,278.88,0.9,1
2017-06-25,271.38,-6.59,1
2017-06-26,276.08,-1.88,1
2017-06-27,279.21,1.27,1
2017-06-28,NaN,NaN,0
2017-06-29,280.69,2.8,1
2017-06-30,279.48,1.62,1
2017-07-01,275.66,-2.17,1
2017-07-02,275.71,-2.08,1
2017-07-03,278.39,0.63,1
2017-07-04,272.97,-4.74,1
2017-07-05,280.74,3.07,1
2017-07-06,274.63,-2.99,1
2017-07-07,NaN,NaN,0
2017-07-08,281.06,3.55,1
2017-07-09,281.22,3.77,1
2017-07-10,276.24,-1.15,1
2017-07-11,277.72,0.39,1
2017-07-12,275.35,-1.91,1
2017-07-13,280.3,3.11,1
2017-07-14,276.89,-0.22,1
2017-07-15,276.63,-0.4,1
2017-07-16,276.95,0.0,1
2017-07-17,273.88,-2.99,1
2017-07-18,273.78,-3.0,1
2017-07-19,NaN,NaN,0
2017-07-20,281.18,4.58,1
2017-07-21,278.78,2.28,1
2017-07-22,277.67,1.27,1
2017-07-23,275.46,-0.84,1
2017-07-24,276.78,0.59,1
2017-07-25,274.19,-1.9,1
2017-07-26,279.99,4.01,1
2017-07-27,278.42,2.56,1
2017-07-28,NaN,NaN,0
2017-07-29,278.39,2.76,1
2017-07-30,275.91,0.41,1
2017-07-31,270.63,-4.75,1
2017-08-01,274.36,-0.89,1
2017-08-02,279.03,3.91,1
2017-08-03,NaN,NaN,0
2017-08-04,273.97,-0.89,1
2017-08-05,268.9,-5.82,1
2017-08-06,269.45,-5.13,1
2017-08-07,272.75,-1.69,1
2017-08-08,271.45,-2.84,1
2017-08-09,274.31,0.16,1
2017-08-10,273.72,-0.28,1
2017-08-11,270.22,-3.63,1
2017-08-12,NaN,NaN,0
2017-08-13,272.9,-0.64,1
2017-08-14,276.35,2.97,1
2017-08-15,268.7,-4.52,1
2017-08-16,275.34,2.28,1
2017-08-17,269.23,-3.66,1
2017-08-18,274.99,2.26,1
2017-08-19,275.74,3.18,1
2017-08-20,270.61,-1.78,1
2017-08-21,272.02,-0.2,1
2017-08-22,272.73,0.68,1
2017-08-23,269.56,-2.31,1
2017-08-24,272.21,0.51,1
2017-08-25,NaN,NaN,0
2017-08-26,270.32,-1.02,1
2017-08-27,270.0,-1.16,1
2017-08-28,272.37,1.39,1
2017-08-29,271.56,0.76,1
2017-08-30,267.36,-3.25,1
2017-08-31,272.88,2.45,1
2017-09-01,270.66,0.42,1
2017-09-02,270.09,0.04,1
2017-09-03,274.2,4.34,1
2017-09-04,270.01,0.33,1
2017-09-05,273.05,3.57,1
2017-09-06,271.35,2.06,1
2017-09-07,270.36,1.26,1
2017-09-08,NaN,NaN,0
2017-09-09,272.74,4.03,1
2017-09-10,NaN,NaN,0
2017-09-11,NaN,NaN,0
2017-09-12,268.06,-0.07,1
2017-09-13,NaN,NaN,0
2017-09-14,263.0,-4.73,1
2017-09-15,269.27,1.73,1
2017-09-16,264.83,-2.51,1
2017-09-17,269.25,2.11,1
2017-09-18,266.88,-0.07,1
2017-09-19,265.4,-1.35,1
2017-09-20,267.85,1.3,1
2017-09-21,270.43,4.08,1
2017-09-22,262.44,-3.71,1
2017-09-23,265.02,-0.94,1
2017-09-24,262.66,-3.1,1
2017-09-25,266.13,0.57,1
2017-09-26,263.77,-1.59,1
2017-09-27,263.76,-1.41,1
2017-09-28,265.29,0.32,1
2017-09-29,265.52,0.75,1
2017-09-30,260.72,-3.86,1
2017-10-01,264.41,0.03,1
2017-10-02,263.8,-0.39,1
2017-10-03,263.24,-0.76,1
2017-10-04,NaN,NaN,0
2017-10-05,261.54,-2.07,1
2017-10-06,NaN,NaN,0
2017-10-07,264.34,1.11,1
2017-10-08,265.12,2.08,1
2017-10-09,257.58,-5.27,1
2017-10-10,265.93,3.26,1
2017-10-11,257.99,-4.49,1
2017-10-12,261.17,-1.12,1
2017-10-13,NaN,NaN,0
2017-10-14,263.33,1.4,1
2017-10-15,263.02,1.27,1
2017-10-16,NaN,NaN,0
2017-10-17,257.64,-3.75,1
2017-10-18,262.23,1.02,1
2017-10-19,259.35,-1.69,1
2017-10-20,262.76,1.9,1
2017-10-21,261.31,0.62,1
2017-10-22,260.2,-0.32,1
2017-10-23,NaN,NaN,0
2017-10-24,257.81,-2.38,1
2017-10-25,258.62,-1.4,1
2017-10-26,260.72,0.86,1
2017-10-27,263.19,3.49,1
2017-10-28,NaN,NaN,0
2017-10-29,NaN,NaN,0
2017-10-30,258.53,-0.7,1
2017-10-31,NaN,NaN,0
2017-11-01,257.34,-1.59,1
2017-11-02,261.68,2.9,1
2017-11-03,255.63,-3.0,1
2017-11-04,256.18,-2.31,1
2017-11-05,NaN,NaN,0
2017-11-06,256.29,-1.92,1
2017-11-07,258.24,0.16,1
2017-11-08,256.11,-1.83,1
2017-11-09,254.98,-2.83,1
2017-11-10,262.08,4.4,1
2017-11-11,257.53,-0.03,1
2017-11-12,254.54,-2.89,1
2017-11-13,260.25,2.94,1
2017-11-14,259.79,2.59,1
2017-11-15,NaN,NaN,0
2017-11-16,258.86,1.89,1
2017-11-17,252.78,-4.08,1
2017-11-18,NaN,NaN,0
2017-11-19,254.75,-1.9,1
2017-11-20,262.48,5.93,1
2017-11-21,256.49,0.04,1
2017-11-22,NaN,NaN,0
2017-11-23,NaN,NaN,0
2017-11-24,256.84,0.66,1
2017-11-25,258.66,2.57,1
2017-11-26,250.53,-5.48,1
2017-11-27,249.83,-6.1,1
2017-11-28,254.63,-1.22,1
2017-11-29,258.94,3.16,1
2017-11-30,256.15,0.44,1
2017-12-01,254.37,-1.27,1
2017-12-02,257.3,1.72,1
2017-12-03,256.29,0.77,1
2017-12-04,249.28,-6.18,1
2017-12-05,256.81,1.4,1
2017-12-06,255.1,-0.26,1
2017-12-07,251.66,-3.65,1
2017-12-08,254.74,-0.53,1
2017-12-09,250.34,-4.88,1
2017-12-10,NaN,NaN,0
2017-12-11,249.43,-5.72,1
2017-12-12,254.66,-0.46,1
2017-12-13,254.91,-0.19,1
2017-12-14,257.07,2.0,1
2017-12-15,253.28,-1.77,1
2017-12-16,257.47,2.44,1
2017-12-17,255.97,0.95,1
2017-12-18,NaN,NaN,0
2017-12-19,253.32,-1.68,1
2017-12-20,NaN,NaN,0
2017-12-21,252.02,-2.98,1
2017-12-22,254.2,-0.8,1
2017-12-23,262.73,7.72,1
2017-12-24,252.97,-2.05,1
2017-12-25,255.66,0.63,1
2017-12-26,257.75,2.7,1
2017-12-27,NaN,NaN,0
2017-12-28,NaN,NaN,0
2017-12-29,253.7,-1.42,1
2017-12-30,253.92,-1.23,1
2017-12-31,259.92,4.73,1
2018-01-01,253.68,-1.54,1
2018-01-02,254.38,-0.89,1
2018-01-03,249.14,-6.17,1
2018-01-04,262.21,6.85,1
2018-01-05,NaN,NaN,0
2018-01-06,NaN,NaN,0
2018-01-07,260.66,5.14,1
2018-01-08,259.19,3.61,1
2018-01-09,255.12,-0.52,1
2018-01-10,NaN,NaN,0
2018-01-11,NaN,NaN,0
2018-01-12,255.91,0.06,1
2018-01-13,252.67,-3.26,1
2018-01-14,NaN,NaN,0
2018-01-15,NaN,NaN,0
2018-01-16,NaN,NaN,0
2018-01-17,NaN,NaN,0
2018-01-18,255.18,-1.18,1
2018-01-19,257.58,1.13,1
2018-01-20,NaN,NaN,0
2018-01-21,254.15,-2.5,1
2018-01-22,256.63,-0.12,1
2018-01-23,253.14,-3.72,1
2018-01-24,NaN,NaN,0
2018-01-25,NaN,NaN,0
2018-01-26,254.88,-2.32,1
2018-01-27,257.4,0.09,1
2018-01-28,262.27,4.84,1
2018-01-29,258.28,0.72,1
2018-01-30,255.47,-2.21,1
2018-01-31,256.74,-1.07,1
2018-02-01,257.33,-0.61,1
2018-02-02,259.59,1.51,1
2018-02-03,261.56,3.35,1
2018-02-04,NaN,NaN,0
2018-02-05,257.01,-1.48,1
2018-02-06,253.85,-4.78,1
2018-02-07,258.18,-0.6,1
2018-02-08,258.46,-0.47,1
2018-02-09,263.99,4.91,1
2018-02-10,255.11,-4.12,1
2018-02-11,258.22,-1.17,1
2018-02-12,254.64,-4.9,1
2018-02-13,259.6,-0.1,1
2018-02-14,NaN,NaN,0
2018-02-15,259.73,-0.29,1
2018-02-16,262.79,2.6,1
2018-02-17,261.66,1.31,1
2018-02-18,261.36,0.84,1
2018-02-19,261.48,0.79,1
2018-02-20,259.06,-1.8,1
2018-02-21,260.54,-0.5,1
2018-02-22,262.03,0.82,1
2018-02-23,257.75,-3.64,1
2018-02-24,NaN,NaN,0
2018-02-25,NaN,NaN,0
2018-02-26,265.41,3.48,1
2018-02-27,262.53,0.42,1
2018-02-28,263.82,1.53,1
2018-03-01,263.15,0.67,1
2018-03-02,265.98,3.31,1
2018-03-03,263.82,0.97,1
2018-03-04,260.86,-2.18,1
2018-03-05,260.53,-2.7,1
2018-03-06,270.97,7.55,1
2018-03-07,263.12,-0.49,1
2018-03-08,265.53,1.73,1
2018-03-09,261.49,-2.51,1
