date,lst_kelvin,lst_anomaly_kelvin,qa_passed
2016-03-31,266.97,-1.55,1
2016-04-01,NaN,NaN,0
2016-04-02,267.89,-1.02,1
2016-04-03,271.93,2.83,1
2016-04-04,265.65,-3.64,1
2016-04-05,271.02,1.54,1
2016-04-06,271.62,1.94,1
2016-04-07,263.62,-6.24,1
2016-04-08,268.62,-1.43,1
2016-04-09,271.14,0.9,1
2016-04-10,269.47,-0.96,1
2016-04-11,268.91,-1.7,1
2016-04-12,271.55,0.75,1
2016-04-13,270.83,-0.15,1
2016-04-14,270.83,-0.33,1
2016-04-15,273.84,2.5,1
2016-04-16,275.41,3.89,1
2016-04-17,272.92,1.22,1
2016-04-18,272.19,0.32,1
2016-04-19,274.31,2.26,1
2016-04-20,269.59,-2.63,1
2016-04-21,272.45,0.06,1
2016-04-22,274.16,1.6,1
2016-04-23,276.08,3.35,1
2016-04-24,271.3,-1.59,1
2016-04-25,278.81,5.75,1
2016-04-26,273.73,0.51,1
2016-04-27,267.26,-6.12,1
2016-04-28,281.34,7.8,1
2016-04-29,268.21,-5.48,1
2016-04-30,275.68,1.83,1
2016-05-01,NaN,NaN,0
2016-05-02,NaN,NaN,0
2016-05-03,276.07,1.78,1
2016-05-04,271.78,-2.66,1
2016-05-05,269.15,-5.43,1
2016-05-06,281.34,6.62,1
2016-05-07,273.25,-1.61,1
2016-05-08,275.08,0.09,1
2016-05-09,269.45,-5.67,1
2016-05-10,278.62,3.37,1
2016-05-11,279.21,3.83,1
2016-05-12,276.73,1.23,1
2016-05-13,NaN,NaN,0
2016-05-14,272.14,-3.61,1
2016-05-15,274.46,-1.4,1
2016-05-16,272.04,-3.94,1
2016-05-17,271.58,-4.51,1
2016-05-18,272.07,-4.12,1
2016-05-19,276.14,-0.16,1
2016-05-20,283.74,7.34,1
2016-05-21,271.75,-4.75,1
2016-05-22,274.9,-1.7,1
2016-05-23,271.2,-5.49,1
2016-05-24,274.28,-2.5,1
2016-05-25,276.13,-0.74,1
2016-05-26,275.38,-1.57,1
2016-05-27,275.14,-1.89,1
2016-05-28,NaN,NaN,0
2016-05-29,276.58,-0.61,1
2016-05-30,274.95,-2.31,1
2016-05-31,276.71,-0.62,1
2016-06-01,275.2,-2.19,1
2016-06-02,278.95,1.5,1
2016-06-03,NaN,NaN,0
2016-06-04,NaN,NaN,0
2016-06-05,282.54,4.92,1
2016-06-06,274.99,-2.68,1
2016-06-07,274.39,-3.32,1
2016-06-08,275.85,-1.91,1
2016-06-09,277.17,-0.62,1
2016-06-10,NaN,NaN,0
2016-06-11,277.36,-0.5,1
2016-06-12,276.94,-0.95,1
2016-06-13,277.03,-0.89,1
2016-06-14,279.05,1.11,1
2016-06-15,280.67,2.71,1
2016-06-16,271.68,-6.29,1
2016-06-17,275.51,-2.47,1
2016-06-18,276.37,-1.62,1
2016-06-19,NaN,NaN,0
2016-06-20,NaN,NaN,0
2016-06-21,NaN,NaN,0
2016-06-22,273.42,-4.57,1
2016-06-23,276.95,-1.03,1
2016-06-24,278.52,0.55,1
2016-06-25,283.61,5.65,1
2016-06-26,272.08,-5.86,1
2016-06-27,285.36,7.44,1
2016-06-28,NaN,NaN,0
2016-06-29,NaN,NaN,0
2016-06-30,277.23,-0.6,1
2016-07-01,274.72,-3.07,1
2016-07-02,NaN,NaN,0
2016-07-03,280.56,2.85,1
2016-07-04,273.84,-3.83,1
2016-07-05,276.38,-1.24,1
2016-07-06,281.67,4.1,1
2016-07-07,273.8,-3.71,1
2016-07-08,276.46,-0.99,1
2016-07-09,278.68,1.29,1
2016-07-10,280.61,3.28,1
2016-07-11,280.46,3.2,1
2016-07-12,274.03,-3.16,1
2016-07-13,272.69,-4.42,1
2016-07-14,273.4,-3.63,1
2016-07-15,280.06,3.11,1
2016-07-16,276.75,-0.12,1
2016-07-17,NaN,NaN,0
2016-07-18,279.6,2.91,1
2016-07-19,281.17,4.57,1
2016-07-20,273.19,-3.31,1
2016-07-21,280.46,4.06,1
2016-07-22,278.02,1.72,1
2016-07-23,NaN,NaN,0
2016-07-24,273.02,-3.07,1
2016-07-25,277.17,1.19,1
2016-07-26,NaN,NaN,0
2016-07-27,286.43,10.68,1
2016-07-28,277.88,2.25,1
2016-07-29,275.27,-0.23,1
2016-07-30,276.24,0.86,1
2016-07-31,273.36,-1.89,1
2016-08-01,279.63,4.51,1
2016-08-02,277.22,2.23,1
2016-08-03,274.74,-0.12,1
2016-08-04,279.84,5.12,1
2016-08-05,270.81,-3.77,1
2016-08-06,269.77,-4.67,1
2016-08-07,275.59,1.3,1
2016-08-08,278.25,4.1,1
2016-08-09,272.81,-1.19,1
2016-08-10,270.7,-3.15,1
2016-08-11,274.24,0.55,1
2016-08-12,271.79,-1.75,1
2016-08-13,NaN,NaN,0
2016-08-14,270.97,-2.25,1
2016-08-15,274.93,1.87,1
2016-08-16,NaN,NaN,0
2016-08-17,278.04,5.31,1
2016-08-18,NaN,NaN,0
2016-08-19,274.39,2.0,1
2016-08-20,273.82,1.6,1
2016-08-21,NaN,NaN,0
2016-08-22,274.45,2.58,1
2016-08-23,266.92,-4.78,1
2016-08-24,NaN,NaN,0
2016-08-25,269.97,-1.37,1
2016-08-26,274.66,3.5,1
2016-08-27,270.53,-0.45,1
2016-08-28,268.0,-2.8,1
2016-08-29,275.35,4.74,1
2016-08-30,NaN,NaN,0
2016-08-31,274.54,4.3,1
2016-09-01,264.66,-5.39,1
2016-09-02,277.72,7.86,1
2016-09-03,269.36,-0.32,1
2016-09-04,276.27,6.79,1
2016-09-05,272.5,3.21,1
2016-09-06,268.23,-0.87,1
2016-09-07,267.82,-1.09,1
2016-09-08,265.09,-3.62,1
2016-09-09,266.98,-1.54,1
2016-09-10,271.55,3.23,1
2016-09-11,272.35,4.22,1
2016-09-12,267.65,-0.28,1
2016-09-13,269.2,1.47,1
2016-09-14,269.0,1.46,1
2016-09-15,260.95,-6.39,1
2016-09-16,268.78,1.64,1
2016-09-17,269.35,2.4,1
2016-09-18,269.59,2.84,1
2016-09-19,270.69,4.14,1
2016-09-20,267.04,0.69,1
2016-09-21,269.34,3.19,1
2016-09-22,262.24,-3.72,1
2016-09-23,261.21,-4.55,1
2016-09-24,267.91,2.35,1
2016-09-25,269.22,3.86,1
2016-09-26,NaN,NaN,0
2016-09-27,NaN,NaN,0
2016-09-28,266.21,1.44,1
2016-09-29,265.65,1.07,1
2016-09-30,267.99,3.61,1
2016-10-01,265.3,1.11,1
2016-10-02,NaN,NaN,0
2016-10-03,261.67,-2.13,1
2016-10-04,265.14,1.53,1
2016-10-05,NaN,NaN,0
2016-10-06,258.43,-4.8,1
2016-10-07,265.14,2.1,1
2016-10-08,261.87,-0.98,1
2016-10-09,262.47,-0.2,1
2016-10-10,257.19,-5.29,1
2016-10-11,264.16,1.87,1
2016-10-12,267.57,5.46,1
2016-10-13,259.57,-2.36,1
2016-10-14,258.85,-2.9,1
2016-10-15,252.21,-9.36,1
2016-10-16,256.98,-4.41,1
2016-10-17,NaN,NaN,0
2016-10-18,NaN,NaN,0
2016-10-19,254.11,-6.75,1
2016-10-20,258.06,-2.63,1
2016-10-21,263.57,3.05,1
2016-10-22,NaN,NaN,0
2016-10-23,263.16,2.97,1
2016-10-24,261.78,1.76,1
2016-10-25,262.51,2.65,1
2016-10-26,261.16,1.46,1
2016-10-27,265.72,6.18,1
2016-10-28,258.85,-0.54,1
2016-10-29,261.87,2.64,1
2016-10-30,NaN,NaN,0
2016-10-31,255.97,-2.96,1
2016-11-01,259.36,0.58,1
2016-11-02,260.99,2.36,1
2016-11-03,257.88,-0.61,1
2016-11-04,258.16,-0.19,1
2016-11-05,257.11,-1.1,1
2016-11-06,259.57,1.49,1
2016-11-07,260.19,2.25,1
2016-11-08,NaN,NaN,0
2016-11-09,263.01,5.33,1
2016-11-10,258.98,1.42,1
2016-11-11,255.49,-1.94,1
2016-11-12,259.15,1.84,1
2016-11-13,258.4,1.2,1
2016-11-14,NaN,NaN,0
2016-11-15,256.35,-0.62,1
2016-11-16,NaN,NaN,0
2016-11-17,253.65,-3.1,1
2016-11-18,256.53,-0.12,1
2016-11-19,251.63,-4.92,1
2016-11-20,262.25,5.8,1
2016-11-21,256.18,-0.18,1
2016-11-22,263.87,7.61,1
2016-11-23,NaN,NaN,0
2016-11-24,258.53,2.44,1
2016-11-25,253.56,-2.45,1
2016-11-26,254.46,-1.47,1
2016-11-27,NaN,NaN,0
2016-11-28,NaN,NaN,0
2016-11-29,257.75,2.04,1
2016-11-30,257.13,1.49,1
2016-12-01,254.74,-0.84,1
2016-12-02,253.42,-2.1,1
2016-12-03,257.51,2.05,1
2016-12-04,NaN,NaN,0
2016-12-05,NaN,NaN,0
2016-12-06,NaN,NaN,0
2016-12-07,247.34,-7.93,1
2016-12-08,NaN,NaN,0
2016-12-09,259.96,4.77,1
2016-12-10,253.19,-1.96,1
2016-12-11,251.16,-3.96,1
2016-12-12,252.89,-2.21,1
2016-12-13,NaN,NaN,0
2016-12-14,256.85,1.8,1
2016-12-15,262.48,7.45,1
2016-12-16,252.91,-2.11,1
2016-12-17,NaN,NaN,0
2016-12-18,NaN,NaN,0
2016-12-19,NaN,NaN,0
2016-12-20,256.46,1.46,1
2016-12-21,255.7,0.7,1
2016-12-22,257.44,2.43,1
2016-12-23,253.4,-1.62,1
2016-12-24,254.98,-0.05,1
2016-12-25,256.93,1.88,1
2016-12-26,249.92,-5.15,1
2016-12-27,255.2,0.1,1
2016-12-28,257.57,2.45,1
2016-12-29,251.03,-4.12,1
2016-12-30,257.56,2.37,1
2016-12-31,253.3,-1.92,1
2017-01-01,NaN,NaN,0
2017-01-02,NaN,NaN,0
2017-01-03,244.94,-10.37,1
2017-01-04,257.58,2.22,1
2017-01-05,255.26,-0.15,1
2017-01-06,NaN,NaN,0
2017-01-07,258.07,2.55,1
2017-01-08,250.51,-5.07,1
2017-01-09,262.79,7.15,1
2017-01-10,252.85,-2.86,1
2017-01-11,250.09,-5.69,1
2017-01-12,255.02,-0.83,1
2017-01-13,249.76,-6.17,1
2017-01-14,263.45,7.44,1
2017-01-15,258.32,2.23,1
2017-01-16,260.41,4.23,1
2017-01-17,NaN,NaN,0
2017-01-18,254.24,-2.12,1
2017-01-19,262.0,5.55,1
2017-01-20,259.5,2.95,1
2017-01-21,256.68,0.03,1
2017-01-22,NaN,NaN,0
2017-01-23,260.5,3.64,1
2017-01-24,NaN,NaN,0
2017-01-25,251.99,-5.09,1
2017-01-26,256.51,-0.69,1
2017-01-27,252.24,-5.07,1
2017-01-28,256.86,-0.57,1
2017-01-29,257.86,0.3,1
2017-01-30,259.42,1.74,1
2017-01-31,256.09,-1.72,1
2017-02-01,259.85,1.91,1
2017-02-02,260.83,2.75,1
2017-02-03,252.0,-6.21,1
2017-02-04,261.29,2.94,1
2017-02-05,262.77,4.28,1
2017-02-06,258.59,-0.04,1
2017-02-07,259.0,0.22,1
2017-02-08,261.43,2.5,1
2017-02-09,259.0,-0.08,1
2017-02-10,260.95,1.72,1
2017-02-11,254.49,-4.9,1
2017-02-12,251.31,-8.23,1
2017-02-13,NaN,NaN,0
2017-02-14,254.46,-5.4,1
2017-02-15,259.17,-0.85,1
2017-02-16,264.82,4.63,1
2017-02-17,258.76,-1.59,1
2017-02-18,259.73,-0.79,1
2017-02-19,257.85,-2.84,1
2017-02-20,262.25,1.39,1
2017-02-21,NaN,NaN,0
2017-02-22,258.57,-2.64,1
2017-02-23,266.05,4.66,1
2017-02-24,259.66,-1.91,1
2017-02-25,258.69,-3.06,1
2017-02-26,261.04,-0.89,1
2017-02-27,262.94,0.83,1
2017-02-28,264.14,1.85,1
2017-03-01,265.64,3.16,1
2017-03-02,NaN,NaN,0
2017-03-03,258.06,-4.79,1
2017-03-04,264.12,1.08,1
2017-03-05,263.09,-0.14,1
2017-03-06,267.67,4.25,1
2017-03-07,270.21,6.6,1
2017-03-08,263.15,-0.65,1
2017-03-09,NaN,NaN,0
2017-03-10,262.56,-1.63,1
2017-03-11,268.6,4.22,1
2017-03-12,264.7,0.12,1
2017-03-13,265.52,0.75,1
2017-03-14,263.66,-1.31,1
2017-03-15,265.69,0.52,1
2017-03-16,264.0,-1.36,1
2017-03-17,259.96,-5.6,1
2017-03-18,NaN,NaN,0
2017-03-19,NaN,NaN,0
2017-03-20,273.36,7.21,1
2017-03-21,267.41,1.06,1
2017-03-22,267.6,1.05,1
2017-03-23,268.37,1.62,1
2017-03-24,264.28,-2.67,1
2017-03-25,260.98,-6.16,1
2017-03-26,273.64,6.3,1
2017-03-27,NaN,NaN,0
2017-03-28,269.36,1.63,1
2017-03-29,NaN,NaN,0
2017-03-30,274.58,6.45,1
2017-03-31,270.31,1.99,1
2017-04-01,272.24,3.72,1
2017-04-02,273.69,4.98,1
2017-04-03,267.53,-1.38,1
2017-04-04,274.35,5.25,1
2017-04-05,269.23,-0.06,1
2017-04-06,NaN,NaN,0
2017-04-07,271.31,1.63,1
2017-04-08,267.2,-2.66,1
2017-04-09,276.96,6.91,1
2017-04-10,269.69,-0.55,1
2017-04-11,NaN,NaN,0
2017-04-12,267.93,-2.68,1
2017-04-13,272.98,2.18,1
2017-04-14,278.04,7.06,1
2017-04-15,273.17,2.01,1
2017-04-16,273.99,2.65,1
2017-04-17,270.3,-1.22,1
2017-04-18,274.57,2.87,1
2017-04-19,279.09,7.22,1
2017-04-20,269.4,-2.65,1
2017-04-21,264.53,-7.69,1
2017-04-22,268.38,-4.01,1
2017-04-23,276.66,4.1,1
2017-04-24,271.81,-0.92,1
2017-04-25,271.72,-1.17,1
2017-04-26,268.26,-4.8,1
2017-04-27,268.44,-4.78,1
2017-04-28,271.49,-1.89,1
2017-04-29,278.27,4.73,1
2017-04-30,NaN,NaN,0
2017-05-01,274.87,1.02,1
2017-05-02,272.52,-1.48,1
2017-05-03,267.82,-6.33,1
2017-05-04,274.41,0.12,1
2017-05-05,274.06,-0.38,1
2017-05-06,278.03,3.45,1
2017-05-07,279.27,4.55,1
2017-05-08,277.9,3.04,1
2017-05-09,274.11,-0.88,1
2017-05-10,275.8,0.68,1
2017-05-11,275.48,0.23,1
2017-05-12,270.82,-4.56,1
2017-05-13,282.0,6.5,1
2017-05-14,NaN,NaN,0
2017-05-15,274.51,-1.24,1
2017-05-16,279.14,3.28,1
2017-05-17,276.27,0.29,1
2017-05-18,271.26,-4.83,1
2017-05-19,271.51,-4.68,1
2017-05-20,275.47,-0.83,1
2017-05-21,272.01,-4.39,1
2017-05-22,279.47,2.97,1
2017-05-23,271.41,-5.19,1
2017-05-24,274.1,-2.59,1
2017-05-25,269.2,-7.58,1
2017-05-26,279.12,2.25,1
2017-05-27,275.38,-1.57,1
2017-05-28,NaN,NaN,0
2017-05-29,272.74,-4.37,1
2017-05-30,274.85,-2.34,1
2017-05-31,273.15,-4.11,1
2017-06-01,282.32,4.99,1
2017-06-02,272.69,-4.7,1
2017-06-03,277.92,0.47,1
2017-06-04,274.51,-3.0,1
2017-06-05,278.87,1.3,1
2017-06-06,278.3,0.68,1
2017-06-07,277.04,-0.63,1
2017-06-08,283.59,5.88,1
2017-06-09,279.17,1.41,1
2017-06-10,280.35,2.56,1
2017-06-11,277.63,-0.2,1
2017-06-12,278.67,0.81,1
2017-06-13,281.93,4.04,1
2017-06-14,276.22,-1.7,1
2017-06-15,279.2,1.26,1
2017-06-16,282.93,4.97,1
2017-06-17,283.72,5.75,1
2017-06-18,281.37,3.39,1
2017-06-19,277.79,-0.2,1
2017-06-20,281.75,3.75,1
2017-06-21,NaN,NaN,0
2017-06-22,282.16,4.16,1
2017-06-23,282.06,4.07,1
2017-06-24,280.06,2.08,1
2017-06-25,273.3,-4.67,1
2017-06-26,275.02,-2.94,1
2017-06-27,278.98,1.04,1
2017-06-28,274.56,-3.36,1
2017-06-29,272.99,-4.9,1
2017-06-30,279.64,1.78,1
2017-07-01,274.11,-3.72,1
2017-07-02,NaN,NaN,0
2017-07-03,276.81,-0.95,1
2017-07-04,277.57,-0.14,1
2017-07-05,270.19,-7.48,1
2017-07-06,276.85,-0.77,1
2017-07-07,286.94,9.37,1
2017-07-08,274.14,-3.37,1
2017-07-09,279.15,1.7,1
2017-07-10,277.54,0.15,1
2017-07-11,272.75,-4.58,1
2017-07-12,277.96,0.7,1
2017-07-13,276.58,-0.61,1
2017-07-14,274.72,-2.39,1
2017-07-15,275.64,-1.39,1
2017-07-16,278.15,1.2,1
2017-07-17,276.72,-0.15,1
2017-07-18,NaN,NaN,0
2017-07-19,275.1,-1.59,1
2017-07-20,280.61,4.01,1
2017-07-21,276.34,-0.16,1
2017-07-22,270.01,-6.39,1
2017-07-23,272.37,-3.93,1
2017-07-24,278.2,2.01,1
2017-07-25,279.92,3.83,1
2017-07-26,280.68,4.7,1
2017-07-27,282.85,6.99,1
2017-07-28,274.1,-1.65,1
2017-07-29,268.59,-7.04,1
2017-07-30,274.61,-0.89,1
2017-07-31,NaN,NaN,0
2017-08-01,279.61,4.36,1
2017-08-02,276.13,1.01,1
2017-08-03,273.19,-1.8,1
2017-08-04,270.13,-4.73,1
2017-08-05,NaN,NaN,0
2017-08-06,277.93,3.35,1
2017-08-07,NaN,NaN,0
2017-08-08,273.72,-0.57,1
2017-08-09,NaN,NaN,0
2017-08-10,NaN,NaN,0
2017-08-11,271.43,-2.42,1
2017-08-12,273.17,-0.52,1
2017-08-13,272.6,-0.94,1
2017-08-14,269.55,-3.83,1
2017-08-15,276.06,2.84,1
2017-08-16,274.94,1.88,1
2017-08-17,273.08,0.19,1
2017-08-18,NaN,NaN,0
2017-08-19,269.0,-3.56,1
2017-08-20,270.62,-1.77,1
2017-08-21,272.07,-0.15,1
2017-08-22,267.4,-4.65,1
2017-08-23,271.77,-0.1,1
2017-08-24,268.7,-3.0,1
2017-08-25,272.42,0.9,1
2017-08-26,268.63,-2.71,1
2017-08-27,276.75,5.59,1
2017-08-28,265.01,-5.97,1
2017-08-29,268.14,-2.66,1
2017-08-30,271.53,0.92,1
2017-08-31,272.56,2.13,1
2017-09-01,NaN,NaN,0
2017-09-02,270.81,0.76,1
2017-09-03,269.91,0.05,1
2017-09-04,273.14,3.46,1
2017-09-05,271.52,2.04,1
2017-09-06,266.94,-2.35,1
2017-09-07,276.3,7.2,1
2017-09-08,266.64,-2.27,1
2017-09-09,262.24,-6.47,1
2017-09-10,266.24,-2.28,1
2017-09-11,268.38,0.06,1
2017-09-12,265.65,-2.48,1
2017-09-13,263.32,-4.61,1
2017-09-14,266.14,-1.59,1
2017-09-15,NaN,NaN,0
2017-09-16,263.6,-3.74,1
2017-09-17,262.77,-4.37,1
2017-09-18,267.91,0.96,1
2017-09-19,267.6,0.85,1
2017-09-20,258.13,-8.42,1
2017-09-21,266.04,-0.31,1
2017-09-22,264.18,-1.97,1
2017-09-23,273.65,7.69,1
2017-09-24,269.85,4.09,1
2017-09-25,265.4,-0.16,1
2017-09-26,262.99,-2.37,1
2017-09-27,266.92,1.75,1
2017-09-28,261.99,-2.98,1
2017-09-29,260.84,-3.93,1
2017-09-30,265.88,1.3,1
2017-10-01,261.25,-3.13,1
2017-10-02,266.76,2.57,1
2017-10-03,262.91,-1.09,1
2017-10-04,270.37,6.57,1
2017-10-05,265.16,1.55,1
2017-10-06,263.03,-0.39,1
2017-10-07,264.02,0.79,1
2017-10-08,258.94,-4.1,1
2017-10-09,259.09,-3.76,1
2017-10-10,262.03,-0.64,1
2017-10-11,NaN,NaN,0
2017-10-12,NaN,NaN,0
2017-10-13,259.07,-3.04,1
2017-10-14,263.32,1.39,1
2017-10-15,263.07,1.32,1
2017-10-16,270.27,8.7,1
2017-10-17,267.1,5.71,1
2017-10-18,253.42,-7.79,1
2017-10-19,262.95,1.91,1
2017-10-20,NaN,NaN,0
2017-10-21,257.93,-2.76,1
2017-10-22,NaN,NaN,0
2017-10-23,260.34,-0.01,1
2017-10-24,261.47,1.28,1
2017-10-25,259.9,-0.12,1
2017-10-26,254.77,-5.09,1
2017-10-27,256.65,-3.05,1
2017-10-28,254.85,-4.69,1
2017-10-29,253.81,-5.58,1
2017-10-30,258.78,-0.45,1
2017-10-31,NaN,NaN,0
2017-11-01,263.24,4.31,1
2017-11-02,NaN,NaN,0
2017-11-03,259.51,0.88,1
2017-11-04,253.8,-4.69,1
2017-11-05,255.27,-3.08,1
2017-11-06,260.08,1.87,1
2017-11-07,255.75,-2.33,1
2017-11-08,259.72,1.78,1
2017-11-09,259.26,1.45,1
2017-11-10,255.13,-2.55,1
2017-11-11,NaN,NaN,0
2017-11-12,257.83,0.4,1
2017-11-13,259.83,2.52,1
2017-11-14,NaN,NaN,0
2017-11-15,265.01,7.93,1
2017-11-16,253.56,-3.41,1
2017-11-17,257.92,1.06,1
2017-11-18,253.17,-3.58,1
2017-11-19,261.18,4.53,1
2017-11-20,260.06,3.51,1
2017-11-21,255.8,-0.65,1
2017-11-22,NaN,NaN,0
2017-11-23,258.27,2.01,1
2017-11-24,NaN,NaN,0
2017-11-25,250.05,-6.04,1
2017-11-26,260.09,4.08,1
2017-11-27,258.05,2.12,1
2017-11-28,250.12,-5.73,1
2017-11-29,250.28,-5.5,1
2017-11-30,256.98,1.27,1
2017-12-01,251.85,-3.79,1
2017-12-02,256.57,0.99,1
2017-12-03,252.72,-2.8,1
2017-12-04,NaN,NaN,0
2017-12-05,260.07,4.66,1
2017-12-06,260.82,5.46,1
2017-12-07,NaN,NaN,0
2017-12-08,248.83,-6.44,1
2017-12-09,252.93,-2.29,1
2017-12-10,257.06,1.87,1
2017-12-11,252.05,-3.1,1
2017-12-12,255.67,0.55,1
2017-12-13,254.15,-0.95,1
2017-12-14,249.91,-5.16,1
2017-12-15,259.28,4.23,1
2017-12-16,NaN,NaN,0
2017-12-17,258.0,2.98,1
2017-12-18,253.94,-1.07,1
2017-12-19,257.91,2.91,1
2017-12-20,255.8,0.8,1
2017-12-21,251.14,-3.86,1
2017-12-22,NaN,NaN,0
2017-12-23,258.98,3.97,1
2017-12-24,249.65,-5.37,1
2017-12-25,NaN,NaN,0
2017-12-26,252.89,-2.16,1
2017-12-27,253.64,-1.43,1
2017-12-28,254.99,-0.11,1
2017-12-29,251.47,-3.65,1
2017-12-30,252.4,-2.75,1
2017-12-31,255.84,0.65,1
2018-01-01,254.03,-1.19,1
2018-01-02,254.8,-0.47,1
2018-01-03,254.29,-1.02,1
2018-01-04,256.94,1.58,1
2018-01-05,246.92,-8.49,1
2018-01-06,250.58,-4.88,1
2018-01-07,261.02,5.5,1
2018-01-08,253.42,-2.16,1
2018-01-09,257.51,1.87,1
2018-01-10,257.69,1.98,1
2018-01-11,259.36,3.58,1
2018-01-12,256.43,0.58,1
2018-01-13,NaN,NaN,0
2018-01-14,NaN,NaN,0
2018-01-15,253.83,-2.26,1
2018-01-16,252.59,-3.59,1
2018-01-17,NaN,NaN,0
2018-01-18,256.97,0.61,1
2018-01-19,258.06,1.61,1
2018-01-20,256.63,0.08,1
2018-01-21,254.89,-1.76,1
2018-01-22,NaN,NaN,0
2018-01-23,259.45,2.59,1
2018-01-24,257.47,0.5,1
2018-01-25,258.83,1.75,1
2018-01-26,260.33,3.13,1
2018-01-27,260.15,2.84,1
2018-01-28,257.67,0.24,1
2018-01-29,252.68,-4.88,1
2018-01-30,262.66,4.98,1
2018-01-31,261.02,3.21,1
2018-02-01,256.53,-1.41,1
2018-02-02,NaN,NaN,0
2018-02-03,NaN,NaN,0
2018-02-04,261.22,2.87,1
2018-02-05,258.39,-0.1,1
2018-02-06,260.8,2.17,1
2018-02-07,257.67,-1.11,1
2018-02-08,263.15,4.22,1
2018-02-09,NaN,NaN,0
2018-02-10,259.28,0.05,1
2018-02-11,266.01,6.62,1
2018-02-12,258.8,-0.74,1
2018-02-13,253.87,-5.83,1
2018-02-14,259.27,-0.59,1
2018-02-15,NaN,NaN,0
2018-02-16,NaN,NaN,0
2018-02-17,263.0,2.65,1
2018-02-18,NaN,NaN,0
2018-02-19,256.38,-4.31,1
2018-02-20,266.12,5.26,1
2018-02-21,273.13,12.09,1
2018-02-22,262.76,1.55,1
2018-02-23,258.27,-3.12,1
2018-02-24,262.19,0.62,1
2018-02-25,260.44,-1.31,1
2018-02-26,265.51,3.58,1
2018-02-27,261.27,-0.84,1
2018-02-28,267.12,4.83,1
2018-03-01,261.95,-0.53,1
2018-03-02,259.05,-3.62,1
2018-03-03,265.26,2.41,1
2018-03-04,NaN,NaN,0
2018-03-05,NaN,NaN,0
2018-03-06,259.47,-3.95,1
2018-03-07,266.84,3.23,1
2018-03-08,262.98,-0.82,1
2018-03-09,264.64,0.64,1
