date,ndwi_mean,lake_area_km2,green_mean,red_mean,nir_mean,cloud_fraction,n_valid_pixels
2016-09-24,NaN,NaN,NaN,NaN,NaN,0.808,0
2016-09-29,0.3201,2.4296,1620.0,870.8,299.4,0.6691,6617
2016-10-04,0.37,2.4575,1550.3,859.3,361.8,0.02,19600
2016-10-09,0.3584,2.4526,1518.0,817.5,254.2,0.0705,18590
2016-10-14,0.3214,2.4703,1588.8,784.0,165.6,0.0987,18026
2016-10-18,0.3876,2.4496,1621.9,881.9,272.1,0.1025,17950
2016-10-23,0.3799,2.4549,1642.3,827.8,262.4,0.059,18820
2016-10-28,0.4011,2.4722,1536.2,932.6,223.0,0.02,19600
2016-11-03,0.3152,2.4813,1543.1,922.5,218.7,0.0652,18696
2016-11-09,0.3355,2.4511,1663.1,907.6,185.3,0.1955,16090
2016-11-14,0.3564,2.4173,1406.0,907.3,253.3,0.02,19600
2016-11-20,0.3475,2.469,1503.2,773.2,315.7,0.0669,18662
2016-11-25,0.3248,2.4399,1568.1,752.4,342.9,0.0224,19552
2016-11-30,0.3491,2.4512,1425.4,905.8,218.1,0.02,19600
2016-12-05,0.3853,2.4755,1540.3,886.2,208.8,0.0757,18486
2016-12-10,0.3799,2.4493,1467.5,847.7,277.3,0.0291,19418
2016-12-15,0.4173,2.4399,1588.1,882.8,169.3,0.0433,19134
2016-12-20,0.3144,2.4917,1533.8,928.0,288.8,0.247,15060
2016-12-25,0.383,2.4721,1567.4,923.8,154.3,0.0722,18556
2016-12-30,0.3884,2.4577,1283.8,888.4,283.9,0.0711,18578
2017-01-04,0.3123,2.4327,1580.6,925.8,216.6,0.02,19600
2017-01-09,0.3497,2.4619,1749.2,845.8,161.1,0.0988,18024
2017-01-14,0.4088,2.4565,1724.3,781.7,291.4,0.0305,19390
2017-01-18,0.3684,2.4585,1552.1,925.7,150.2,0.0576,18848
2017-01-24,0.3283,2.4365,1451.3,914.5,291.5,0.0361,19278
2017-01-30,0.3723,2.4484,1478.7,824.4,273.4,0.0422,19156
2017-02-04,0.3857,2.4433,1422.4,838.8,257.7,0.0823,18354
2017-02-09,0.3377,2.464,1624.9,827.3,231.7,0.0512,18976
2017-02-14,0.296,2.4635,1604.0,928.2,221.5,0.2277,15446
2017-02-19,0.3447,2.4526,1710.0,786.4,204.2,0.0224,19552
2017-02-24,0.397,2.4365,1534.4,987.0,357.4,0.0729,18542
2017-03-01,0.3211,2.4407,1632.5,840.9,217.0,0.029,19420
2017-03-06,0.3731,2.4647,1524.4,880.0,181.6,0.0567,18866
2017-03-11,0.3751,2.441,1498.1,855.2,273.8,0.02,19600
2017-03-16,0.3458,2.4387,1483.3,766.3,273.8,0.02,19600
2017-03-20,0.3338,2.4526,1342.9,899.6,259.4,0.02,19600
2017-03-26,0.3944,2.4541,1696.1,689.9,143.4,0.1986,16028
2017-03-30,0.3224,2.4703,1626.1,791.8,259.6,0.02,19600
2017-04-04,0.324,2.4564,1534.2,652.7,232.7,0.0377,19246
2017-04-09,0.2576,2.4442,1557.6,863.9,338.3,0.0484,19032
2017-04-15,0.378,2.4592,1623.6,896.8,151.7,0.1578,16844
2017-04-20,0.3252,2.4424,1583.3,880.1,260.7,0.0541,18918
2017-04-24,0.3572,2.4399,1541.6,847.7,245.8,0.0849,18302
2017-04-29,0.3673,2.466,1590.7,873.0,308.5,0.02,19600
2017-05-04,0.3184,2.4588,1710.2,1003.3,333.7,0.0597,18806
2017-05-08,0.3051,2.4337,1458.5,867.5,223.3,0.02,19600
2017-05-14,0.356,2.4819,1650.4,784.7,173.9,0.02,19600
2017-05-18,0.3042,2.4589,1519.5,871.3,274.2,0.0453,19094
2017-05-23,0.386,2.4872,1569.1,789.2,319.5,0.0581,18838
2017-05-28,0.3325,2.4352,1648.0,999.7,235.6,0.02,19600
2017-06-03,NaN,NaN,NaN,NaN,NaN,0.9238,0
2017-06-09,0.2924,2.4402,1510.0,864.8,242.2,0.7077,5846
2017-06-14,NaN,NaN,NaN,NaN,NaN,0.8395,0
2017-06-19,NaN,NaN,NaN,NaN,NaN,0.8909,0
2017-06-23,0.3751,2.4383,1598.4,946.3,262.4,0.7654,4692
2017-06-28,0.3236,2.4688,1507.7,794.0,247.5,0.7382,5236
2017-07-03,0.3507,2.4589,1506.1,768.8,224.7,0.6861,6277
2017-07-09,0.3839,2.4421,1526.1,872.3,317.2,0.7978,4044
2017-07-14,0.4061,2.4516,1363.8,881.6,224.2,0.67,6599
2017-07-18,NaN,NaN,NaN,NaN,NaN,0.9239,0
2017-07-23,NaN,NaN,NaN,NaN,NaN,0.9127,0
2017-07-28,NaN,NaN,NaN,NaN,NaN,0.8319,0
2017-08-02,0.3391,2.4586,1623.8,964.0,279.6,0.6928,6144
2017-08-08,0.3498,2.4647,1528.2,763.0,214.4,0.7439,5122
2017-08-13,NaN,NaN,NaN,NaN,NaN,0.8359,0
2017-08-17,NaN,NaN,NaN,NaN,NaN,0.8998,0
2017-08-22,NaN,NaN,NaN,NaN,NaN,0.9734,0
2017-08-27,0.3569,2.452,1857.2,907.5,170.8,0.6457,7085
2017-09-01,0.4293,2.4379,1422.8,905.8,253.8,0.7982,4035
2017-09-06,0.2988,2.4414,1585.5,814.4,253.3,0.7688,4623
2017-09-11,0.4042,2.4549,1720.6,778.7,308.0,0.6801,6397
2017-09-16,0.3685,2.4415,1606.4,895.6,305.2,0.6917,6166
2017-09-21,NaN,NaN,NaN,NaN,NaN,0.877,0
2017-09-26,0.3198,2.4629,1577.4,890.1,134.8,0.7209,5582
2017-10-01,0.3422,2.4757,1484.1,781.3,294.9,0.0703,18594
2017-10-06,0.3463,2.4452,1595.3,791.7,267.3,0.1725,16550
2017-10-10,0.3429,2.43,1415.8,857.3,237.1,0.0611,18778
2017-10-15,0.3039,2.4516,1477.2,787.0,300.9,0.0408,19184
2017-10-20,0.3175,2.4581,1624.5,884.8,215.5,0.232,15360
2017-10-25,0.3671,2.4423,1561.5,860.8,263.3,0.02,19600
2017-10-30,0.3806,2.4545,1624.4,823.6,268.3,0.02,19600
2017-11-04,0.3371,2.4613,1413.0,1025.7,268.7,0.0312,19376
2017-11-08,0.3823,2.4179,1564.2,995.8,221.7,0.02,19600
2017-11-12,0.3873,2.4836,1598.5,811.7,252.6,0.0609,18782
2017-11-17,0.3566,2.4381,1595.4,882.3,323.9,0.02,19600
2017-11-22,0.3587,2.4169,1394.3,935.4,202.4,0.0878,18244
2017-11-27,0.3459,2.4578,1601.2,887.2,246.9,0.2547,14906
2017-12-02,0.3159,2.4205,1618.5,880.6,248.9,0.1488,17024
2017-12-07,0.3833,2.4329,1545.6,776.3,230.4,0.0616,18768
2017-12-12,0.345,2.4704,1379.5,1003.1,159.7,0.0268,19464
2017-12-18,0.3373,2.4714,1635.5,811.0,271.0,0.02,19600
2017-12-23,0.3722,2.4175,1411.1,827.6,234.6,0.0305,19390
2017-12-28,0.3715,2.4534,1400.8,810.6,218.9,0.02,19600
2018-01-01,0.3253,2.4473,1581.2,959.1,244.6,0.0384,19232
2018-01-06,0.3444,2.4494,1390.5,786.0,231.0,0.1568,16864
2018-01-11,0.3686,2.4367,1610.8,908.2,340.0,0.02,19600
2018-01-16,0.3373,2.446,1642.3,817.1,230.7,0.1142,17716
2018-01-20,0.3367,2.4417,1554.4,707.2,180.8,0.0743,18514
2018-01-25,0.4165,2.4312,1407.1,872.7,314.5,0.02,19600
2018-01-30,0.2931,2.4323,1648.0,778.0,277.8,0.0467,19066
2018-02-05,0.3829,2.4726,1593.1,760.6,230.8,0.0624,18752
2018-02-10,0.4241,2.415,1578.3,801.7,312.8,0.1794,16412
2018-02-14,0.2815,2.4728,1448.0,905.2,231.1,0.1155,17690
2018-02-19,0.3727,2.421,1479.4,855.2,290.8,0.0426,19148
2018-02-24,0.4362,2.4534,1481.9,729.1,251.9,0.02,19600
2018-03-01,0.3687,2.4649,1579.1,899.8,301.1,0.0201,19598
2018-03-06,0.3144,2.4467,1485.6,811.7,126.6,0.0809,18382
2018-03-11,0.3393,2.4291,1672.2,901.8,278.1,0.0822,18356
2018-03-16,0.2967,2.4353,1497.1,823.3,246.8,0.1038,17924
2018-03-21,0.3654,2.4259,1561.5,793.2,305.1,0.0744,18512
2018-03-26,0.349,2.5027,1393.4,847.6,285.2,0.0936,18128
2018-03-31,0.388,2.4711,1596.7,701.5,276.4,0.0389,19222
2018-04-06,0.4241,2.4697,1710.3,891.2,305.4,0.02,19600
2018-04-11,0.3449,2.4496,1603.1,900.7,295.8,0.0728,18544
2018-04-16,0.3197,2.4613,1562.2,788.3,202.7,0.02,19600
2018-04-21,0.355,2.4493,1577.1,773.8,284.4,0.1802,16396
2018-04-26,0.3046,2.4792,1794.4,846.9,232.8,0.0499,19002
2018-05-01,0.3026,2.4353,1607.6,794.8,226.9,0.02,19600
2018-05-07,0.391,2.4624,1467.8,843.2,225.2,0.0654,18692
2018-05-11,0.3806,2.4349,1548.3,778.9,221.2,0.02,19600
2018-05-15,0.3772,2.4694,1491.0,849.1,248.3,0.0543,18914
2018-05-20,0.4074,2.4734,1529.8,996.6,174.3,0.0459,19082
2018-05-25,0.4068,2.4576,1453.5,922.9,311.6,0.0551,18898
2018-05-30,0.3147,2.4573,1643.1,975.0,274.7,0.1104,17792
2018-06-03,0.3502,2.4505,1453.3,852.2,196.4,0.7997,4006
2018-06-07,NaN,NaN,NaN,NaN,NaN,0.9647,0
2018-06-12,NaN,NaN,NaN,NaN,NaN,0.8185,0
2018-06-17,0.3208,2.4583,1472.0,916.0,286.5,0.6628,6744
2018-06-22,NaN,NaN,NaN,NaN,NaN,0.9152,0
2018-06-28,NaN,NaN,NaN,NaN,NaN,0.9515,0
2018-07-02,0.3272,2.4636,1634.6,946.7,249.2,0.7605,4790
2018-07-07,0.2948,2.4942,1440.5,920.2,301.5,0.7909,4181
2018-07-13,NaN,NaN,NaN,NaN,NaN,0.914,0
2018-07-18,NaN,NaN,NaN,NaN,NaN,0.8356,0
2018-07-22,0.3528,2.482,1334.7,863.4,307.0,0.6977,6046
2018-07-27,0.3642,2.4843,1562.9,920.3,244.5,0.6206,7587
2018-08-01,NaN,NaN,NaN,NaN,NaN,0.872,0
2018-08-06,0.3396,2.4373,1752.6,848.7,282.4,0.6757,6486
2018-08-11,0.3526,2.4413,1504.6,846.7,270.3,0.4967,10066
2018-08-15,0.3455,2.4364,1432.0,798.8,213.1,0.5636,8728
2018-08-19,0.3293,2.4428,1461.5,871.1,300.2,0.6725,6550
2018-08-24,NaN,NaN,NaN,NaN,NaN,0.8953,0
2018-08-30,NaN,NaN,NaN,NaN,NaN,0.922,0
2018-09-05,NaN,NaN,NaN,NaN,NaN,0.8055,0
2018-09-09,0.3606,2.4564,1379.0,974.7,252.1,0.6162,7676
2018-09-14,0.4008,2.4426,1526.4,775.2,220.4,0.7982,4035
2018-09-19,NaN,NaN,NaN,NaN,NaN,0.8372,0
2018-09-24,0.3714,2.4221,1539.1,892.3,249.1,0.7191,5618
2018-09-29,0.3181,2.469,1517.5,1001.1,280.4,0.6171,7658
2018-10-04,0.3546,2.4332,1596.5,802.1,256.0,0.1018,17964
2018-10-09,0.3753,2.4688,1679.1,823.8,227.1,0.02,19600
2018-10-14,0.4007,2.4607,1577.5,858.0,186.0,0.02,19600
2018-10-19,0.348,2.3888,1596.6,794.9,232.3,0.2641,14718
2018-10-24,0.3697,2.4643,1549.7,979.0,265.1,0.0484,19032
2018-10-28,0.3881,2.4495,1480.1,744.2,313.5,0.0382,19236
2018-11-02,0.3307,2.4548,1587.0,788.3,242.7,0.02,19600
2018-11-08,0.3892,2.4786,1695.3,841.6,208.4,0.02,19600
2018-11-12,0.297,2.486,1669.2,720.0,208.7,0.2217,15566
2018-11-17,0.3505,2.4268,1531.3,854.5,196.4,0.1042,17916
2018-11-23,0.4524,2.4536,1693.7,816.7,191.4,0.0576,18848
2018-11-28,0.3529,2.4327,1611.0,792.0,308.2,0.0461,19078
2018-12-03,0.3747,2.4573,1453.7,897.5,291.1,0.1,18000
2018-12-08,0.3589,2.4284,1532.0,781.7,318.2,0.0486,19028
2018-12-12,0.3907,2.4667,1421.6,750.0,275.0,0.0226,19548
2018-12-17,0.3225,2.4528,1291.6,845.6,270.8,0.0879,18242
2018-12-23,0.3517,2.4493,1441.8,970.8,252.9,0.036,19280
2018-12-27,0.3773,2.4365,1389.2,780.4,231.6,0.0221,19558
2018-12-31,0.3671,2.4569,1505.3,868.1,217.9,0.078,18440
2019-01-04,0.3323,2.4511,1431.5,644.9,326.7,0.1243,17514
2019-01-09,0.2918,2.4531,1531.6,805.9,223.7,0.1107,17786
2019-01-14,0.344,2.4357,1433.1,763.3,209.1,0.0502,18996
2019-01-20,0.3634,2.4388,1700.0,853.7,216.4,0.0443,19114
2019-01-25,0.2966,2.3868,1476.1,836.1,226.5,0.02,19600
2019-01-30,0.3741,2.4384,1567.2,830.7,347.2,0.0513,18974
2019-02-04,0.3621,2.4687,1434.2,953.7,267.2,0.1986,16028
2019-02-10,0.3805,2.4437,1630.2,808.0,227.5,0.02,19600
2019-02-15,0.3925,2.4404,1423.6,912.9,203.4,0.1108,17784
2019-02-21,0.3546,2.4527,1508.4,865.8,222.9,0.02,19600
2019-02-26,0.4,2.4424,1545.5,961.2,359.5,0.0215,19570
2019-03-03,0.3371,2.4435,1540.5,985.3,381.5,0.2604,14792
2019-03-08,0.3799,2.4503,1614.7,995.3,207.0,0.029,19420
2019-03-14,0.4189,2.4481,1513.2,819.9,229.1,0.0573,18854
2019-03-18,0.3436,2.4252,1501.2,825.6,341.4,0.02,19600
2019-03-23,0.4064,2.458,1689.8,1093.9,311.1,0.0614,18772
2019-03-28,0.323,2.4395,1468.8,912.7,302.9,0.1084,17832
2019-04-02,0.3816,2.4725,1364.5,1014.6,316.3,0.0571,18858
2019-04-07,0.3513,2.4677,1568.3,891.4,226.7,0.02,19600
2019-04-12,0.3854,2.4511,1336.2,988.1,231.4,0.0575,18850
2019-04-17,0.3582,2.4567,1545.7,824.1,210.8,0.0502,18996
2019-04-23,0.3626,2.4645,1553.5,801.4,293.2,0.1119,17762
2019-04-28,0.3253,2.449,1494.0,961.6,199.3,0.02,19600
2019-05-02,0.4251,2.4526,1564.3,834.1,259.8,0.0325,19350
2019-05-06,0.4212,2.4611,1654.9,863.8,175.6,0.071,18580
2019-05-12,0.2628,2.4577,1436.7,801.0,265.2,0.1371,17258
2019-05-16,0.3114,2.4857,1598.5,1043.8,227.0,0.0833,18334
2019-05-21,0.3538,2.4619,1506.3,956.6,292.1,0.0537,18926
2019-05-26,0.4123,2.4808,1477.0,863.9,294.2,0.0714,18572
2019-05-30,0.3682,2.4568,1302.4,945.6,255.4,0.1248,17504
2019-06-05,0.4257,2.4866,1451.1,1021.9,325.9,0.7332,5336
2019-06-10,0.3461,2.4467,1423.5,876.9,243.5,0.684,6319
2019-06-16,0.372,2.4549,1436.7,807.1,267.9,0.6033,7934
2019-06-21,0.329,2.448,1624.1,839.2,218.2,0.5047,9906
2019-06-26,NaN,NaN,NaN,NaN,NaN,0.8098,0
2019-07-01,NaN,NaN,NaN,NaN,NaN,0.8095,0
2019-07-06,0.4015,2.4605,1444.1,852.6,292.6,0.6631,6738
2019-07-10,0.3434,2.4499,1556.1,967.7,323.4,0.7093,5813
2019-07-15,0.3288,2.4436,1622.4,905.6,183.3,0.7972,4055
2019-07-21,0.3428,2.4414,1371.1,856.8,250.9,0.7842,4316
2019-07-26,NaN,NaN,NaN,NaN,NaN,0.8123,0
2019-07-31,NaN,NaN,NaN,NaN,NaN,0.952,0
2019-08-04,0.3047,2.4488,1568.1,812.4,257.0,0.4567,10866
2019-08-08,NaN,NaN,NaN,NaN,NaN,0.9272,0
2019-08-13,0.3789,2.4478,1636.4,807.5,291.9,0.5988,8024
2019-08-18,NaN,NaN,NaN,NaN,NaN,0.8357,0
2019-08-23,0.3482,2.4527,1511.2,950.8,247.6,0.5805,8390
2019-08-29,0.2846,2.477,1625.8,808.2,326.3,0.5451,9098
2019-09-04,0.3411,2.4601,1659.3,1034.9,248.2,0.5432,9136
2019-09-10,0.2525,2.4512,1703.3,792.2,283.7,0.7124,5751
2019-09-16,0.3582,2.4483,1597.2,939.5,218.1,0.6911,6177
2019-09-21,NaN,NaN,NaN,NaN,NaN,0.8837,0
2019-09-26,0.3175,2.4703,1570.2,922.8,189.9,0.6451,7098
2019-10-01,0.3562,2.4636,1482.5,704.4,253.7,0.1467,17066
2019-10-07,0.3285,2.444,1498.3,946.0,236.5,0.0219,19562
2019-10-13,0.3777,2.4425,1574.0,725.2,313.8,0.02,19600
2019-10-18,0.4091,2.4214,1594.2,821.7,158.1,0.02,19600
2019-10-22,0.3439,2.4547,1553.7,836.3,264.8,0.1684,16632
2019-10-28,0.3602,2.4299,1555.2,905.5,258.8,0.0401,19198
2019-11-03,0.3705,2.4454,1505.3,898.2,262.9,0.02,19600
2019-11-07,0.3909,2.4492,1542.6,845.8,171.3,0.02,19600
2019-11-13,0.2802,2.4545,1597.1,890.5,301.5,0.02,19600
2019-11-18,0.3336,2.4434,1583.5,883.3,222.6,0.0527,18946
2019-11-24,0.3747,2.4442,1386.3,846.9,263.1,0.02,19600
2019-11-29,0.3131,2.4557,1480.5,975.5,281.6,0.1242,17516
2019-12-04,0.3665,2.4343,1481.7,891.4,173.9,0.0991,18018
2019-12-09,0.3541,2.4735,1543.2,786.5,301.1,0.02,19600
2019-12-14,0.3314,2.4351,1597.7,908.9,228.2,0.0777,18446
2019-12-19,0.3585,2.4715,1595.6,861.1,277.5,0.02,19600
2019-12-24,0.3006,2.4122,1605.4,846.0,301.4,0.0905,18190
2019-12-30,0.3441,2.4835,1415.6,880.3,316.1,0.0586,18828
2020-01-03,0.3648,2.4815,1576.4,931.2,156.1,0.0612,18776
2020-01-08,0.3198,2.4459,1716.5,795.4,183.9,0.0558,18884
2020-01-13,0.4111,2.4278,1670.7,812.9,140.3,0.033,19340
2020-01-18,0.3305,2.4662,1552.1,773.2,242.0,0.0384,19232
2020-01-23,0.3372,2.4704,1416.5,909.1,183.6,0.1992,16016
2020-01-28,0.3435,2.476,1440.3,906.0,328.0,0.1192,17616
2020-02-02,0.371,2.4712,1468.2,917.9,143.6,0.081,18380
2020-02-08,0.4646,2.478,1611.3,716.9,236.7,0.1306,17388
2020-02-13,0.3593,2.461,1668.6,783.7,214.2,0.0638,18724
2020-02-18,0.4102,2.4299,1363.3,648.7,257.6,0.0495,19010
2020-02-22,0.3066,2.4137,1520.7,903.9,253.3,0.02,19600
2020-02-27,0.4063,2.4638,1609.8,629.2,263.6,0.127,17460
2020-03-02,0.3658,2.4676,1605.1,817.7,264.1,0.0354,19292
2020-03-07,0.3245,2.4208,1694.0,813.8,277.9,0.2202,15596
2020-03-12,0.4492,2.4306,1742.4,877.9,358.4,0.02,19600
2020-03-16,0.435,2.458,1592.9,886.7,249.1,0.0229,19542
2020-03-21,0.3699,2.4583,1502.9,866.1,256.3,0.02,19600
2020-03-26,0.3525,2.4283,1579.3,940.8,192.5,0.1581,16838
2020-03-31,0.3209,2.4907,1476.5,820.0,284.0,0.02,19600
2020-04-04,0.394,2.4437,1435.6,830.9,247.8,0.1563,16874
2020-04-09,0.2428,2.4308,1538.6,923.7,270.7,0.047,19060
2020-04-15,0.37,2.4355,1714.0,872.0,258.2,0.0204,19592
2020-04-19,0.3564,2.4338,1555.7,831.5,242.9,0.0356,19288
2020-04-23,0.3204,2.4202,1608.1,853.0,193.8,0.0384,19232
2020-04-28,0.3408,2.4762,1557.3,842.7,329.4,0.0599,18802
2020-05-02,0.2999,2.4348,1522.5,947.5,294.6,0.0362,19276
2020-05-06,0.3769,2.4301,1537.5,893.1,223.1,0.0786,18428
2020-05-12,0.273,2.4579,1508.3,871.9,250.9,0.0993,18014
2020-05-17,0.2885,2.4462,1629.3,836.7,150.3,0.02,19600
2020-05-22,0.391,2.4391,1578.4,829.8,203.7,0.0422,19156
2020-05-27,0.2957,2.4415,1443.9,809.3,273.3,0.042,19160
2020-06-01,0.3357,2.4007,1655.6,921.6,273.9,0.5266,9468
2020-06-06,NaN,NaN,NaN,NaN,NaN,0.928,0
2020-06-11,NaN,NaN,NaN,NaN,NaN,0.8509,0
2020-06-16,0.3419,2.4313,1481.5,804.0,241.9,0.7055,5890
2020-06-21,NaN,NaN,NaN,NaN,NaN,0.9377,0
2020-06-25,0.372,2.4219,1562.8,878.9,237.5,0.6914,6172
2020-06-30,NaN,NaN,NaN,NaN,NaN,0.8245,0
2020-07-06,NaN,NaN,NaN,NaN,NaN,0.8379,0
2020-07-11,0.437,2.434,1612.4,854.4,256.3,0.7121,5758
2020-07-17,NaN,NaN,NaN,NaN,NaN,0.8408,0
2020-07-22,0.358,2.4811,1605.7,902.3,334.4,0.6952,6095
2020-07-27,0.3696,2.4313,1363.4,850.4,224.9,0.7278,5444
2020-08-01,0.3661,2.451,1641.1,749.7,256.7,0.6598,6803
2020-08-06,0.36,2.4581,1561.1,822.2,202.9,0.7452,5096
2020-08-10,NaN,NaN,NaN,NaN,NaN,0.8573,0
2020-08-15,0.3355,2.4531,1736.2,1039.6,170.0,0.6647,6706
2020-08-21,0.3238,2.4627,1411.7,900.2,282.9,0.6991,6017
2020-08-26,NaN,NaN,NaN,NaN,NaN,0.8752,0
2020-08-31,NaN,NaN,NaN,NaN,NaN,0.8876,0
2020-09-05,NaN,NaN,NaN,NaN,NaN,0.8274,0
2020-09-10,NaN,NaN,NaN,NaN,NaN,0.8424,0
2020-09-16,0.2726,2.463,1726.9,737.7,253.8,0.6387,7225
2020-09-22,NaN,NaN,NaN,NaN,NaN,0.8401,0
2020-09-27,0.3646,2.4139,1762.0,792.0,256.2,0.6008,7984
2020-10-03,0.3416,2.4247,1593.3,800.2,304.4,0.0438,19124
2020-10-09,0.3561,2.4553,1635.7,752.6,252.6,0.022,19560
2020-10-14,0.3206,2.465,1526.3,963.7,267.8,0.1702,16596
2020-10-18,0.343,2.4583,1524.8,920.1,235.1,0.02,19600
2020-10-23,0.325,2.4158,1555.8,858.2,324.1,0.042,19160
2020-10-28,0.3292,2.4512,1470.2,815.4,284.6,0.0212,19576
2020-11-01,0.3641,2.4683,1506.9,947.7,229.6,0.02,19600
2020-11-07,0.3447,2.4775,1588.6,893.0,239.2,0.0816,18368
2020-11-12,0.3675,2.4258,1559.6,818.1,228.5,0.1202,17596
2020-11-17,0.4203,2.4277,1527.5,970.6,255.6,0.0233,19534
2020-11-22,0.3628,2.4874,1664.6,915.9,233.8,0.02,19600
2020-11-26,0.3896,2.4275,1554.6,921.1,220.7,0.0498,19004
2020-12-01,0.3657,2.4612,1557.2,829.9,222.0,0.0241,19518
2020-12-06,0.4,2.4385,1796.4,876.7,240.2,0.0368,19264
2020-12-10,0.4119,2.5015,1477.3,859.7,233.6,0.037,19260
2020-12-15,0.387,2.4816,1525.4,776.7,240.5,0.0281,19438
2020-12-19,0.2947,2.4259,1630.9,864.9,267.7,0.0745,18510
2020-12-23,0.3562,2.4448,1496.1,895.4,232.1,0.02,19600
2020-12-28,0.3554,2.4246,1462.7,759.6,292.5,0.02,19600
2021-01-01,0.3408,2.4572,1504.7,926.6,217.1,0.1862,16276
2021-01-06,0.3538,2.459,1539.2,812.5,285.3,0.0237,19526
2021-01-12,0.3269,2.4575,1489.6,986.2,184.0,0.0357,19286
2021-01-18,0.2942,2.4873,1443.5,800.0,251.5,0.0803,18394
2021-01-24,0.329,2.4417,1679.3,817.7,237.2,0.118,17640
2021-01-29,0.3189,2.4091,1531.5,938.1,149.5,0.02,19600
2021-02-02,0.3327,2.4465,1520.6,794.5,325.0,0.1246,17508
2021-02-07,0.2856,2.4748,1779.9,756.7,249.2,0.0299,19402
