date,vv_lake_db,vh_lake_db,vv_moraine_db,orbit_direction,relative_orbit
2016-08-18,-14.1743,-18.9203,-12.0199,ASCENDING,42
2016-08-30,-12.0119,-21.3399,-10.2061,DESCENDING,70
2016-09-06,-13.7824,-18.2758,-15.0047,DESCENDING,115
2016-09-12,-13.2627,-20.1878,-12.1472,ASCENDING,43
2016-09-18,-14.323,-16.125,-12.0439,ASCENDING,49
2016-09-23,-14.3605,-17.3011,-12.1696,DESCENDING,103
2016-09-29,-17.6587,-20.0829,-12.0943,ASCENDING,22
2016-10-05,-14.5035,-19.8492,-12.8681,DESCENDING,174
2016-10-11,-17.3794,-20.8897,-12.6025,DESCENDING,57
2016-11-02,-14.3701,-17.6811,-12.1585,ASCENDING,8
2016-11-08,-14.6516,-18.3879,-12.3326,DESCENDING,76
2016-11-14,-14.3567,-17.0779,-11.2088,DESCENDING,63
2016-11-19,-17.2896,-19.6183,-10.8722,DESCENDING,42
2016-11-25,-15.2453,-15.0028,-12.7911,DESCENDING,163
2016-11-30,-13.7647,-16.6506,-12.3301,DESCENDING,92
2016-12-06,-14.7377,-16.2706,-14.0574,ASCENDING,153
2016-12-11,-16.9265,-20.0672,-11.9696,DESCENDING,127
2016-12-24,-18.7607,-18.063,-11.6685,ASCENDING,135
2016-12-31,-15.3631,-20.4525,-10.9531,ASCENDING,133
2017-01-06,-12.5751,-20.5221,-10.5522,DESCENDING,169
2017-01-11,-16.9539,-19.466,-11.4568,ASCENDING,125
2017-01-16,-13.7453,-16.5504,-13.2336,ASCENDING,84
2017-01-22,-13.2173,-19.4116,-10.5124,DESCENDING,26
2017-02-03,-16.7716,-13.1106,-15.0178,ASCENDING,127
2017-02-10,-16.1358,-14.7357,-12.9261,ASCENDING,98
2017-02-16,-16.4335,-20.9972,-12.9729,ASCENDING,166
2017-02-21,-18.2346,-19.3109,-11.8164,ASCENDING,50
2017-02-26,-16.5152,-18.718,-13.1201,DESCENDING,168
2017-03-04,-14.2242,-18.7947,-10.3609,ASCENDING,12
2017-03-10,-16.4176,-18.638,-11.4456,DESCENDING,124
2017-03-15,-14.3508,-21.2231,-10.7758,DESCENDING,33
2017-03-21,-13.456,-22.3857,-11.2683,ASCENDING,4
2017-03-27,-12.2485,-15.6984,-12.358,DESCENDING,109
2017-04-02,-13.8074,-17.6394,-9.4826,DESCENDING,159
2017-04-08,-12.4515,-17.6221,-13.5921,ASCENDING,154
2017-04-14,-15.8313,-20.8438,-11.4244,ASCENDING,104
2017-04-20,-13.8186,-20.5877,-11.2447,ASCENDING,2
2017-04-25,-14.6317,-20.4436,-13.9189,DESCENDING,20
2017-05-01,-16.165,-19.2751,-9.8971,ASCENDING,30
2017-05-06,-16.8547,-17.4501,-9.757,DESCENDING,17
2017-05-12,-15.3045,-18.1046,-13.6903,DESCENDING,53
2017-05-18,-14.1755,-16.691,-11.7043,ASCENDING,59
2017-05-24,-11.5758,-21.6548,-11.0596,DESCENDING,116
2017-05-29,-10.797,-15.2465,-13.3364,DESCENDING,29
2017-06-05,-12.9578,-17.4784,-13.4425,DESCENDING,12
2017-06-11,-12.5706,-20.7721,-12.1207,ASCENDING,93
2017-06-18,-15.3023,-19.2836,-13.8877,ASCENDING,122
2017-06-24,-15.4604,-20.4081,-11.2886,ASCENDING,122
2017-07-01,-14.7473,-14.1829,-12.9694,DESCENDING,85
2017-07-07,-15.5864,-21.7011,-10.4671,DESCENDING,96
2017-07-13,-16.299,-18.2793,-13.6947,DESCENDING,40
2017-07-19,-13.4454,-17.7428,-10.9656,ASCENDING,170
2017-07-25,-13.6013,-19.3013,-10.0129,DESCENDING,61
2017-07-31,-15.0811,-18.2038,-12.5799,ASCENDING,101
2017-08-06,-15.1757,-14.3452,-14.0138,DESCENDING,5
2017-08-12,-17.4094,-18.8503,-12.6224,DESCENDING,139
2017-08-18,-13.1777,-14.4436,-11.4412,ASCENDING,97
2017-08-23,-17.7391,-19.6932,-11.8849,DESCENDING,117
2017-08-30,-15.9998,-18.418,-13.2831,ASCENDING,90
2017-09-05,-15.6794,-18.5293,-15.0575,DESCENDING,81
2017-09-18,-10.6101,-20.9446,-11.6937,DESCENDING,127
2017-09-24,-16.8682,-16.2143,-12.0898,DESCENDING,25
2017-10-01,-18.5791,-18.0542,-9.072,DESCENDING,85
2017-10-08,-14.0314,-19.1605,-11.8598,DESCENDING,116
2017-10-14,-14.6447,-20.2796,-11.2483,DESCENDING,116
2017-10-20,-17.0874,-14.6748,-11.7882,DESCENDING,61
2017-10-26,-15.9139,-17.7407,-11.4513,ASCENDING,116
2017-11-06,-15.8726,-19.6475,-12.0651,DESCENDING,137
2017-11-13,-13.994,-17.1465,-10.7699,DESCENDING,94
2017-11-19,-12.9839,-18.1536,-13.7513,ASCENDING,167
2017-11-25,-13.9382,-18.8075,-11.0012,ASCENDING,127
2017-12-01,-14.4791,-16.3275,-9.5287,DESCENDING,63
2017-12-07,-13.3416,-20.7587,-12.287,ASCENDING,111
2017-12-14,-17.5572,-16.875,-11.8626,ASCENDING,55
2017-12-21,-13.1343,-18.467,-12.8725,ASCENDING,35
2017-12-27,-12.6204,-20.2768,-12.0735,DESCENDING,157
2018-01-01,-13.8121,-22.2525,-11.9699,ASCENDING,173
2018-01-07,-13.984,-19.681,-14.1031,ASCENDING,151
2018-01-13,-18.4655,-18.2214,-12.3028,DESCENDING,80
2018-01-19,-15.4461,-18.7166,-12.7318,ASCENDING,141
2018-01-26,-16.0934,-21.5227,-11.5836,DESCENDING,98
2018-01-31,-16.1634,-16.4791,-11.2686,DESCENDING,172
2018-02-06,-15.9461,-20.4536,-12.2526,DESCENDING,4
2018-02-12,-14.0688,-14.9935,-10.5212,ASCENDING,103
2018-02-18,-13.9247,-18.5583,-11.8859,DESCENDING,12
2018-02-24,-15.1839,-22.2422,-11.9741,ASCENDING,78
2018-03-02,-14.5024,-17.986,-12.2289,ASCENDING,41
2018-03-09,-18.333,-17.7533,-12.0869,ASCENDING,75
2018-03-15,-14.7777,-14.5368,-12.8137,ASCENDING,121
2018-03-21,-13.9716,-19.8416,-15.5385,ASCENDING,51
2018-03-28,-14.1162,-22.0801,-13.5314,DESCENDING,13
2018-04-03,-16.7081,-15.6358,-10.8756,ASCENDING,152
2018-04-08,-14.9384,-15.9375,-12.2874,ASCENDING,30
2018-04-14,-15.2119,-14.0838,-11.4394,ASCENDING,69
2018-04-20,-15.7522,-18.6368,-10.7434,ASCENDING,153
2018-04-26,-19.6442,-17.3727,-13.389,ASCENDING,19
2018-05-02,-12.7008,-16.189,-11.7187,DESCENDING,162
2018-05-08,-15.3313,-23.1145,-13.7148,DESCENDING,26
2018-05-15,-16.2638,-19.2519,-10.5471,ASCENDING,21
2018-06-02,-16.8413,-23.0991,-9.509,DESCENDING,162
2018-06-08,-14.1369,-16.1403,-12.0239,ASCENDING,104
2018-06-14,-16.3646,-18.1155,-12.3172,DESCENDING,49
2018-06-21,-15.4155,-20.4976,-13.1294,ASCENDING,1
2018-06-26,-16.115,-21.5832,-12.1688,ASCENDING,22
2018-07-01,-13.6671,-14.8087,-10.3411,DESCENDING,104
2018-07-06,-16.9602,-20.032,-11.946,ASCENDING,65
2018-07-12,-12.4767,-16.2695,-11.8887,ASCENDING,38
2018-07-17,-14.7918,-20.2223,-13.7457,ASCENDING,48
2018-07-24,-18.2622,-21.2737,-9.6208,ASCENDING,68
2018-07-30,-15.7221,-18.1298,-12.0561,DESCENDING,68
2018-08-05,-14.1559,-17.2145,-12.8982,ASCENDING,145
2018-08-12,-15.5455,-19.1557,-10.3732,DESCENDING,87
2018-08-18,-13.1206,-19.7273,-10.3714,ASCENDING,102
2018-08-24,-14.6116,-21.0032,-13.7868,DESCENDING,24
2018-08-30,-16.0291,-17.0072,-12.2666,ASCENDING,32
2018-09-06,-16.4645,-20.7136,-11.7582,DESCENDING,168
2018-09-12,-13.9989,-23.1305,-9.7926,ASCENDING,84
2018-09-18,-16.1394,-17.3206,-12.6097,ASCENDING,91
2018-09-23,-14.6779,-23.9598,-11.4847,DESCENDING,114
2018-09-29,-15.7793,-22.248,-11.3321,DESCENDING,35
2018-10-04,-16.3869,-18.1292,-11.9306,ASCENDING,75
2018-10-11,-12.2597,-18.1138,-11.8104,DESCENDING,167
2018-10-18,-14.6823,-19.2687,-12.5709,ASCENDING,128
2018-10-24,-13.0545,-15.0829,-10.9388,DESCENDING,104
2018-10-31,-12.9476,-20.2108,-12.4377,DESCENDING,96
2018-11-05,-15.3988,-17.5821,-10.3441,ASCENDING,55
2018-11-10,-13.2589,-20.857,-15.5836,DESCENDING,99
2018-11-16,-17.5096,-14.95,-13.3342,ASCENDING,24
2018-11-23,-14.348,-18.9663,-10.3349,ASCENDING,95
2018-11-29,-14.7752,-18.4447,-12.974,DESCENDING,36
2018-12-04,-12.7171,-17.5121,-11.7286,ASCENDING,18
2018-12-16,-14.4018,-17.5906,-11.1177,ASCENDING,73
2018-12-22,-14.4761,-20.1978,-11.6676,ASCENDING,55
2018-12-27,-11.9588,-19.1679,-12.4793,DESCENDING,23
2019-01-01,-12.2222,-18.9186,-11.7167,DESCENDING,161
2019-01-08,-16.3715,-16.4256,-12.5024,ASCENDING,165
2019-01-14,-14.8899,-19.2774,-13.704,DESCENDING,143
2019-01-19,-12.8121,-22.3309,-11.8439,ASCENDING,163
2019-01-25,-11.8512,-14.9729,-11.9284,ASCENDING,108
2019-01-30,-12.633,-23.3638,-12.4672,ASCENDING,120
2019-02-06,-13.6596,-16.9793,-11.8185,ASCENDING,38
2019-02-17,-16.741,-20.4807,-11.4572,ASCENDING,122
2019-02-23,-12.9474,-18.4337,-13.0356,DESCENDING,58
2019-02-28,-16.551,-20.2432,-11.6407,ASCENDING,160
2019-03-06,-16.3831,-20.0587,-12.4082,ASCENDING,140
2019-03-12,-16.8931,-15.8542,-10.6314,ASCENDING,73
2019-03-19,-18.0595,-16.8952,-11.9382,DESCENDING,87
2019-03-25,-17.7935,-22.4861,-10.4788,ASCENDING,98
2019-04-05,-14.5842,-18.5416,-13.5218,ASCENDING,169
2019-04-10,-12.6601,-18.1626,-11.8731,ASCENDING,109
2019-04-16,-13.8248,-18.0331,-11.4465,DESCENDING,139
2019-04-22,-17.8613,-22.2447,-12.7653,ASCENDING,174
2019-04-28,-14.6891,-18.0094,-14.6357,ASCENDING,133
2019-05-04,-14.6391,-18.2504,-12.5835,DESCENDING,9
2019-05-10,-15.6679,-20.6894,-10.6058,ASCENDING,173
2019-05-16,-12.7829,-17.8381,-11.6525,ASCENDING,123
2019-05-22,-14.0585,-17.2706,-13.9802,ASCENDING,156
2019-05-28,-16.5193,-22.9683,-11.0756,ASCENDING,158
2019-06-03,-12.9307,-17.4119,-11.6083,DESCENDING,80
2019-06-09,-15.705,-17.2665,-10.6835,ASCENDING,63
2019-06-20,-17.1802,-22.6032,-13.6618,ASCENDING,77
2019-06-27,-14.0711,-19.5367,-12.2605,DESCENDING,20
2019-07-02,-17.6266,-16.3117,-11.238,ASCENDING,53
2019-07-07,-18.0377,-20.4111,-11.0385,ASCENDING,29
2019-07-14,-16.6677,-14.3796,-12.2819,ASCENDING,80
2019-07-20,-14.519,-21.5569,-13.2659,ASCENDING,128
2019-07-26,-16.8706,-17.9396,-12.4102,ASCENDING,139
2019-08-01,-13.4749,-16.3888,-11.3358,DESCENDING,40
2019-08-07,-13.2702,-21.3828,-10.3515,ASCENDING,68
2019-08-14,-14.541,-16.5342,-10.5452,DESCENDING,68
2019-08-20,-14.5169,-18.4732,-10.3614,DESCENDING,86
2019-08-26,-13.0969,-15.771,-13.0061,ASCENDING,136
2019-09-01,-14.2784,-18.7502,-9.749,ASCENDING,44
2019-09-06,-10.9712,-19.712,-11.6898,ASCENDING,109
2019-09-12,-12.6907,-19.2598,-14.1081,ASCENDING,78
2019-09-18,-15.1974,-20.1186,-14.001,DESCENDING,47
2019-09-24,-12.8046,-19.8831,-11.6225,DESCENDING,98
2019-10-06,-15.073,-17.7465,-11.3331,DESCENDING,59
2019-10-11,-15.6452,-18.432,-14.6921,ASCENDING,53
2019-10-23,-14.6613,-18.4713,-11.0412,DESCENDING,55
2019-10-30,-18.3761,-17.8943,-10.3102,DESCENDING,88
2019-11-05,-13.6533,-16.0838,-11.7707,DESCENDING,38
2019-11-11,-14.279,-15.748,-11.245,DESCENDING,2
2019-11-17,-16.7523,-17.2749,-12.5164,ASCENDING,104
2019-11-23,-15.9437,-19.2512,-9.9928,DESCENDING,128
2019-11-28,-16.6456,-18.5507,-11.0006,ASCENDING,162
2019-12-04,-16.4634,-16.3544,-11.4733,DESCENDING,75
2019-12-10,-17.8436,-22.384,-12.5176,ASCENDING,29
2019-12-16,-10.3882,-20.9732,-12.4767,ASCENDING,110
2019-12-22,-13.9766,-18.7362,-12.141,DESCENDING,62
2019-12-27,-15.4596,-18.4018,-12.2334,DESCENDING,48
2020-01-02,-13.5832,-18.2863,-12.2557,DESCENDING,109
2020-01-08,-16.2368,-19.292,-10.8491,ASCENDING,97
2020-01-14,-12.9154,-18.4914,-12.2657,DESCENDING,88
2020-01-20,-15.0383,-17.5696,-13.8605,DESCENDING,171
2020-01-26,-13.2818,-16.1114,-13.1757,ASCENDING,45
2020-02-01,-11.4458,-13.3577,-11.4777,ASCENDING,166
2020-02-06,-15.4803,-15.9869,-11.9703,DESCENDING,140
2020-02-13,-12.7293,-14.5994,-12.9036,DESCENDING,43
2020-02-19,-15.411,-18.7196,-12.0809,DESCENDING,100
2020-02-25,-15.2564,-20.9123,-10.6083,DESCENDING,57
2020-03-02,-14.3763,-19.266,-10.5632,ASCENDING,163
2020-03-09,-15.7679,-19.6832,-10.0711,DESCENDING,140
2020-03-21,-15.8117,-18.7947,-10.5325,ASCENDING,132
2020-03-26,-13.6998,-20.1627,-12.3409,ASCENDING,32
2020-03-31,-14.9762,-20.2829,-11.3254,ASCENDING,73
2020-04-05,-13.6647,-15.5286,-13.551,DESCENDING,96
2020-04-11,-15.9583,-19.3861,-10.4847,DESCENDING,35
2020-04-17,-12.6365,-21.5136,-11.4628,ASCENDING,85
2020-04-22,-15.1618,-18.1608,-9.3846,DESCENDING,52
2020-04-29,-16.9785,-19.3092,-10.1796,ASCENDING,141
2020-05-12,-15.634,-17.3886,-12.3842,ASCENDING,87
2020-05-17,-13.9129,-14.9272,-12.1631,ASCENDING,157
2020-05-24,-16.2321,-15.9487,-13.3759,ASCENDING,100
2020-05-29,-16.0671,-20.1391,-11.2257,ASCENDING,66
2020-06-11,-14.8833,-16.7946,-12.8026,ASCENDING,129
2020-06-17,-16.0217,-17.7856,-12.3777,DESCENDING,6
2020-06-28,-14.578,-16.1939,-14.0194,DESCENDING,40
2020-07-04,-12.539,-17.8039,-11.4874,DESCENDING,83
2020-07-10,-17.043,-17.365,-11.1521,ASCENDING,44
2020-07-16,-14.6921,-17.3846,-8.93,ASCENDING,79
2020-07-29,-14.1473,-16.9393,-10.6167,ASCENDING,100
2020-08-04,-15.0742,-22.8141,-12.8294,DESCENDING,17
2020-08-11,-14.633,-19.3689,-10.2544,ASCENDING,163
2020-08-16,-17.6761,-19.5984,-11.9389,DESCENDING,69
2020-08-22,-13.6612,-17.4787,-11.7417,DESCENDING,113
2020-08-27,-15.5912,-15.7339,-12.5321,DESCENDING,37
2020-09-03,-13.744,-17.1855,-12.1669,DESCENDING,4
2020-09-10,-13.3658,-24.2401,-13.3805,DESCENDING,116
2020-09-15,-14.4142,-20.0719,-13.1882,ASCENDING,81
2020-09-21,-15.548,-22.4193,-13.3579,DESCENDING,71
2020-09-27,-14.6748,-19.5984,-12.9138,DESCENDING,22
2020-10-03,-17.7112,-19.3374,-13.7395,ASCENDING,56
2020-10-09,-14.8599,-21.1018,-12.9593,ASCENDING,5
2020-10-20,-15.4185,-19.5533,-12.5575,ASCENDING,1
2020-10-26,-16.7532,-18.8186,-14.0733,DESCENDING,145
2020-11-01,-14.8724,-20.4522,-13.8278,DESCENDING,153
2020-11-07,-15.7112,-21.8921,-10.3982,ASCENDING,144
2020-11-13,-15.3961,-18.4882,-9.7478,ASCENDING,143
2020-11-19,-13.2863,-18.8536,-8.3281,ASCENDING,36
2020-11-25,-13.6791,-12.37,-13.0623,ASCENDING,8
2020-12-01,-15.4151,-16.129,-11.166,DESCENDING,88
2020-12-08,-15.4021,-21.8738,-11.9568,ASCENDING,76
2020-12-14,-13.68,-12.5061,-11.7034,DESCENDING,45
2020-12-20,-16.7929,-19.0069,-10.7335,DESCENDING,30
2020-12-26,-15.6804,-18.6233,-14.9493,DESCENDING,150
2021-01-05,-16.5379,-16.046,-12.5726,ASCENDING,48
2021-01-12,-15.6479,-19.3561,-12.7296,ASCENDING,105
2021-01-18,-15.7946,-18.7023,-10.4629,DESCENDING,51
2021-01-25,-12.2647,-17.1411,-13.186,ASCENDING,88
2021-01-31,-16.0202,-19.4208,-12.1805,ASCENDING,118
2021-02-06,-15.9372,-15.5907,-12.7318,DESCENDING,150
2021-02-12,-14.7356,-21.7301,-13.8702,ASCENDING,105
2021-02-22,-15.7425,-17.0073,-10.919,ASCENDING,19
2021-03-05,-13.0401,-22.0552,-10.1084,DESCENDING,82
2021-03-12,-13.417,-19.7792,-12.4901,DESCENDING,144
2021-03-18,-15.4597,-20.2771,-12.4615,DESCENDING,98
2021-03-24,-15.6746,-17.5232,-11.918,ASCENDING,130
2021-03-30,-14.6399,-12.903,-10.8257,DESCENDING,109
2021-04-10,-15.0533,-18.1861,-12.9345,DESCENDING,134
2021-04-16,-14.7644,-21.5213,-13.9083,DESCENDING,123
2021-04-22,-16.0702,-21.5917,-12.5651,ASCENDING,13
2021-05-05,-14.782,-19.0026,-13.6093,ASCENDING,24
2021-05-11,-15.5183,-22.0825,-10.4565,DESCENDING,17
2021-05-18,-17.6912,-18.4419,-12.3609,ASCENDING,86
2021-05-24,-15.783,-17.7046,-10.5249,ASCENDING,66
2021-05-29,-15.4311,-17.3695,-10.7054,ASCENDING,17
2021-06-03,-14.4954,-17.8832,-9.2847,ASCENDING,21
2021-06-09,-14.9323,-17.4252,-11.9923,ASCENDING,127
2021-06-16,-16.2587,-20.227,-11.562,ASCENDING,141
2021-06-28,-15.2239,-16.9247,-11.1714,DESCENDING,8
2021-07-05,-15.7729,-18.4093,-11.5938,ASCENDING,3
2021-07-12,-16.9559,-18.6052,-12.5047,ASCENDING,167
2021-07-18,-14.807,-18.9938,-11.8929,ASCENDING,140
2021-07-24,-13.4542,-19.0068,-10.5183,DESCENDING,24
2021-07-30,-12.5979,-21.8915,-13.3167,DESCENDING,74
2021-08-06,-15.9959,-20.0808,-14.067,DESCENDING,4
2021-08-12,-16.3464,-20.6776,-10.3857,ASCENDING,51
2021-08-18,-12.3443,-18.3034,-11.6086,DESCENDING,115
2021-08-24,-13.9502,-15.7756,-10.3082,ASCENDING,14
2021-08-30,-14.5261,-20.4818,-11.9904,ASCENDING,126
2021-09-06,-14.1816,-19.743,-12.3794,DESCENDING,114
2021-09-12,-16.8326,-19.9451,-10.8911,DESCENDING,112
2021-09-19,-16.1709,-19.6576,-12.1534,DESCENDING,107
2021-09-26,-17.0887,-19.5281,-10.8473,ASCENDING,25
2021-10-07,-15.7488,-17.3172,-10.4166,DESCENDING,135
2021-10-13,-17.217,-16.645,-13.5846,ASCENDING,113
2021-10-19,-14.0648,-16.7504,-12.33,ASCENDING,128
2021-10-26,-11.3818,-13.6841,-10.931,ASCENDING,165
2021-11-01,-11.5711,-16.9642,-9.1929,ASCENDING,162
2021-11-07,-15.1238,-17.2515,-12.8222,ASCENDING,59
2021-11-13,-19.3258,-17.7817,-10.3938,DESCENDING,14
2021-11-18,-16.0331,-19.6844,-12.4549,ASCENDING,45
2021-11-24,-15.6874,-18.8454,-11.14,ASCENDING,64
2021-11-30,-13.3191,-22.1918,-11.953,ASCENDING,38
2021-12-05,-15.3991,-19.3621,-12.8105,ASCENDING,57
2021-12-17,-13.849,-20.9814,-11.6704,DESCENDING,112
2021-12-28,-15.8911,-15.6866,-14.4777,DESCENDING,35
2022-01-03,-15.4986,-19.2272,-9.742,DESCENDING,104
2022-01-10,-12.9914,-17.8291,-9.8773,ASCENDING,16
2022-01-16,-15.3887,-18.6212,-11.7074,ASCENDING,147
2022-01-22,-13.501,-15.5582,-11.1574,ASCENDING,93
2022-01-28,-15.8931,-16.5691,-12.0175,ASCENDING,55
2022-02-03,-12.9066,-20.6047,-11.8341,ASCENDING,2
2022-02-10,-13.9854,-21.7912,-12.9402,DESCENDING,122
2022-02-17,-16.6122,-16.9738,-11.4185,ASCENDING,64
2022-02-24,-15.3901,-16.1373,-11.9754,DESCENDING,70
2022-03-02,-15.8895,-15.1046,-12.8533,DESCENDING,126
2022-03-08,-14.638,-17.2687,-11.0346,ASCENDING,81
2022-03-14,-14.9533,-18.9116,-12.5776,ASCENDING,24
2022-03-19,-15.9771,-17.5754,-11.7304,DESCENDING,170
2022-03-25,-13.8385,-16.9837,-14.0977,ASCENDING,62
2022-04-06,-13.5661,-17.6575,-13.2059,ASCENDING,174
2022-04-13,-15.0908,-14.4561,-9.8692,ASCENDING,56
2022-04-19,-15.9623,-21.1217,-11.4031,ASCENDING,90
2022-04-26,-14.1072,-13.6937,-12.161,ASCENDING,143
2022-05-02,-15.3904,-17.1084,-12.7481,DESCENDING,117
2022-05-09,-14.7049,-22.6712,-11.3091,ASCENDING,152
2022-05-14,-11.2879,-17.0037,-10.0382,ASCENDING,61
2022-05-20,-14.2405,-15.0489,-13.242,DESCENDING,153
2022-05-27,-16.7102,-17.1154,-11.152,ASCENDING,110
2022-06-02,-10.685,-21.8913,-11.7908,DESCENDING,23
2022-06-08,-14.0186,-15.1708,-11.9964,ASCENDING,157
2022-06-13,-14.8966,-19.7004,-13.2944,ASCENDING,105
2022-06-19,-15.885,-21.7576,-13.2099,ASCENDING,5
2022-06-24,-13.6238,-16.5687,-11.8132,DESCENDING,35
2022-06-30,-14.2954,-19.7317,-11.87,DESCENDING,87
2022-07-07,-14.2648,-16.378,-10.6226,ASCENDING,117
2022-07-13,-15.7012,-20.9834,-12.0294,DESCENDING,35
2022-07-19,-18.1201,-18.9151,-12.4322,DESCENDING,153
2022-07-25,-16.1692,-20.3927,-10.388,ASCENDING,38
2022-07-31,-12.645,-22.525,-12.7596,ASCENDING,74
2022-08-05,-16.1974,-16.3058,-13.2903,DESCENDING,171
2022-08-17,-18.7035,-17.9222,-12.0714,ASCENDING,124
2022-08-24,-15.3967,-21.7381,-12.0959,DESCENDING,140
2022-08-30,-16.7547,-19.6682,-13.3021,DESCENDING,165
2022-09-06,-14.3237,-17.1347,-10.5581,DESCENDING,52
2022-09-18,-14.8658,-18.6818,-11.6452,ASCENDING,145
2022-09-24,-16.2504,-20.6348,-11.601,ASCENDING,104
2022-09-30,-17.218,-21.3321,-10.7626,DESCENDING,167
2022-10-05,-12.9893,-17.4666,-12.3386,ASCENDING,113
2022-10-12,-15.3855,-19.6623,-11.7112,DESCENDING,67
2022-10-18,-13.8768,-17.6587,-10.6081,DESCENDING,55
2022-10-23,-14.7037,-18.2611,-13.2046,ASCENDING,102
2022-10-28,-15.9744,-14.7707,-9.2568,ASCENDING,69
2022-11-02,-13.4997,-19.6313,-10.1836,DESCENDING,145
2022-11-08,-12.8416,-18.3726,-10.5636,DESCENDING,122
2022-11-14,-16.5227,-18.0213,-10.1483,DESCENDING,48
2022-11-20,-17.6364,-17.5747,-11.7066,DESCENDING,136
2022-11-27,-15.906,-17.7911,-10.9979,ASCENDING,51
2022-12-03,-13.3826,-17.113,-11.155,DESCENDING,17
2022-12-29,-13.8218,-17.7229,-12.1852,DESCENDING,84
2023-01-03,-14.5408,-17.5785,-8.8164,DESCENDING,105
2023-01-08,-15.9649,-19.7834,-13.085,ASCENDING,143
2023-01-20,-14.7527,-17.1842,-10.8214,ASCENDING,65
2023-01-27,-11.534,-20.1094,-10.2582,ASCENDING,69
2023-02-02,-13.4099,-16.1543,-10.572,DESCENDING,95
2023-02-07,-12.5134,-22.2651,-10.6391,DESCENDING,54
2023-02-13,-14.5722,-16.0858,-13.7734,ASCENDING,87
2023-02-18,-16.8169,-19.0156,-15.5936,ASCENDING,167
2023-02-24,-13.1342,-21.4704,-11.0446,ASCENDING,157
2023-03-02,-13.8396,-14.7463,-11.0566,ASCENDING,65
2023-03-07,-11.9765,-17.5624,-9.6918,DESCENDING,39
2023-03-13,-15.6823,-18.6524,-11.4783,DESCENDING,161
2023-03-19,-15.4148,-15.0174,-13.5352,DESCENDING,51
2023-03-26,-14.4714,-18.7293,-10.21,DESCENDING,173
2023-03-31,-12.5162,-15.8094,-11.8542,ASCENDING,142
2023-04-06,-14.8882,-15.2992,-10.7824,DESCENDING,137
2023-04-13,-18.561,-13.9232,-12.0284,ASCENDING,31
2023-04-18,-15.6641,-19.1253,-12.9291,ASCENDING,68
2023-04-24,-14.8174,-19.9115,-10.7927,DESCENDING,130
2023-05-01,-12.4736,-17.8859,-8.2105,DESCENDING,41
2023-05-07,-16.3826,-18.9677,-11.8038,DESCENDING,12
2023-05-12,-12.6819,-20.3474,-13.5094,ASCENDING,156
2023-05-19,-14.8669,-19.2151,-12.2304,ASCENDING,71
2023-05-24,-13.7732,-21.1891,-10.4049,DESCENDING,29
2023-05-29,-13.8723,-20.9503,-11.5511,DESCENDING,168
