date,lst_day_kelvin,lst_anomaly_kelvin,qa_flag
2016-10-14,291.26,5.28,1
2016-10-15,293.86,7.28,1
2016-10-16,290.0,4.36,1
2016-10-17,292.3,7.21,1
2016-10-18,290.11,5.37,1
2016-10-19,293.22,8.98,1
2016-10-20,293.01,9.18,1
2016-10-21,293.3,9.94,1
2016-10-22,294.23,11.02,1
2016-10-23,292.46,9.97,1
2016-10-24,295.73,12.8,1
2016-10-25,287.26,5.32,1
2016-10-26,291.51,8.87,1
2016-10-27,290.24,7.86,1
2016-10-28,293.15,11.16,1
2016-10-29,288.11,6.59,1
2016-10-30,287.41,6.22,1
2016-10-31,290.48,8.67,1
2016-11-01,285.07,3.26,1
2016-11-02,289.94,8.11,1
2016-11-03,287.6,6.37,1
2016-11-04,289.98,10.39,1
2016-11-05,287.4,7.92,1
2016-11-06,288.79,8.48,1
2016-11-07,288.84,8.62,1
2016-11-08,289.1,9.09,1
2016-11-09,294.55,14.04,1
2016-11-10,289.45,8.64,1
2016-11-11,294.03,13.66,1
2016-11-12,284.33,3.26,1
2016-11-13,287.02,5.55,1
2016-11-14,287.48,6.67,1
2016-11-15,285.49,5.93,1
2016-11-16,287.85,8.06,1
2016-11-17,284.5,5.32,1
2016-11-18,290.89,11.71,1
2016-11-19,288.52,9.63,1
2016-11-20,291.48,11.72,1
2016-11-21,289.35,10.6,1
2016-11-22,289.66,10.14,1
2016-11-23,289.27,10.86,1
2016-11-24,287.99,9.55,1
2016-11-25,290.81,12.12,1
2016-11-26,287.99,9.79,1
2016-11-27,290.39,11.21,1
2016-11-28,288.19,10.96,1
2016-11-29,290.66,11.65,1
2016-11-30,289.04,13.15,1
2016-12-01,287.44,9.61,1
2016-12-02,288.23,12.08,1
2016-12-03,282.86,6.64,1
2016-12-04,290.64,13.76,1
2016-12-05,287.33,11.13,1
2016-12-06,290.69,14.0,1
2016-12-07,288.98,13.65,1
2016-12-08,290.67,13.05,1
2016-12-09,290.55,13.2,1
2016-12-10,287.63,11.53,1
2016-12-11,287.33,10.58,1
2016-12-12,285.8,10.11,1
2016-12-13,286.89,12.07,1
2016-12-14,280.02,5.36,1
2016-12-15,288.07,13.17,1
2016-12-16,289.05,15.5,1
2016-12-17,287.83,14.59,1
2016-12-18,289.85,16.25,1
2016-12-19,283.89,9.3,1
2016-12-20,290.7,16.47,1
2016-12-21,288.01,13.39,1
2016-12-22,291.59,18.21,1
2016-12-23,286.28,11.7,1
2016-12-24,285.54,13.12,1
2016-12-25,279.67,8.38,1
2016-12-27,278.11,7.48,1
2016-12-28,278.48,7.06,1
2016-12-29,284.18,11.74,1
2016-12-30,280.34,8.01,1
2016-12-31,280.63,10.1,1
2017-01-03,274.3,5.91,1
2017-01-04,273.61,2.06,1
2017-01-05,272.73,5.79,1
2017-01-06,274.26,2.75,1
2017-01-07,269.39,-3.26,1
2017-01-09,265.83,-5.55,1
2017-01-10,271.88,1.99,1
2017-01-11,269.63,-3.58,1
2017-01-12,269.29,-3.76,1
2017-01-13,267.24,-5.75,1
2017-01-14,273.49,0.72,1
2017-01-16,262.41,-10.52,1
2017-01-17,268.83,-2.04,1
2017-01-18,266.89,-5.84,1
2017-01-19,262.57,-8.46,1
2017-01-20,278.94,6.72,1
2017-01-21,272.3,0.2,1
2017-01-22,269.87,-2.63,1
2017-01-23,281.73,8.09,1
2017-01-24,283.37,13.2,1
2017-01-25,266.3,-5.78,1
2017-01-28,261.91,-10.53,1
2017-01-29,263.9,-7.6,1
2017-01-30,269.08,-2.42,1
2017-01-31,267.95,-4.22,1
2017-02-01,264.5,-7.67,1
2017-02-02,271.87,0.21,1
2017-02-03,272.24,-1.93,1
2017-02-04,270.33,-4.23,1
2017-02-07,273.74,2.02,1
2017-02-08,273.59,2.16,1
2017-02-10,275.7,3.53,1
2017-02-11,275.59,1.34,1
2017-02-12,277.77,3.45,1
2017-02-13,277.51,2.67,1
2017-02-14,275.18,1.28,1
2017-02-15,274.47,-0.43,1
2017-02-16,281.06,7.25,1
2017-02-17,279.06,3.62,1
2017-02-18,286.07,10.02,1
2017-02-19,285.51,9.29,1
2017-02-20,284.34,9.77,1
2017-02-21,274.49,-0.42,1
2017-02-22,279.7,4.47,1
2017-02-23,279.34,4.23,1
2017-02-24,284.12,7.74,1
2017-02-25,282.84,8.47,1
2017-02-26,283.97,7.62,1
2017-02-27,286.71,12.11,1
2017-02-28,288.39,11.53,1
2017-03-01,286.72,8.96,1
2017-03-05,276.72,0.74,1
2017-03-06,278.1,3.05,1
2017-03-07,276.22,-2.32,1
2017-03-13,268.0,-9.96,1
2017-03-15,272.43,-5.02,1
2017-03-16,274.54,-2.92,1
2017-03-17,271.26,-6.49,1
2017-03-20,268.78,-9.16,1
2017-03-21,276.46,-3.44,1
2017-03-22,279.33,0.93,1
2017-03-23,279.38,0.82,1
2017-03-24,279.14,-2.24,1
2017-03-25,271.85,-8.0,1
2017-03-26,281.21,0.26,1
2017-03-27,281.6,0.12,1
2017-03-28,284.45,2.77,1
2017-03-29,283.83,2.2,1
2017-03-30,285.81,3.82,1
2017-03-31,286.47,5.41,1
2017-04-01,286.52,5.46,1
2017-04-02,284.0,3.6,1
2017-04-03,282.08,1.44,1
2017-04-04,288.0,7.6,1
2017-04-05,281.53,-1.63,1
2017-04-06,272.34,-9.79,1
2017-04-08,271.26,-10.64,1
2017-04-09,273.75,-8.93,1
2017-04-10,277.25,-5.5,1
2017-04-11,277.4,-4.94,1
2017-04-12,278.69,-5.09,1
2017-04-13,281.65,-2.15,1
2017-04-14,283.2,-0.8,1
2017-04-15,274.02,-10.07,1
2017-04-16,281.5,-0.6,1
2017-04-17,287.56,2.65,1
2017-04-18,286.82,2.67,1
2017-04-20,290.51,6.06,1
2017-04-21,282.53,-2.35,1
2017-04-22,286.45,2.77,1
2017-04-23,277.12,-5.57,1
2017-04-25,286.0,0.87,1
2017-04-26,283.87,-1.76,1
2017-04-27,283.14,-1.36,1
2017-04-28,276.52,-7.56,1
2017-04-29,274.97,-11.25,1
2017-04-30,271.58,-13.71,1
2017-05-02,274.45,-11.12,1
2017-05-03,280.23,-3.97,1
2017-05-04,274.05,-9.62,1
2017-05-05,275.54,-7.25,1
2017-05-06,280.3,-3.22,1
2017-05-07,280.79,-3.93,1
2017-05-08,277.69,-7.39,1
2017-05-09,277.66,-7.55,1
2017-05-10,273.06,-11.62,1
2017-05-11,279.63,-5.29,1
2017-05-12,269.79,-13.81,1
2017-05-13,277.46,-6.32,1
2017-05-14,276.4,-9.11,1
2017-05-15,286.53,2.82,1
2017-05-16,291.43,5.77,1
2017-05-18,283.02,-4.68,1
2017-05-19,279.56,-3.81,1
2017-05-20,276.86,-7.11,1
2017-05-21,268.44,-16.13,1
2017-05-22,276.94,-8.92,1
2017-05-23,275.73,-12.07,1
2017-05-24,288.87,4.8,1
2017-05-25,281.29,-4.85,1
2017-05-28,270.83,-13.85,1
2017-05-29,264.11,-21.17,1
2017-05-31,272.83,-13.43,1
2017-06-01,291.09,4.83,1
2017-06-02,289.49,2.93,1
2017-06-03,296.79,10.63,1
2017-06-04,301.97,12.48,1
2017-06-05,299.73,11.29,1
2017-06-08,287.56,-2.19,1
2017-06-10,282.06,-6.54,1
2017-06-11,294.92,8.6,1
2017-06-12,293.38,6.56,1
2017-06-13,283.77,-2.76,1
2017-06-14,278.24,-7.13,1
2017-06-15,280.21,-4.83,1
2017-06-16,272.83,-12.46,1
2017-06-17,289.58,5.0,1
2017-06-18,294.04,9.97,1
2017-06-19,280.94,-3.29,1
2017-06-20,274.38,-8.04,1
2017-06-22,275.24,-8.05,1
2017-06-23,293.39,7.67,1
2017-06-25,275.22,-10.8,1
2017-06-28,269.83,-13.94,1
2017-06-29,282.35,-3.39,1
2017-06-30,280.28,-6.38,1
2017-07-02,271.21,-15.4,1
2017-07-03,269.46,-15.92,1
2017-07-05,270.96,-10.74,1
2017-07-06,268.26,-12.65,1
2017-07-07,272.65,-11.57,1
2017-07-08,273.77,-9.39,1
2017-07-09,266.82,-16.35,1
2017-07-10,265.6,-17.79,1
2017-07-12,265.3,-14.52,1
2017-07-14,275.19,-6.75,1
2017-07-16,272.45,-12.04,1
2017-07-17,263.71,-19.62,1
2017-07-18,269.04,-11.95,1
2017-07-20,271.83,-14.27,1
2017-07-21,271.17,-8.94,1
2017-07-23,272.78,-10.56,1
2017-07-24,264.22,-15.73,1
2017-07-27,268.89,-10.0,1
2017-07-28,278.3,-3.24,1
2017-07-29,268.37,-10.37,1
2017-07-30,274.01,-7.32,1
2017-07-31,273.43,-8.68,1
2017-08-01,273.47,-8.64,1
2017-08-02,264.69,-18.03,1
2017-08-06,273.16,-8.94,1
2017-08-07,267.41,-17.52,1
2017-08-08,268.98,-15.05,1
2017-08-09,270.44,-12.37,1
2017-08-11,266.28,-16.57,1
2017-08-14,271.94,-8.05,1
2017-08-15,280.18,-2.31,1
2017-08-17,271.7,-11.78,1
2017-08-19,271.36,-11.19,1
2017-08-20,270.9,-13.86,1
2017-08-21,270.54,-15.73,1
2017-08-22,267.54,-16.68,1
2017-08-23,271.98,-11.86,1
2017-08-24,270.02,-11.2,1
2017-08-26,271.36,-11.73,1
2017-08-27,267.61,-15.42,1
2017-08-29,267.18,-14.93,1
2017-08-30,269.19,-15.6,1
2017-09-01,270.02,-14.34,1
2017-09-02,267.03,-14.9,1
2017-09-03,269.33,-11.56,1
2017-09-04,272.25,-10.86,1
2017-09-05,277.01,-5.38,1
2017-09-06,268.8,-15.03,1
2017-09-07,273.6,-9.96,1
2017-09-08,275.98,-7.61,1
2017-09-09,299.75,14.92,1
2017-09-10,287.45,5.47,1
2017-09-11,293.14,8.19,1
2017-09-12,280.72,-1.8,1
2017-09-13,280.54,-1.8,1
2017-09-14,285.34,2.14,1
2017-09-15,279.25,-2.64,1
2017-09-16,278.93,-4.64,1
2017-09-17,276.5,-7.45,1
2017-09-19,269.82,-16.09,1
2017-09-20,271.35,-13.79,1
2017-09-23,271.46,-12.41,1
2017-09-24,285.78,-1.19,1
2017-09-25,279.7,-6.66,1
2017-09-26,288.9,4.66,1
2017-09-27,297.46,11.38,1
2017-09-28,277.38,-7.24,1
2017-09-29,284.33,-0.86,1
2017-09-30,288.08,2.99,1
2017-10-01,298.65,14.77,1
2017-10-02,292.54,8.22,1
2017-10-03,292.82,9.67,1
2017-10-04,300.49,16.95,1
2017-10-05,295.87,11.53,1
2017-10-06,300.21,15.14,1
2017-10-07,292.3,7.0,1
2017-10-08,286.97,3.52,1
2017-10-09,294.55,10.43,1
2017-10-10,293.97,9.85,1
2017-10-11,296.75,11.11,1
2017-10-12,288.06,2.9,1
2017-10-13,295.04,10.73,1
2017-10-14,284.54,-1.44,1
2017-10-15,294.94,8.36,1
2017-10-16,290.91,5.27,1
2017-10-17,297.29,12.2,1
2017-10-18,299.1,14.36,1
2017-10-19,294.93,10.69,1
2017-10-20,297.2,13.37,1
2017-10-21,292.22,8.86,1
2017-10-22,297.39,14.18,1
2017-10-23,287.52,5.03,1
2017-10-24,287.77,4.84,1
2017-10-25,289.84,7.9,1
2017-10-26,292.42,9.78,1
2017-10-27,292.79,10.41,1
2017-10-30,281.2,0.01,1
2017-10-31,282.09,0.28,1
2017-11-01,283.94,2.13,1
2017-11-02,285.71,3.88,1
2017-11-03,286.36,5.13,1
2017-11-04,276.6,-2.99,1
2017-11-05,289.15,9.67,1
2017-11-06,287.68,7.37,1
2017-11-07,289.63,9.41,1
2017-11-08,286.33,6.32,1
2017-11-09,273.3,-7.21,1
2017-11-10,288.34,7.53,1
2017-11-11,288.25,7.88,1
2017-11-12,289.29,8.22,1
2017-11-13,284.8,3.33,1
2017-11-14,288.52,7.71,1
2017-11-15,284.7,5.14,1
2017-11-16,286.32,6.53,1
2017-11-17,280.06,0.88,1
2017-11-18,284.14,4.96,1
2017-11-19,284.87,5.98,1
2017-11-20,282.06,2.3,1
2017-11-21,285.65,6.9,1
2017-11-22,281.16,1.64,1
2017-11-23,287.78,9.37,1
2017-11-24,286.63,8.19,1
2017-11-25,287.3,8.61,1
2017-11-26,287.83,9.63,1
2017-11-27,285.28,6.1,1
2017-11-28,284.73,7.5,1
2017-11-29,281.91,2.9,1
2017-11-30,287.16,11.27,1
2017-12-01,285.92,8.09,1
2017-12-02,286.99,10.84,1
2017-12-03,281.7,5.48,1
2017-12-06,268.9,-7.79,1
2017-12-07,272.27,-3.06,1
2017-12-08,273.97,-3.65,1
2017-12-09,272.87,-4.48,1
2017-12-10,274.63,-1.47,1
2017-12-11,273.81,-2.94,1
2017-12-12,261.0,-14.69,1
2017-12-13,269.69,-5.13,1
2017-12-14,272.44,-2.22,1
2017-12-15,271.37,-3.53,1
2017-12-16,274.33,0.78,1
2017-12-17,274.66,1.42,1
2017-12-18,276.07,2.47,1
2017-12-19,263.06,-11.53,1
2017-12-21,270.97,-3.65,1
2017-12-22,272.99,-0.39,1
2017-12-23,276.17,1.59,1
2017-12-24,274.34,1.92,1
2017-12-26,274.71,1.56,1
2017-12-27,279.63,9.0,1
2017-12-28,260.75,-10.67,1
2017-12-29,276.98,4.54,1
2017-12-30,266.27,-6.06,1
2017-12-31,273.22,2.69,1
2018-01-01,266.1,-4.96,1
2018-01-02,271.48,1.15,1
2018-01-03,267.6,-0.79,1
2018-01-04,275.79,4.24,1
2018-01-05,273.31,6.37,1
2018-01-06,275.98,4.47,1
2018-01-07,274.53,1.88,1
2018-01-08,281.63,10.56,1
2018-01-09,282.03,10.65,1
2018-01-10,284.66,14.77,1
2018-01-11,285.16,11.95,1
2018-01-12,280.04,6.99,1
2018-01-13,280.84,7.85,1
2018-01-14,283.28,10.51,1
2018-01-15,282.3,10.98,1
2018-01-16,279.87,6.94,1
2018-01-17,283.42,12.55,1
2018-01-18,283.73,11.0,1
2018-01-19,284.77,13.74,1
2018-01-20,285.39,13.17,1
2018-01-21,286.85,14.75,1
2018-01-22,289.32,16.82,1
2018-01-23,279.77,6.13,1
2018-01-25,270.52,-1.56,1
2018-01-26,272.99,1.91,1
2018-01-27,273.86,4.1,1
2018-01-28,281.53,9.09,1
2018-01-29,284.89,13.39,1
2018-01-30,284.5,13.0,1
2018-01-31,288.0,15.83,1
2018-02-01,272.93,0.76,1
2018-02-02,286.95,15.29,1
2018-02-03,270.63,-3.54,1
2018-02-04,284.45,9.89,1
2018-02-08,270.6,-0.83,1
2018-02-10,267.3,-4.87,1
2018-02-14,260.98,-12.92,1
2018-02-15,266.59,-8.31,1
2018-02-16,267.64,-6.17,1
2018-02-18,270.48,-5.57,1
2018-02-19,271.4,-4.82,1
2018-02-20,274.53,-0.04,1
2018-02-21,270.72,-4.19,1
2018-02-22,273.51,-1.72,1
2018-02-23,273.9,-1.21,1
2018-02-25,267.19,-7.18,1
2018-02-26,266.96,-9.39,1
2018-02-27,275.13,0.53,1
2018-02-28,276.25,-0.61,1
2018-03-01,278.47,0.71,1
2018-03-02,273.12,-4.37,1
2018-03-03,278.79,-0.28,1
2018-03-05,268.51,-7.47,1
2018-03-06,273.46,-1.59,1
2018-03-07,277.86,-0.68,1
2018-03-08,279.49,2.31,1
2018-03-09,272.14,-4.9,1
2018-03-10,277.74,-0.48,1
2018-03-11,280.03,2.25,1
2018-03-12,273.68,-3.53,1
2018-03-13,281.5,3.54,1
2018-03-14,280.6,2.6,1
2018-03-16,270.39,-7.07,1
2018-03-17,270.23,-7.52,1
2018-03-18,270.85,-7.32,1
2018-03-19,278.86,-0.27,1
2018-03-20,281.28,3.34,1
2018-03-21,280.88,0.98,1
2018-03-23,275.51,-3.05,1
2018-03-24,281.57,0.19,1
2018-03-25,280.83,0.98,1
2018-03-26,272.27,-8.68,1
2018-03-27,281.57,0.09,1
2018-03-28,282.51,0.83,1
2018-03-29,275.98,-5.65,1
2018-04-01,273.67,-7.39,1
2018-04-02,281.51,1.11,1
2018-04-03,284.25,3.61,1
2018-04-08,269.09,-12.81,1
2018-04-09,276.4,-6.28,1
2018-04-10,264.71,-18.04,1
2018-04-11,281.02,-1.32,1
2018-04-13,264.8,-19.0,1
2018-04-14,281.39,-2.61,1
2018-04-15,279.44,-4.65,1
2018-04-16,285.9,3.8,1
2018-04-17,284.89,-0.02,1
2018-04-18,287.0,2.85,1
2018-04-19,289.94,5.26,1
2018-04-20,290.84,6.39,1
2018-04-21,278.64,-6.24,1
2018-04-22,283.0,-0.68,1
2018-04-23,289.41,6.72,1
2018-04-24,283.16,-0.82,1
2018-04-25,281.07,-4.06,1
2018-04-26,269.4,-16.23,1
2018-04-27,285.74,1.24,1
2018-04-28,284.36,0.28,1
2018-05-01,275.89,-8.5,1
2018-05-02,278.69,-6.88,1
2018-05-04,279.75,-3.92,1
2018-05-05,289.6,6.81,1
2018-05-06,293.83,10.31,1
2018-05-07,293.26,8.54,1
2018-05-08,288.0,2.92,1
2018-05-09,277.63,-7.58,1
2018-05-10,269.48,-15.2,1
2018-05-11,276.62,-8.3,1
2018-05-12,281.15,-2.45,1
2018-05-13,286.33,2.55,1
2018-05-16,288.82,3.16,1
2018-05-17,278.75,-6.97,1
2018-05-18,294.78,7.08,1
2018-05-19,293.11,9.74,1
2018-05-20,292.9,8.93,1
2018-05-21,300.13,15.56,1
2018-05-22,300.16,14.3,1
2018-05-23,299.24,11.44,1
2018-05-24,287.62,3.55,1
2018-05-25,300.76,14.62,1
2018-05-26,295.16,11.33,1
2018-05-27,297.3,11.02,1
2018-05-28,278.0,-6.68,1
2018-05-30,287.63,1.23,1
2018-06-04,286.87,-2.62,1
2018-06-06,270.9,-15.44,1
2018-06-07,274.96,-13.08,1
2018-06-09,269.07,-20.69,1
2018-06-10,274.7,-13.9,1
2018-06-11,280.18,-6.14,1
2018-06-12,273.69,-13.13,1
2018-06-13,282.06,-4.47,1
2018-06-15,276.17,-8.87,1
2018-06-17,289.96,5.38,1
2018-06-18,289.46,5.39,1
2018-06-19,302.62,18.39,1
2018-06-20,293.13,10.71,1
2018-06-21,294.44,11.13,1
2018-06-22,289.74,6.45,1
2018-06-24,293.15,7.11,1
2018-06-25,285.7,-0.32,1
2018-06-27,267.44,-16.04,1
2018-06-28,279.83,-3.94,1
2018-07-04,283.31,-0.85,1
2018-07-05,269.32,-12.38,1
2018-07-07,291.31,7.09,1
2018-07-08,270.75,-12.41,1
2018-07-09,270.69,-12.48,1
2018-07-10,272.21,-11.18,1
2018-07-11,269.85,-13.22,1
2018-07-12,273.92,-5.9,1
2018-07-14,272.58,-9.36,1
2018-07-15,280.68,-3.12,1
2018-07-16,274.57,-9.92,1
2018-07-17,271.04,-12.29,1
2018-07-19,273.29,-7.48,1
2018-07-20,271.97,-14.13,1
2018-07-22,266.11,-16.36,1
2018-07-24,272.56,-7.39,1
2018-07-26,270.74,-11.25,1
2018-07-27,268.64,-10.25,1
2018-07-28,269.18,-12.36,1
2018-07-29,271.35,-7.39,1
2018-07-30,270.39,-10.94,1
2018-07-31,269.08,-13.03,1
2018-08-02,272.07,-10.65,1
2018-08-08,270.85,-13.18,1
2018-08-11,269.44,-13.41,1
2018-08-12,268.97,-15.91,1
2018-08-13,272.56,-10.82,1
2018-08-14,270.01,-9.98,1
2018-08-15,271.79,-10.7,1
2018-08-16,270.84,-12.09,1
2018-08-18,265.32,-18.53,1
2018-08-21,265.77,-20.5,1
2018-08-22,271.07,-13.15,1
2018-08-23,271.41,-12.43,1
2018-08-24,274.2,-7.02,1
2018-08-25,271.41,-11.18,1
2018-08-26,266.05,-17.04,1
2018-08-27,277.43,-5.6,1
2018-08-28,265.82,-16.67,1
2018-08-30,269.64,-15.15,1
2018-08-31,268.58,-15.78,1
2018-09-01,271.8,-12.56,1
2018-09-02,268.71,-13.22,1
2018-09-03,272.14,-8.75,1
2018-09-05,269.08,-13.31,1
2018-09-07,271.49,-12.07,1
2018-09-08,278.14,-5.45,1
2018-09-09,287.61,2.78,1
2018-09-10,291.98,10.0,1
2018-09-11,280.18,-4.77,1
2018-09-13,274.53,-7.81,1
2018-09-14,276.34,-6.86,1
2018-09-15,282.18,0.29,1
2018-09-16,265.68,-17.89,1
2018-09-17,289.51,5.56,1
2018-09-18,293.47,9.84,1
2018-09-19,297.44,11.53,1
2018-09-24,282.07,-4.9,1
